label,period,n,win,avgR,pf,sumR,maxddR,cand,exit,set
"(4, 2.0, 5, 0.5) TR3.5 WTI_eia",p4,13,0.3076923076923077,1.023659132610134,1.6804862550059936,13.307568723931743,10.829793452908152,"(4, 2.0, 5, 0.5)",TR3.5,WTI_eia
"(4, 2.0, 5, 0.5) TR3.5 BRENT_eia",p1,61,0.21311475409836064,-0.32348720649041685,0.7803804868380163,-19.732719595915427,57.97853424929292,"(4, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(4, 2.0, 5, 0.5) TR3.5 BRENT_eia",p2,36,0.4444444444444444,1.8946162227936354,3.083557053663364,68.20618402057087,9.216244775769766,"(4, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(4, 2.0, 5, 0.5) TR3.5 BRENT_eia",p3,17,0.4117647058823529,1.4642049717664936,2.292499181401825,24.89148452003039,6.457995895036339,"(4, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(4, 2.0, 5, 0.5) TR3.5 BRENT_eia",p4,15,0.2,0.0027750883870349815,1.0023402181964303,0.04162632580552472,12.708373674194434,"(4, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 6, 0.5) R2 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 6, 0.5)",R2,WTI_ohlc
"(5, 2.0, 6, 0.5) R2 WTI_ohlc",p2,13,0.5384615384615384,0.24089552077444887,1.5585857132114436,3.1316417700678354,2.0950558033363498,"(5, 2.0, 6, 0.5)",R2,WTI_ohlc
"(5, 2.0, 6, 0.5) R2 WTI_ohlc",p3,10,0.7,0.6473851908687688,3.12467063239824,6.473851908687688,2.029825541136826,"(5, 2.0, 6, 0.5)",R2,WTI_ohlc
"(5, 2.0, 6, 0.5) R2 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 6, 0.5)",R2,WTI_ohlc
"(5, 2.0, 6, 0.5) R2 WTI_eia",p1,59,0.3728813559322034,-0.43495618904056554,0.5734617700352783,-25.66241515339337,25.708976661950494,"(5, 2.0, 6, 0.5)",R2,WTI_eia
"(5, 2.0, 6, 0.5) R2 WTI_eia",p2,38,0.7105263157894737,0.4668807399142401,1.810632204426765,17.741468116741125,6.432291666666707,"(5, 2.0, 6, 0.5)",R2,WTI_eia
"(5, 2.0, 6, 0.5) R2 WTI_eia",p3,23,0.5652173913043478,0.33690624477214653,1.4122383474446436,7.748843629759371,7.267640039457518,"(5, 2.0, 6, 0.5)",R2,WTI_eia
"(5, 2.0, 6, 0.5) R2 WTI_eia",p4,20,0.7,0.7671276991015874,2.662294900429402,15.342553982031749,2.480535687379609,"(5, 2.0, 6, 0.5)",R2,WTI_eia
"(5, 2.0, 6, 0.5) R2 BRENT_eia",p1,63,0.47619047619047616,0.041068566695748564,1.0474723324512116,2.5873197018321594,16.610296105885737,"(5, 2.0, 6, 0.5)",R2,BRENT_eia
"(5, 2.0, 6, 0.5) R2 BRENT_eia",p2,42,0.6190476190476191,0.628180927421084,1.976326420031764,26.383598951685528,5.76399309086717,"(5, 2.0, 6, 0.5)",R2,BRENT_eia
"(5, 2.0, 6, 0.5) R2 BRENT_eia",p3,22,0.6363636363636364,0.7411504447404035,2.162759595149913,16.305309784288877,5.444854975323168,"(5, 2.0, 6, 0.5)",R2,BRENT_eia
"(5, 2.0, 6, 0.5) R2 BRENT_eia",p4,17,0.5294117647058824,0.19993741071113832,1.2630838066398606,3.3989359820893514,4.180732822658891,"(5, 2.0, 6, 0.5)",R2,BRENT_eia
"(5, 2.0, 6, 0.5) R3 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 6, 0.5)",R3,WTI_ohlc
"(5, 2.0, 6, 0.5) R3 WTI_ohlc",p2,13,0.5384615384615384,0.21971351007816967,1.5094691148039874,2.8562756310162056,2.0950558033363498,"(5, 2.0, 6, 0.5)",R3,WTI_ohlc
"(5, 2.0, 6, 0.5) R3 WTI_ohlc",p3,10,0.6,0.6001490693850745,2.476403434892765,6.001490693850745,4.0649395361821625,"(5, 2.0, 6, 0.5)",R3,WTI_ohlc
"(5, 2.0, 6, 0.5) R3 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 6, 0.5)",R3,WTI_ohlc
"(5, 2.0, 6, 0.5) R3 WTI_eia",p1,58,0.3275862068965517,-0.39916530567505304,0.6363358272132335,-23.151587729153075,24.87440823051595,"(5, 2.0, 6, 0.5)",R3,WTI_eia
"(5, 2.0, 6, 0.5) R3 WTI_eia",p2,37,0.5945945945945946,0.4929041351471908,1.6189210435830463,18.23745300044606,8.486010674931167,"(5, 2.0, 6, 0.5)",R3,WTI_eia
"(5, 2.0, 6, 0.5) R3 WTI_eia",p3,23,0.43478260869565216,0.20573618490107523,1.210946394809891,4.7319322527247305,7.267640039457518,"(5, 2.0, 6, 0.5)",R3,WTI_eia
"(5, 2.0, 6, 0.5) R3 WTI_eia",p4,20,0.65,0.8936844147573545,2.4927239320460717,17.87368829514709,6.450678547413055,"(5, 2.0, 6, 0.5)",R3,WTI_eia
"(5, 2.0, 6, 0.5) R3 BRENT_eia",p1,63,0.42857142857142855,0.028238074135886762,1.029142273430563,1.778998670560866,16.30077229636193,"(5, 2.0, 6, 0.5)",R3,BRENT_eia
"(5, 2.0, 6, 0.5) R3 BRENT_eia",p2,42,0.5476190476190477,0.8226354226548112,2.0938591150853703,34.55068775150207,5.76399309086717,"(5, 2.0, 6, 0.5)",R3,BRENT_eia
"(5, 2.0, 6, 0.5) R3 BRENT_eia",p3,22,0.5909090909090909,0.6547867229089992,1.9243084788799822,14.405307903997983,9.048306943287528,"(5, 2.0, 6, 0.5)",R3,BRENT_eia
"(5, 2.0, 6, 0.5) R3 BRENT_eia",p4,17,0.5294117647058824,0.2776631064232231,1.365357672390827,4.7202728091947925,5.894674012744179,"(5, 2.0, 6, 0.5)",R3,BRENT_eia
"(5, 2.0, 6, 0.5) MM1 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 6, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 6, 0.5) MM1 WTI_ohlc",p2,13,0.5384615384615384,0.28212421457995407,1.6541863257097023,3.6676147895394027,2.0950558033363498,"(5, 2.0, 6, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 6, 0.5) MM1 WTI_ohlc",p3,10,0.6,0.4827372531237093,2.1875631822487125,4.827372531237093,4.0649395361821625,"(5, 2.0, 6, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 6, 0.5) MM1 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 6, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 6, 0.5) MM1 WTI_eia",p1,58,0.3275862068965517,-0.4353112989588522,0.6206142102245075,-25.248055339613426,26.970875840976312,"(5, 2.0, 6, 0.5)",MM1,WTI_eia
"(5, 2.0, 6, 0.5) MM1 WTI_eia",p2,38,0.5789473684210527,0.38979181621446646,1.4488737056219119,14.812089016149725,8.503367123368182,"(5, 2.0, 6, 0.5)",MM1,WTI_eia
"(5, 2.0, 6, 0.5) MM1 WTI_eia",p3,23,0.4782608695652174,0.34040128580595913,1.3285646321109592,7.829229573537059,7.267640039457518,"(5, 2.0, 6, 0.5)",MM1,WTI_eia
"(5, 2.0, 6, 0.5) MM1 WTI_eia",p4,19,0.5789473684210527,0.7186756242685256,2.0417718424679996,13.654836861101987,7.584124493359006,"(5, 2.0, 6, 0.5)",MM1,WTI_eia
"(5, 2.0, 6, 0.5) MM1 BRENT_eia",p1,63,0.4444444444444444,0.1535465459290673,1.16486318025658,9.67343239353124,16.610296105885737,"(5, 2.0, 6, 0.5)",MM1,BRENT_eia
"(5, 2.0, 6, 0.5) MM1 BRENT_eia",p2,42,0.5476190476190477,0.8328223983014521,2.107404746429897,34.97854072866099,5.76399309086717,"(5, 2.0, 6, 0.5)",MM1,BRENT_eia
"(5, 2.0, 6, 0.5) MM1 BRENT_eia",p3,22,0.6363636363636364,0.9891243053693001,2.5517953001660634,21.760734718124603,5.444854975323168,"(5, 2.0, 6, 0.5)",MM1,BRENT_eia
"(5, 2.0, 6, 0.5) MM1 BRENT_eia",p4,17,0.47058823529411764,0.08289696011927665,1.0917388023899945,1.409248322027703,7.034096057780517,"(5, 2.0, 6, 0.5)",MM1,BRENT_eia
"(5, 2.0, 6, 0.5) TR3.5 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 6, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 6, 0.5) TR3.5 WTI_ohlc",p2,12,0.4166666666666667,0.4730346297268202,1.884365177230846,5.676415556721842,3.5017632838620365,"(5, 2.0, 6, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 6, 0.5) TR3.5 WTI_ohlc",p3,9,0.4444444444444444,2.4389238847799075,5.826352869894609,21.950314963019167,3.672920207853044,"(5, 2.0, 6, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 6, 0.5) TR3.5 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 6, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 6, 0.5) TR3.5 WTI_eia",p1,53,0.20754716981132076,-1.0044571017269694,0.303965548779576,-53.236226391529385,54.00241344188911,"(5, 2.0, 6, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 6, 0.5) TR3.5 WTI_eia",p2,31,0.3870967741935484,0.41063076985360447,1.3943859763818562,12.729553865461739,11.855597866441833,"(5, 2.0, 6, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 6, 0.5) TR3.5 WTI_eia",p3,17,0.4117647058823529,3.9740636488591043,5.199484902241867,67.55908203060477,9.180737321365603,"(5, 2.0, 6, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 6, 0.5) TR3.5 WTI_eia",p4,14,0.42857142857142855,2.5935459466541704,3.460068536277559,36.309643253158384,11.911560004052419,"(5, 2.0, 6, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 6, 0.5) TR3.5 BRENT_eia",p1,53,0.2830188679245283,-0.33384302325419807,0.7267928577167471,-17.6936802324725,25.623308875560664,"(5, 2.0, 6, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 6, 0.5) TR3.5 BRENT_eia",p2,34,0.4411764705882353,1.53850163078034,2.8034376075709644,52.30905544653156,5.937515422972513,"(5, 2.0, 6, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 6, 0.5) TR3.5 BRENT_eia",p3,17,0.35294117647058826,1.4329461176682958,2.2808350975397382,24.360084000361027,12.022850426377666,"(5, 2.0, 6, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 6, 0.5) TR3.5 BRENT_eia",p4,15,0.2,0.692023633425117,1.679122767779103,10.380354501376754,10.11554137286674,"(5, 2.0, 6, 0.5)",TR3.5,BRENT_eia
"(3, 2.0, 5, 0.5) R2 WTI_ohlc",p1,0,,,,0.0,,"(3, 2.0, 5, 0.5)",R2,WTI_ohlc
"(3, 2.0, 5, 0.5) R2 WTI_ohlc",p2,8,0.625,0.32587484287745216,1.856782320952348,2.6069987430196173,1.0948383408787126,"(3, 2.0, 5, 0.5)",R2,WTI_ohlc
"(3, 2.0, 5, 0.5) R2 WTI_ohlc",p3,4,0.75,1.183008409242693,25.66833657967906,4.732033636970772,0.19182621502208863,"(3, 2.0, 5, 0.5)",R2,WTI_ohlc
"(3, 2.0, 5, 0.5) R2 WTI_ohlc",p4,0,,,,0.0,,"(3, 2.0, 5, 0.5)",R2,WTI_ohlc
"(3, 2.0, 5, 0.5) R2 WTI_eia",p1,47,0.425531914893617,-0.5957230264557389,0.4822776442734767,-27.99898224341973,29.671539436965297,"(3, 2.0, 5, 0.5)",R2,WTI_eia
"(3, 2.0, 5, 0.5) R2 WTI_eia",p2,25,0.72,0.39505019729441543,1.6100559205399456,9.876254932360386,6.807941338622964,"(3, 2.0, 5, 0.5)",R2,WTI_eia
"(3, 2.0, 5, 0.5) R2 WTI_eia",p3,13,0.3076923076923077,-0.43266163821914916,0.6364907191227362,-5.624601296848939,8.93441240573485,"(3, 2.0, 5, 0.5)",R2,WTI_eia
"(3, 2.0, 5, 0.5) R2 WTI_eia",p4,9,0.4444444444444444,-0.2093546218308915,0.7793045862143468,-1.8841915964780236,5.756621326717602,"(3, 2.0, 5, 0.5)",R2,WTI_eia
"(3, 2.0, 5, 0.5) R2 BRENT_eia",p1,62,0.5161290322580645,-0.19934590633268107,0.8047373700384188,-12.359446192626226,22.854925450345362,"(3, 2.0, 5, 0.5)",R2,BRENT_eia
"(3, 2.0, 5, 0.5) R2 BRENT_eia",p2,30,0.6333333333333333,0.43391822339584857,1.617349275571622,13.017546701875457,9.363189821686989,"(3, 2.0, 5, 0.5)",R2,BRENT_eia
"(3, 2.0, 5, 0.5) R2 BRENT_eia",p3,19,0.7368421052631579,1.024799089861047,3.069850392352068,19.471182707359894,4.472701777389275,"(3, 2.0, 5, 0.5)",R2,BRENT_eia
"(3, 2.0, 5, 0.5) R2 BRENT_eia",p4,17,0.35294117647058826,-0.29798351500040277,0.684269053927767,-5.065719755006847,9.824937034733125,"(3, 2.0, 5, 0.5)",R2,BRENT_eia
"(3, 2.0, 5, 0.5) R3 WTI_ohlc",p1,0,,,,0.0,,"(3, 2.0, 5, 0.5)",R3,WTI_ohlc
"(3, 2.0, 5, 0.5) R3 WTI_ohlc",p2,8,0.625,0.39997248285894377,2.0515980587977767,3.19977986287155,1.0948383408787126,"(3, 2.0, 5, 0.5)",R3,WTI_ohlc
"(3, 2.0, 5, 0.5) R3 WTI_ohlc",p3,4,0.75,1.2430976610697402,26.921330114897966,4.972390644278961,0.19182621502208885,"(3, 2.0, 5, 0.5)",R3,WTI_ohlc
"(3, 2.0, 5, 0.5) R3 WTI_ohlc",p4,0,,,,0.0,,"(3, 2.0, 5, 0.5)",R3,WTI_ohlc
"(3, 2.0, 5, 0.5) R3 WTI_eia",p1,47,0.2978723404255319,-0.7453613324153393,0.46806579162437384,-35.031982623520946,40.55904258444634,"(3, 2.0, 5, 0.5)",R3,WTI_eia
"(3, 2.0, 5, 0.5) R3 WTI_eia",p2,25,0.64,0.5374124452751203,1.6635660215038086,13.43531113187801,8.554081797770474,"(3, 2.0, 5, 0.5)",R3,WTI_eia
"(3, 2.0, 5, 0.5) R3 WTI_eia",p3,13,0.23076923076923078,-0.6653539474100221,0.4908303131341465,-8.649601316330287,10.449010945880834,"(3, 2.0, 5, 0.5)",R3,WTI_eia
"(3, 2.0, 5, 0.5) R3 WTI_eia",p4,9,0.4444444444444444,-0.037770666435328414,0.9601832871660315,-0.3399359979179557,5.054470991315431,"(3, 2.0, 5, 0.5)",R3,WTI_eia
"(3, 2.0, 5, 0.5) R3 BRENT_eia",p1,61,0.45901639344262296,-0.061727413238420285,0.944817343899313,-3.7653722075436376,24.759220012192223,"(3, 2.0, 5, 0.5)",R3,BRENT_eia
"(3, 2.0, 5, 0.5) R3 BRENT_eia",p2,30,0.5333333333333333,0.5468528906170428,1.6268549328565922,16.405586718511284,11.64854541250142,"(3, 2.0, 5, 0.5)",R3,BRENT_eia
"(3, 2.0, 5, 0.5) R3 BRENT_eia",p3,19,0.5789473684210527,0.7515275268309136,1.8478263309665772,14.279023009787359,7.630920395881468,"(3, 2.0, 5, 0.5)",R3,BRENT_eia
"(3, 2.0, 5, 0.5) R3 BRENT_eia",p4,16,0.375,-0.08849203321774975,0.9024267142028085,-1.415872531483996,9.089690515059019,"(3, 2.0, 5, 0.5)",R3,BRENT_eia
"(3, 2.0, 5, 0.5) MM1 WTI_ohlc",p1,0,,,,0.0,,"(3, 2.0, 5, 0.5)",MM1,WTI_ohlc
"(3, 2.0, 5, 0.5) MM1 WTI_ohlc",p2,8,0.625,0.4431041135048744,2.164998707602007,3.544832908038995,1.0948383408787126,"(3, 2.0, 5, 0.5)",MM1,WTI_ohlc
"(3, 2.0, 5, 0.5) MM1 WTI_ohlc",p3,4,0.75,1.2675498268090128,27.431211743672364,5.070199307236051,0.19182621502208863,"(3, 2.0, 5, 0.5)",MM1,WTI_ohlc
"(3, 2.0, 5, 0.5) MM1 WTI_ohlc",p4,0,,,,0.0,,"(3, 2.0, 5, 0.5)",MM1,WTI_ohlc
"(3, 2.0, 5, 0.5) MM1 WTI_eia",p1,47,0.3191489361702128,-0.6193540618185782,0.5500207178489268,-29.109640905473174,33.91244881053607,"(3, 2.0, 5, 0.5)",MM1,WTI_eia
"(3, 2.0, 5, 0.5) MM1 WTI_eia",p2,25,0.56,-0.049452240715786064,0.9566233998237134,-1.2363060178946517,13.699536343225041,"(3, 2.0, 5, 0.5)",MM1,WTI_eia
"(3, 2.0, 5, 0.5) MM1 WTI_eia",p3,13,0.3076923076923077,-0.4644093359888109,0.6098172593881043,-6.037321367854542,8.93441240573485,"(3, 2.0, 5, 0.5)",MM1,WTI_eia
"(3, 2.0, 5, 0.5) MM1 WTI_eia",p4,9,0.4444444444444444,0.39935203743983005,1.4209850366719827,3.5941683369584707,3.8662012987013075,"(3, 2.0, 5, 0.5)",MM1,WTI_eia
"(3, 2.0, 5, 0.5) MM1 BRENT_eia",p1,62,0.41935483870967744,-0.21737303668918023,0.8306197517642143,-13.477128274729175,34.644464257228904,"(3, 2.0, 5, 0.5)",MM1,BRENT_eia
"(3, 2.0, 5, 0.5) MM1 BRENT_eia",p2,30,0.5333333333333333,0.668551899925119,1.7663579429301948,20.05655699775357,11.64854541250142,"(3, 2.0, 5, 0.5)",MM1,BRENT_eia
"(3, 2.0, 5, 0.5) MM1 BRENT_eia",p3,19,0.7368421052631579,1.3500666994747863,3.7268135922995858,25.65126729002094,4.472701777389275,"(3, 2.0, 5, 0.5)",MM1,BRENT_eia
"(3, 2.0, 5, 0.5) MM1 BRENT_eia",p4,17,0.35294117647058826,-0.02894891589484727,0.9693269320511463,-0.4921315702124036,6.913172124115366,"(3, 2.0, 5, 0.5)",MM1,BRENT_eia
"(3, 2.0, 5, 0.5) TR3.5 WTI_ohlc",p1,0,,,,0.0,,"(3, 2.0, 5, 0.5)",TR3.5,WTI_ohlc
"(3, 2.0, 5, 0.5) TR3.5 WTI_ohlc",p2,8,0.25,0.703788698809106,2.0088399509772215,5.630309590472848,3.7358216846357983,"(3, 2.0, 5, 0.5)",TR3.5,WTI_ohlc
"(3, 2.0, 5, 0.5) TR3.5 WTI_ohlc",p3,3,0.6666666666666666,4.757243711285074,16.844515107730306,14.271731133855223,0.9007363770250221,"(3, 2.0, 5, 0.5)",TR3.5,WTI_ohlc
"(3, 2.0, 5, 0.5) TR3.5 WTI_ohlc",p4,0,,,,0.0,,"(3, 2.0, 5, 0.5)",TR3.5,WTI_ohlc
"(3, 2.0, 5, 0.5) TR3.5 WTI_eia",p1,45,0.06666666666666667,-1.1986361142101605,0.3477755726959413,-53.93862513945722,62.82216845204657,"(3, 2.0, 5, 0.5)",TR3.5,WTI_eia
"(3, 2.0, 5, 0.5) TR3.5 WTI_eia",p2,20,0.4,0.6754848547495234,1.569868662393109,13.509697094990466,11.36193914804248,"(3, 2.0, 5, 0.5)",TR3.5,WTI_eia
"(3, 2.0, 5, 0.5) TR3.5 WTI_eia",p3,11,0.09090909090909091,0.5002598341737251,1.321803009712345,5.502858175910976,17.100083000559575,"(3, 2.0, 5, 0.5)",TR3.5,WTI_eia
"(3, 2.0, 5, 0.5) TR3.5 WTI_eia",p4,9,0.3333333333333333,0.834586899811703,1.5717825911070056,7.511282098305327,11.910289303317002,"(3, 2.0, 5, 0.5)",TR3.5,WTI_eia
"(3, 2.0, 5, 0.5) TR3.5 BRENT_eia",p1,54,0.24074074074074073,-0.08814987033159413,0.9453573861180401,-4.760092997906083,47.97396119010027,"(3, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(3, 2.0, 5, 0.5) TR3.5 BRENT_eia",p2,25,0.32,0.6010589471542529,1.454344631284583,15.026473678856323,19.574738727763258,"(3, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(3, 2.0, 5, 0.5) TR3.5 BRENT_eia",p3,15,0.26666666666666666,0.2654174150047454,1.1933345164573914,3.981261225071181,16.889399327650565,"(3, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(3, 2.0, 5, 0.5) TR3.5 BRENT_eia",p4,15,0.2,0.20874748754859182,1.1890184856433554,3.131212313228877,11.668305576750363,"(3, 2.0, 5, 0.5)",TR3.5,BRENT_eia
"(5, 1.5, 5, 0.5) R2 WTI_ohlc",p1,0,,,,0.0,,"(5, 1.5, 5, 0.5)",R2,WTI_ohlc
"(5, 1.5, 5, 0.5) R2 WTI_ohlc",p2,30,0.5333333333333333,0.3655997055043263,1.798824819856403,10.967991165129789,4.113576615934999,"(5, 1.5, 5, 0.5)",R2,WTI_ohlc
"(5, 1.5, 5, 0.5) R2 WTI_ohlc",p3,12,0.4166666666666667,0.12360573140752933,1.2353504743838288,1.4832687768903519,5.290993257802773,"(5, 1.5, 5, 0.5)",R2,WTI_ohlc
"(5, 1.5, 5, 0.5) R2 WTI_ohlc",p4,0,,,,0.0,,"(5, 1.5, 5, 0.5)",R2,WTI_ohlc
"(5, 1.5, 5, 0.5) R2 WTI_eia",p1,99,0.48484848484848486,-0.22887836095555292,0.7711968821507394,-22.65895773459974,30.562824681423642,"(5, 1.5, 5, 0.5)",R2,WTI_eia
"(5, 1.5, 5, 0.5) R2 WTI_eia",p2,61,0.6721311475409836,0.4709353897360847,1.6803268203360324,28.727058773901167,11.276322847428219,"(5, 1.5, 5, 0.5)",R2,WTI_eia
"(5, 1.5, 5, 0.5) R2 WTI_eia",p3,29,0.5862068965517241,0.34949369107283973,1.4601962700896542,10.135317041112351,6.174696119548236,"(5, 1.5, 5, 0.5)",R2,WTI_eia
"(5, 1.5, 5, 0.5) R2 WTI_eia",p4,34,0.5882352941176471,0.3957973609106894,1.5711765563370177,13.45711027096344,4.767795489281278,"(5, 1.5, 5, 0.5)",R2,WTI_eia
"(5, 1.5, 5, 0.5) R2 BRENT_eia",p1,96,0.5208333333333334,-0.05562852876177607,0.9397650883500387,-5.340338761130503,32.89920533713507,"(5, 1.5, 5, 0.5)",R2,BRENT_eia
"(5, 1.5, 5, 0.5) R2 BRENT_eia",p2,66,0.5606060606060606,0.36194143603655077,1.4850478989373652,23.88813477841235,8.814957901447093,"(5, 1.5, 5, 0.5)",R2,BRENT_eia
"(5, 1.5, 5, 0.5) R2 BRENT_eia",p3,35,0.6285714285714286,0.3453919679618639,1.504284397835599,12.088718878665237,4.9471401463811695,"(5, 1.5, 5, 0.5)",R2,BRENT_eia
"(5, 1.5, 5, 0.5) R2 BRENT_eia",p4,31,0.6129032258064516,0.44694043104166864,1.7321632459012157,13.855153362291729,6.374674270579725,"(5, 1.5, 5, 0.5)",R2,BRENT_eia
"(5, 1.5, 5, 0.5) R3 WTI_ohlc",p1,0,,,,0.0,,"(5, 1.5, 5, 0.5)",R3,WTI_ohlc
"(5, 1.5, 5, 0.5) R3 WTI_ohlc",p2,30,0.5,0.356209981174166,1.72454321373925,10.686299435224981,5.128929313030433,"(5, 1.5, 5, 0.5)",R3,WTI_ohlc
"(5, 1.5, 5, 0.5) R3 WTI_ohlc",p3,12,0.4166666666666667,0.23597554730271428,1.449307296419545,2.8317065676325712,5.290993257802773,"(5, 1.5, 5, 0.5)",R3,WTI_ohlc
"(5, 1.5, 5, 0.5) R3 WTI_ohlc",p4,0,,,,0.0,,"(5, 1.5, 5, 0.5)",R3,WTI_ohlc
"(5, 1.5, 5, 0.5) R3 WTI_eia",p1,96,0.4375,-0.10891906461568907,0.8999676449056668,-10.45623020310615,29.584212291547743,"(5, 1.5, 5, 0.5)",R3,WTI_eia
"(5, 1.5, 5, 0.5) R3 WTI_eia",p2,58,0.5862068965517241,0.6157609389168347,1.702270348606271,35.714134457176414,11.515557297188984,"(5, 1.5, 5, 0.5)",R3,WTI_eia
"(5, 1.5, 5, 0.5) R3 WTI_eia",p3,28,0.35714285714285715,-0.2545614192003757,0.7866934126228541,-7.127719737610521,10.65394997172726,"(5, 1.5, 5, 0.5)",R3,WTI_eia
"(5, 1.5, 5, 0.5) R3 WTI_eia",p4,32,0.5,0.37885535782703667,1.4517311999471345,12.123371450465173,6.057966798771545,"(5, 1.5, 5, 0.5)",R3,WTI_eia
"(5, 1.5, 5, 0.5) R3 BRENT_eia",p1,93,0.4731182795698925,0.03586170838004494,1.035802851456808,3.3351388793441794,24.77013401586672,"(5, 1.5, 5, 0.5)",R3,BRENT_eia
"(5, 1.5, 5, 0.5) R3 BRENT_eia",p2,65,0.46153846153846156,0.3525910742463145,1.378391059133373,22.918419826010442,8.859209744419216,"(5, 1.5, 5, 0.5)",R3,BRENT_eia
"(5, 1.5, 5, 0.5) R3 BRENT_eia",p3,35,0.5714285714285714,0.41161842790225317,1.4930912190569452,14.40664497657886,7.551457031552936,"(5, 1.5, 5, 0.5)",R3,BRENT_eia
"(5, 1.5, 5, 0.5) R3 BRENT_eia",p4,30,0.5333333333333333,0.4949149027103173,1.7009201836738748,14.847447081309518,9.322096951651698,"(5, 1.5, 5, 0.5)",R3,BRENT_eia
"(5, 1.5, 5, 0.5) MM1 WTI_ohlc",p1,0,,,,0.0,,"(5, 1.5, 5, 0.5)",MM1,WTI_ohlc
"(5, 1.5, 5, 0.5) MM1 WTI_ohlc",p2,30,0.5,0.33122756903478595,1.6737281379832043,9.936827071043579,4.071633573720613,"(5, 1.5, 5, 0.5)",MM1,WTI_ohlc
"(5, 1.5, 5, 0.5) MM1 WTI_ohlc",p3,12,0.4166666666666667,0.18276910009266775,1.3479999990267009,2.193229201112013,5.290993257802773,"(5, 1.5, 5, 0.5)",MM1,WTI_ohlc
"(5, 1.5, 5, 0.5) MM1 WTI_ohlc",p4,0,,,,0.0,,"(5, 1.5, 5, 0.5)",MM1,WTI_ohlc
"(5, 1.5, 5, 0.5) MM1 WTI_eia",p1,96,0.4270833333333333,-0.2415648031651599,0.7864555998254904,-23.19022110385535,37.64958498946639,"(5, 1.5, 5, 0.5)",MM1,WTI_eia
"(5, 1.5, 5, 0.5) MM1 WTI_eia",p2,58,0.5689655172413793,0.5051100910186025,1.5351441523143892,29.296385279078944,12.502551666740587,"(5, 1.5, 5, 0.5)",MM1,WTI_eia
"(5, 1.5, 5, 0.5) MM1 WTI_eia",p3,28,0.42857142857142855,-0.0878614834409887,0.921315210950961,-2.4601215363476836,11.04705628605392,"(5, 1.5, 5, 0.5)",MM1,WTI_eia
"(5, 1.5, 5, 0.5) MM1 WTI_eia",p4,31,0.5483870967741935,0.8220132640084431,2.1180113944142063,25.482411184261736,7.292816020862592,"(5, 1.5, 5, 0.5)",MM1,WTI_eia
"(5, 1.5, 5, 0.5) MM1 BRENT_eia",p1,94,0.46808510638297873,0.02459694227299956,1.0232182467199142,2.3121125736619588,32.718715078646795,"(5, 1.5, 5, 0.5)",MM1,BRENT_eia
"(5, 1.5, 5, 0.5) MM1 BRENT_eia",p2,65,0.49230769230769234,0.4303890301694293,1.4903416859716516,27.975286961012905,8.814957901447093,"(5, 1.5, 5, 0.5)",MM1,BRENT_eia
"(5, 1.5, 5, 0.5) MM1 BRENT_eia",p3,35,0.5714285714285714,0.46674539428880074,1.5591296206829022,16.336088800108026,7.551457031552936,"(5, 1.5, 5, 0.5)",MM1,BRENT_eia
"(5, 1.5, 5, 0.5) MM1 BRENT_eia",p4,31,0.5806451612903226,0.6742814928193253,2.0224099830794113,20.902726277399083,7.335385434415903,"(5, 1.5, 5, 0.5)",MM1,BRENT_eia
"(5, 1.5, 5, 0.5) TR3.5 WTI_ohlc",p1,0,,,,0.0,,"(5, 1.5, 5, 0.5)",TR3.5,WTI_ohlc
"(5, 1.5, 5, 0.5) TR3.5 WTI_ohlc",p2,27,0.37037037037037035,0.5996395979966289,2.122020352006713,16.19026914590898,5.736593397026574,"(5, 1.5, 5, 0.5)",TR3.5,WTI_ohlc
