key,sym,family,bar,z,window_h,thr,exit,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x
XTIUSD|mr|15m|pxz|4h|z3|time30,XTIUSD,E_meanrev,15,pxz,4,3.0,time30,2008,-0.3692093143231676,0.25855295463975225,-0.016657270494981197,0.045116062484818975,-0.13528741867293126,-1.042207592329308,376,47.18725099601593,-3.5300362160083436,2.4699637839916564,0.4867021276595745,1840,-0.7024765085021158,-0.06047305734730382,-0.023904573659271684,0.03402900078501299,-0.20862179396330838,-1.898193346144047,266,36.4304347826087,-6.561704190992347,-0.5617041909923476,0.45112781954887216,3848,-0.5006467291807959,0.12728191438121625,-0.020122716914496394,0.04019344528111276,-0.29968178498225917,-1.9563594138446505,642,42.04365904365904,-4.7861478691948625,1.2138521308051375,0.4719626168224299,0.25855295463975225,-0.06047305734730382,0.12728191438121625,-0.9889348644378249,-1.3245119622997774,-1.1166079216758305
XNGUSD|mr|5m|retz|1h|z2|mean,XNGUSD,E_meanrev,5,retz,1,2.0,mean,2006,-7.553724580692027,-1.3458182160929224,-1.8338136844241373,0.2427694662195553,-0.9999996560103962,-21.312104636015153,5988,752.2313060817547,-24.3783217954084,-4.378321795408397,0.459251837007348,1840,-9.222793513443506,-0.12987240217908522,-1.4901385469901716,0.16157127933289275,-0.9999836785327629,-24.921324867372714,5363,734.4978260869566,-20.287855104063375,-0.2878551040633728,0.3902666418049599,3846,-8.019276329403267,-0.867172227730386,-1.6693929218452248,0.20817251498421033,-0.9999999999944328,-31.328496162263754,11351,743.7472698907956,-22.445701509470304,-2.445701509470297,0.4266584441899392,-1.3458182160929224,-0.12987240217908522,-0.867172227730386,-13.653670365940535,-17.854030170858906,-14.973040613732854
XNGUSD|mr|5m|retz|1h|z2|time30,XNGUSD,E_meanrev,5,retz,1,2.0,time30,2006,-8.005883090641277,-1.1619404011684364,-1.8093366623685312,0.22600088483475497,-0.9999995681456909,-22.587826218548717,6167,774.7178464606181,-23.354782268598566,-3.3547822685985613,0.3654937570942111,1840,-10.204726714222707,-0.2870358584761798,-1.5536987968733134,0.1522528569734127,-0.9999893429534406,-27.574650701785856,5516,755.4521739130435,-20.566474629698433,-0.5664746296984294,0.3096446700507614,3846,-8.678788247474024,-0.8137374129872248,-1.6870346154337417,0.19438596349262882,-0.9999999999954711,-33.90497759843649,11683,765.5007800312012,-22.038313473240088,-2.0383134732400805,0.3391252246854404,-1.1619404011684364,-0.2870358584761798,-0.8137374129872248,-14.466121414168054,-19.04541284054413,-15.974701655767849
XNGUSD|mr|5m|retz|1h|z3|mean,XNGUSD,E_meanrev,5,retz,1,3.0,mean,2006,-4.7214270628760415,-1.2628007621576167,-0.8486550537289376,0.17974545458973634,-0.9989860952046616,-13.321050631436892,2482,311.79661016949154,-27.21822579365477,-7.218225793654765,0.44963738920225627,1840,-5.2328187578648935,-0.21257205320344022,-0.5958118258218438,0.11386058898492182,-0.988055388498769,-14.139834752533906,2089,286.1021739130435,-20.825141510561604,-0.825141510561602,0.4064145524174246,3846,-4.7866742793948225,-0.8578316427660602,-0.7276900148966305,0.15202413459155034,-0.9999879910327697,-18.69985527773753,4571,299.50390015600624,-24.296512149510903,-4.296512149510897,0.4298840516298403,-1.2628007621576167,-0.21257205320344022,-0.8578316427660602,-7.949173528473337,-9.531374596680635,-8.363875067949222
XNGUSD|mr|5m|retz|1h|z3|time30,XNGUSD,E_meanrev,5,retz,1,3.0,time30,2006,-4.9973788997700375,-1.0715664272927605,-0.7981717967884159,0.15971808678048108,-0.9984362007836302,-14.099622097679923,2506,314.8115653040877,-25.353954071459643,-5.353954071459635,0.3587390263367917,1840,-6.092718941522081,-0.4330730047111162,-0.6178779975118651,0.10141252262614743,-0.9893131185389012,-16.463409686657418,2102,287.8826086956522,-21.462845578319815,-1.4628455783198084,0.31303520456707895,3846,-5.269348180387302,-0.818263247783517,-0.7119157929743615,0.13510509622881572,-0.9999835542977072,-20.585492688612607,4608,301.9282371294852,-23.57897359129907,-3.578973591299064,0.337890625,-1.0715664272927605,-0.4330730047111162,-0.818263247783517,-8.570061235375313,-10.64852040398949,-9.181285949600008
XNGUSD|mr|5m|pxz|1h|z2|mean,XNGUSD,E_meanrev,5,pxz,1,2.0,mean,2006,-7.2360440828757575,-0.9552730928792899,-1.703592429007657,0.23543146082252905,-0.9999990178519572,-20.415799781640725,5875,738.0358923230309,-23.082785630458357,-3.0827856304583494,0.4897021276595745,1840,-8.93369344770877,-0.014957504300157184,-1.3952179983061501,0.15617482360153992,-0.9999667626102069,-24.140134586266214,5085,696.4239130434783,-20.03403346977038,-0.034033469770377044,0.42438544739429696,3846,-7.716605620705881,-0.5871055452611886,-1.5560602000708985,0.20165086523218703,-0.9999999999679156,-30.14606800461461,10960,718.1279251170047,-21.66828702305887,-1.6682870230588662,0.4593978102189781,-0.9552730928792899,-0.014957504300157184,-0.5871055452611886,-13.443488673536566,-17.41537151810915,-14.674313802167912
XNGUSD|mr|5m|pxz|1h|z2|time30,XNGUSD,E_meanrev,5,pxz,1,2.0,time30,2006,-7.6561104045894615,-0.7005375201705918,-1.6844235735126576,0.22001035571573377,-0.9999988206190734,-21.600976353382805,6092,765.296111665005,-22.010089269210667,-2.0100892692106624,0.36523309258043335,1840,-10.173613992414072,-0.24370361080202735,-1.462020613154647,0.1437071048935805,-0.9999787317665343,-27.490579617838137,5211,713.6804347826087,-20.48564794409682,-0.4856479440968135,0.3177892918825561,3846,-8.414800586646273,-0.518751084298759,-1.5780217412040929,0.18752930921599123,-0.9999999999755194,-32.87367052290856,11303,740.6021840873634,-21.307279064382897,-1.307279064382894,0.34336016986640716,-0.7005375201705918,-0.24370361080202735,-0.518751084298759,-14.309931783619126,-19.027250614496847,-15.807133670523422
XNGUSD|mr|5m|pxz|1h|z3|mean,XNGUSD,E_meanrev,5,pxz,1,3.0,mean,2006,-0.6359084110397553,-0.08570589359370087,-0.03681138639473551,0.05788787466192859,-0.27332356108653044,-1.7941541884705299,127,15.954137587238284,-23.073253689488645,-3.0732536894886358,0.3858267716535433,1840,-0.8268041685225253,0.030128775236525573,-0.022750727886833723,0.027516464905454705,-0.17654474701224554,-2.234144704141223,86,11.778260869565218,-19.315863469810843,0.6841365301891644,0.37209302325581395,3846,-0.6549812362618221,-0.047982694934145476,-0.03008449828903107,0.045931847545331965,-0.3921986910544475,-2.5587816535697523,213,13.956318252730108,-21.55618533788165,-1.5561853378816368,0.38028169014084506,-0.08570589359370087,0.030128775236525573,-0.047982694934145476,-1.1535594518949392,-1.5531931731760795,-1.2156338211899358
XNGUSD|mr|5m|pxz|1h|z3|time30,XNGUSD,E_meanrev,5,pxz,1,3.0,time30,2006,-0.5706599818227668,0.027051148427775902,-0.030477400878823037,0.0534072860365537,-0.23411619292570285,-1.6100620447931535,127,15.954137587238284,-19.103132784314155,0.896867215685853,0.3464566929133858,1840,-1.1763034065056686,-0.19864587784552867,-0.02802299085432615,0.023822927570677836,-0.19564652785184644,-3.1785423031963362,86,11.778260869565218,-23.792129555168017,-3.792129555168009,0.37209302325581395,3846,-0.6987215936074437,-0.03371717283745919,-0.029303164153634716,0.04193825469504217,-0.377580583109277,-2.729659867631783,213,13.956318252730108,-20.996342748133088,-0.9963427481330772,0.3568075117370892,0.027051148427775902,-0.19864587784552867,-0.03371717283745919,-1.1340239824625629,-1.9230853759993598,-1.3049797344832712
XNGUSD|mr|5m|retz|4h|z2|mean,XNGUSD,E_meanrev,5,retz,4,2.0,mean,2006,-5.908493571163779,-0.6829473365811349,-1.3881774343246447,0.23494608525929553,-0.9999875942752641,-16.670244180166954,4885,613.6689930209371,-22.620947939556114,-2.6209479395561104,0.4131013306038895,1840,-7.536347511633743,-0.33671391413736296,-1.1755551679154137,0.15598473479370842,-0.9998358954496493,-20.364303329254074,4102,561.795652173913,-20.924960230050008,-0.9249602300500007,0.3581179912237933,3846,-6.395112727174208,-0.5415615800406179,-1.2864548731720225,0.201162188698504,-0.9999999979919569,-24.983459392205496,8987,588.8517940717628,-21.846836268876903,-1.8468362688769002,0.3880048959608323,-0.6829473365811349,-0.33671391413736296,-0.5415615800406179,-10.950579889173808,-14.014891575204622,-11.922250118656853
XNGUSD|mr|5m|retz|4h|z2|time30,XNGUSD,E_meanrev,5,retz,4,2.0,time30,2006,-6.467406989642275,-0.5643655927289406,-1.4373207180132006,0.22224064765293236,-0.9999914372783495,-18.247164430546977,5226,656.506480558325,-21.893473416908744,-1.8934734169087395,0.37256027554535015,1840,-8.561188892320988,-0.37799846953826705,-1.224876018942676,0.14307312154288948,-0.9998800154294214,-23.133573285087408,4279,586.0369565217392,-20.901003005213017,-0.9010030052130154,0.33348913297499416,3846,-7.080067747902614,-0.4841171420018595,-1.3356831084734802,0.1886540010678797,-0.9999999989857815,-27.6593380945684,9505,622.792511700468,-21.446679004321055,-1.4466790043210487,0.35497106785902155,-0.5643655927289406,-0.37799846953826705,-0.4841171420018595,-11.995359419126105,-15.564650952531874,-13.090921033333002
XNGUSD|mr|5m|retz|4h|z3|mean,XNGUSD,E_meanrev,5,retz,4,3.0,mean,2006,-3.5740664035964573,-0.6511055700264891,-0.6366030549054322,0.1781172991819181,-0.9944566536330985,-10.083883302313327,2074,260.5423728813559,-24.433762841153072,-4.433762841153063,0.42719382835101255,1840,-4.05019177796141,-0.18169612163657145,-0.44582678950193266,0.1100754764077694,-0.9637807086413732,-10.944205237448903,1556,213.10434782608695,-20.920586278500938,-0.920586278500933,0.37146529562982006,3846,-3.6457016507538897,-0.46950861675327676,-0.5453320386957498,0.1495821904633862,-0.9997984053966104,-14.242475939584043,3630,237.84711388455537,-22.927839223663618,-2.927839223663611,0.4033057851239669,-0.6511055700264891,-0.18169612163657145,-0.46950861675327676,-6.366324152855298,-7.477220034929247,-6.6142140378360486
XNGUSD|mr|5m|retz|4h|z3|time30,XNGUSD,E_meanrev,5,retz,4,3.0,time30,2006,-4.358652503329407,-0.9013778200936389,-0.6766499779666265,0.1552429282788109,-0.9958505448157697,-12.297517235461012,2144,269.3359920239282,-25.122894748746088,-5.122894748746084,0.365205223880597,1840,-4.888970876309068,-0.3728026027487129,-0.46857923892114095,0.09584414609458569,-0.9685307879122363,-13.210707937678961,1585,217.07608695652175,-21.58594461005707,-1.585944610057064,0.338801261829653,3846,-4.425707132959809,-0.6925231051781713,-0.5771049546063318,0.13039836059381943,-0.9998693529842628,-17.289683412187898,3729,244.33385335413416,-23.619524952601797,-3.619524952601784,0.35398230088495575,-0.9013778200936389,-0.3728026027487129,-0.6925231051781713,-7.542630195831488,-8.64023655151033,-7.761442306254426
XNGUSD|mr|5m|pxz|4h|z2|mean,XNGUSD,E_meanrev,5,pxz,4,2.0,mean,2006,-5.14318018187263,-0.7905722898668028,-1.1734546992905306,0.2281574158001356,-0.9999311651847591,-14.51098633886211,3951,496.3369890329013,-23.64229797938239,-3.6422979793823864,0.4231840040496077,1840,-5.611361786244026,0.020327058722595475,-0.8916620457831598,0.1589029686107613,-0.9986857643912244,-15.162712882979351,3267,447.43695652173915,-19.928216317103388,0.07178368289662371,0.3939393939393939,3846,-5.239229749361628,-0.4682338447772051,-1.0386397012526827,0.1982428240294741,-0.9999999101829264,-20.467830556514528,7218,472.9422776911076,-21.96123607987207,-1.9612360798720614,0.40994735383762815,-0.7905722898668028,0.020327058722595475,-0.4682338447772051,-9.386039332881062,-10.879937099941158,-9.823452211958758
XNGUSD|mr|5m|pxz|4h|z2|time30,XNGUSD,E_meanrev,5,pxz,4,2.0,time30,2006,-6.234948463588989,-0.2591421617136562,-1.3477846707794399,0.21616612850134487,-0.9999824543254243,-17.591305141813468,5148,646.7078763708873,-20.840702889576143,-0.8407028895761354,0.38675213675213677,1840,-7.382876393763175,0.26218594687477137,-1.112713464984382,0.15071544011279503,-0.9997319239735106,-19.94960212395915,4200,575.2173913043479,-19.344225014845648,0.6557749851543598,0.33476190476190476,3846,-6.57630510995548,-0.056880517604757305,-1.2353221074245502,0.18784440301507133,-0.9999999953445089,-25.691314395004348,9348,612.5054602184088,-20.168344409273608,-0.16834440927360217,0.36339323919554983,-0.2591421617136562,0.26218594687477137,-0.056880517604757305,-11.58480863018285,-13.716593182794222,-12.260904153004212
XNGUSD|mr|5m|pxz|4h|z3|mean,XNGUSD,E_meanrev,5,pxz,4,3.0,mean,2006,-2.7285491712477423,-0.467043901317815,-0.405919035003559,0.14876735199825472,-0.9639342098808166,-7.698338061038606,1340,168.33499501495513,-24.1137640433884,-4.1137640433883895,0.43582089552238806,1840,-2.8348009288452434,-0.0006638453290460663,-0.25561997772720935,0.09017210878061066,-0.8487019830223581,-7.660042998805557,933,127.7804347826087,-20.00462575996807,-0.00462575996806511,0.3858520900321543,3846,-2.6870186493560757,-0.29261222308960216,-0.3340130897647438,0.12430620451584422,-0.9945949776907553,-10.497238152977701,2273,148.93291731669265,-22.42708299700425,-2.4270829970042436,0.41531016278046634,-0.467043901317815,-0.0006638453290460663,-0.29261222308960216,-4.887947866108549,-5.386862648381071,-4.934843784116861
XNGUSD|mr|5m|pxz|4h|z3|time30,XNGUSD,E_meanrev,5,pxz,4,3.0,time30,2006,-2.882990666029741,0.05606852936043891,-0.3451363860850454,0.11971470811604944,-0.9395832214459564,-8.13407982813319,1400,175.87238285144565,-19.624251431026114,0.37574856897389775,0.395,1840,-3.376170512395094,0.2775475766903335,-0.24606632091899108,0.07288326226877351,-0.837603368625141,-9.122902082150983,970,132.84782608695653,-18.522419836808364,1.477580163191639,0.3597938144329897,3846,-2.9738777152096363,0.13077839248948708,-0.2977393710290028,0.10011822930924193,-0.9902691962910888,-11.617895775256265,2370,155.28861154446176,-19.173290820734458,0.8267091792655471,0.38059071729957805,0.05606852936043891,0.2775475766903335,0.13077839248948708,-5.564633096555306,-6.41078076506804,-5.7326853511344895
XNGUSD|mr|5m|vwap|day|d0.25|vwap,XNGUSD,E_meanrev,5,vwap,0,0.25,vwap,2006,-4.6590987242053155,-0.5510355313666957,-1.0949050682758792,0.23500362046151602,-0.9998770284549311,-13.145197241317945,3869,486.0358923230309,-22.527247175979742,-2.527247175979735,0.419229775135694,1840,-6.364191908078049,-0.02181765103750872,-1.1029836453572481,0.1733108714017933,-0.9997210575833626,-17.19696899083018,4014,549.7434782608696,-20.063605826604277,-0.06360582660426745,0.37493771798704534,3846,-5.2886379589165475,-0.3363097259586072,-1.098770014149441,0.20776049007040362,-0.9999999649597624,-20.660851078547196,7883,516.5148205928236,-21.272768376488035,-1.2727683764880278,0.3966763922364582,-0.5510355313666957,-0.02181765103750872,-0.3363097259586072,-8.160997920119804,-11.300752109429096,-9.381451316320415
XNGUSD|mr|5m|vwap|day|d0.25|time30,XNGUSD,E_meanrev,5,vwap,0,0.25,time30,2006,-6.636117524877187,-0.6895977413223422,-1.525684646890293,0.22990621265685446,-0.9999959118502648,-18.72316491768615,5520,693.4396809571286,-22.00169227097659,-2.001692270976585,0.377536231884058,1840,-8.887640209938285,0.04732672192822348,-1.5915192052203557,0.1790710658427303,-0.9999923174851044,-24.015692062642575,5836,799.2782608695652,-19.911954110810942,0.08804588918906238,0.3122001370801919,3846,-7.517817463932792,-0.3875768393467166,-1.5571811594558977,0.2071320788149717,-0.9999999999684792,-29.36947249265616,11356,744.0748829953197,-20.927747932941482,-0.9277479329414743,0.34395914054244453,-0.6895977413223422,0.04732672192822348,-0.3875768393467166,-10.73097816743014,-14.08474701096673,-12.13043082258822
XNGUSD|mr|5m|vwap|day|d0.5|vwap,XNGUSD,E_meanrev,5,vwap,0,0.5,vwap,2006,-1.468484004337465,0.3188872447134728,-0.20580779965534765,0.14014984095669591,-0.828360862922888,-4.1431858446032175,988,124.11565304087736,-16.581937460182004,3.4180625398180053,0.4251012145748988,1840,-2.770493690601152,-0.1464761642458088,-0.29109213424133473,0.10506868693794877,-0.8855376791674903,-7.486275520083574,1012,138.6,-21.0023184878308,-1.0023184878307898,0.3695652173913043,3846,-1.9789251228670368,0.13307014168607822,-0.24660945738759316,0.12461788196933349,-0.9795000857448982,-7.730965435101875,2000,131.04524180967238,-18.81865026017229,1.181349739827715,0.397,0.3188872447134728,-0.1464761642458088,0.13307014168607822,-2.9884631225690472,-4.666172245365876,-3.676598269085632
XNGUSD|mr|5m|vwap|day|d0.5|time30,XNGUSD,E_meanrev,5,vwap,0,0.5,time30,2006,-2.342779338852865,0.4534254797825948,-0.2867828673791383,0.12241138660526205,-0.9065127574153917,-6.609925722781968,1336,167.83250249252242,-17.087445108668124,2.9125548913318813,0.40718562874251496,1840,-3.7461159129582327,-0.05745632685099059,-0.3853588620267807,0.10286891035426358,-0.9424531861396538,-10.122548176057949,1390,190.3695652173913,-20.2426717520063,-0.24267175200629504,0.3381294964028777,3846,-2.9419634853247767,0.24336291998370638,-0.33394350964426106,0.11351041959223893,-0.9945034480253923,-11.493218087719363,2726,178.61466458658344,-18.696309758059197,1.3036902419408083,0.371973587674248,0.4534254797825948,-0.05745632685099059,0.24336291998370638,-4.237504064875453,-5.618691814306233,-4.867481770785303
XNGUSD|mr|15m|retz|1h|z2|mean,XNGUSD,E_meanrev,15,retz,1,2.0,mean,2006,-6.447130240157332,-1.5703466609561911,-1.3934610792207784,0.2161366417792071,-0.9999883253610238,-18.189955539478063,4205,528.2452642073779,-26.379054837559988,-6.37905483755998,0.44875148632580264,1840,-7.197594368020128,0.5292381114136294,-0.9906114289682105,0.13763090531603578,-0.9993232276307972,-19.448943234773697,3881,531.5282608695652,-18.63704156290012,1.3629584370998842,0.39912393712960575,3846,-6.552433344581549,-0.7750900003256314,-1.200730097300673,0.18324949437198038,-0.9999999922472323,-25.598055791710987,8086,529.8159126365055,-22.66315655423635,-2.6631565542363425,0.42493198120207765,-1.5703466609561911,0.5292381114136294,-0.7750900003256314,-11.104127956019155,-14.314113242043723,-12.01626639424203
XNGUSD|mr|15m|retz|1h|z2|time30,XNGUSD,E_meanrev,15,retz,1,2.0,time30,2006,-7.32989966051414,-1.4372962888808782,-1.3828437903918278,0.18865794273298842,-0.9999862584612429,-20.680604232734385,4444,558.2691924227317,-24.77019705118732,-4.770197051187313,0.35148514851485146,1840,-7.8546828546121175,0.7707784716184009,-1.0162168332758519,0.12937719473665943,-0.9994330930859622,-21.22449156696824,4066,556.8652173913043,-18.248883240300593,1.7511167596994135,0.32857845548450565,3846,-7.389642724159787,-0.5755620982010228,-1.2074424380534514,0.1633965921120685,-0.9999999923740699,-28.868738800720077,8510,557.597503900156,-21.65437308466964,-1.6543730846696356,0.34054054054054056,-1.4372962888808782,0.7707784716184009,-0.5755620982010228,-12.75534937427816,-15.41115626421749,-13.570682715851564
XNGUSD|mr|15m|retz|1h|z3|mean,XNGUSD,E_meanrev,15,retz,1,3.0,mean,2006,-4.329482804697687,-0.9835777539628369,-0.7511782882154954,0.17350300765727322,-0.9978932334384547,-12.21521774693726,2321,291.5712861415753,-25.763109192129207,-5.763109192129202,0.45066781559672553,1840,-5.451890396408382,-0.21732982872940398,-0.5981928393835864,0.10972209561983605,-0.987969607194315,-14.731798073127809,2099,287.4717391304348,-20.80875292969817,-0.8087529296981684,0.393044306812768,3846,-4.626119103877084,-0.6862482991593669,-0.6779871218476554,0.14655634812329935,-0.9999741434699798,-18.072622595706562,4420,289.60998439937595,-23.410350415015465,-3.41035041501546,0.4233031674208145,-0.9835777539628369,-0.21732982872940398,-0.6862482991593669,-7.425706068034699,-9.936531910513251,-8.195990122787858
XNGUSD|mr|15m|retz|1h|z3|time30,XNGUSD,E_meanrev,15,retz,1,3.0,time30,2006,-5.209680839575015,-1.1708274191624486,-0.7602712145130831,0.14593431688515934,-0.9979109641767216,-14.69861152431562,2362,296.72183449651044,-25.62235488342615,-5.622354883426144,0.3560541913632515,1840,-6.237816364448428,-0.13029014840620057,-0.5998371223788947,0.09616139484284651,-0.9879584405955371,-16.855483954491262,2146,293.90869565217395,-20.408961396935723,-0.4089613969357162,0.31873252562907733,3846,-5.4806764192024575,-0.7655999476601328,-0.6835164746464928,0.1247138897402663,-0.9999748178358098,-21.411077896896757,4508,295.37597503900156,-23.140557540478394,-3.140557540478394,0.33828748890860694,-1.1708274191624486,-0.13029014840620057,-0.7655999476601328,-8.806850204305457,-11.141202458415638,-9.555631386232958
XNGUSD|mr|15m|pxz|1h|z2|mean,XNGUSD,E_meanrev,15,pxz,1,2.0,mean,2006,,,0.0,0.0,0.0,,0,0.0,,,,1840,,,0.0,0.0,0.0,,0,0.0,,,,3846,,,0.0,0.0,0.0,,0,0.0,,,,,,,,,
XNGUSD|mr|15m|pxz|1h|z2|time30,XNGUSD,E_meanrev,15,pxz,1,2.0,time30,2006,,,0.0,0.0,0.0,,0,0.0,,,,1840,,,0.0,0.0,0.0,,0,0.0,,,,3846,,,0.0,0.0,0.0,,0,0.0,,,,,,,,,
XNGUSD|mr|15m|pxz|1h|z3|mean,XNGUSD,E_meanrev,15,pxz,1,3.0,mean,2006,,,0.0,0.0,0.0,,0,0.0,,,,1840,,,0.0,0.0,0.0,,0,0.0,,,,3846,,,0.0,0.0,0.0,,0,0.0,,,,,,,,,
XNGUSD|mr|15m|pxz|1h|z3|time30,XNGUSD,E_meanrev,15,pxz,1,3.0,time30,2006,,,0.0,0.0,0.0,,0,0.0,,,,1840,,,0.0,0.0,0.0,,0,0.0,,,,3846,,,0.0,0.0,0.0,,0,0.0,,,,,,,,,
XNGUSD|mr|15m|retz|4h|z2|mean,XNGUSD,E_meanrev,15,retz,4,2.0,mean,2006,-4.486428905846676,-0.9181635872060342,-0.8814379722265684,0.1964676117073617,-0.9992521201753037,-12.658026019091055,2795,351.1166500498504,-25.103850019685044,-5.103850019685034,0.4121645796064401,1840,-4.262326756383001,0.3647598089131614,-0.5688909058334242,0.1334695668232117,-0.9856926443995754,-11.517424696962065,2253,308.56304347826085,-18.43678035517899,1.5632196448210114,0.39502885042166,3846,-4.316947517920991,-0.4185958718454721,-0.7319094745241801,0.16954328758591491,-0.999989270243093,-16.864797793786163,5048,330.7581903276131,-22.128234339389454,-2.1282343393894476,0.40451664025356576,-0.9181635872060342,0.3647598089131614,-0.4185958718454721,-7.884102479930428,-8.542636883282686,-7.989807738131693
XNGUSD|mr|15m|retz|4h|z2|time30,XNGUSD,E_meanrev,15,retz,4,2.0,time30,2006,-5.832872569583235,-1.1716678325400507,-0.9463543616556623,0.1622449917028241,-0.9995359110089584,-16.456886824977655,3025,380.0099700897308,-24.903408756149272,-4.903408756149263,0.3590082644628099,1840,-5.225800009086898,0.6253799786122831,-0.5896633178614955,0.1128369468475942,-0.9871838326582676,-14.12086907600608,2404,329.24347826086955,-17.909643069506373,2.0903569304936287,0.3448419301164726,3846,-5.49302606633984,-0.46564693793332157,-0.7757065403916824,0.1412166137614122,-0.9999940728560763,-21.45932363093266,5429,355.72230889235567,-21.806519327029818,-1.8065193270298094,0.3527353103702339,-1.1716678325400507,0.6253799786122831,-0.46564693793332157,-10.03941267261211,-10.291300532416258,-9.957017340658869
XNGUSD|mr|15m|retz|4h|z3|mean,XNGUSD,E_meanrev,15,retz,4,3.0,mean,2006,-2.9675727622007604,-0.6765715651963875,-0.4133238840816408,0.13928011786141298,-0.9658985330194524,-8.372720046567673,1275,160.16949152542372,-25.805406519382867,-5.80540651938286,0.41333333333333333,1840,-3.2429272680810004,-0.2998525024928087,-0.28047677271429444,0.08648876447983565,-0.8762972359223538,-8.76285952312654,932,127.64347826086957,-21.97345109485923,-1.9734510948592228,0.361587982832618,3846,-2.9870760415234128,-0.5264371647753442,-0.3497672837394886,0.11709353189452348,-0.9957740624857027,-11.66945700076902,2207,144.60842433697348,-24.1871996976085,-4.1871996976084915,0.3914816492976892,-0.6765715651963875,-0.2998525024928087,-0.5264371647753442,-5.101994251637412,-5.771971665418935,-5.22732944875437
XNGUSD|mr|15m|retz|4h|z3|time30,XNGUSD,E_meanrev,15,retz,4,3.0,time30,2006,-3.4600190110759885,-0.5703925179565945,-0.39501334339123045,0.11416507889891339,-0.9600859660944502,-9.762109594932769,1319,165.69690927218343,-23.839511860921824,-3.8395118609218195,0.36770280515542075,1840,-3.5530824670090957,0.08035518143494882,-0.2554750175922863,0.07190236082736896,-0.8512218115126741,-9.600943825949201,953,130.51956521739132,-19.573695113584787,0.42630488641521913,0.3315844700944386,3846,-3.4059623347722257,-0.3256282462031761,-0.32825553801680063,0.09637673754215277,-0.9939786984269615,-13.305898631088404,2272,148.86739469578782,-22.050197001673492,-2.050197001673493,0.35255281690140844,-0.5703925179565945,0.08035518143494882,-0.3256282462031761,-6.03678631849124,-6.503591642617652,-6.077073181559926
XNGUSD|mr|15m|pxz|4h|z2|mean,XNGUSD,E_meanrev,15,pxz,4,2.0,mean,2006,-3.9734629472082394,-0.5713251870897315,-0.7530118641528403,0.18951022676124551,-0.997861546530935,-11.210742090688328,2565,322.2233300099701,-23.369253372483637,-3.36925337248363,0.4167641325536062,1840,-4.016164859272538,0.336074822255402,-0.5174297520361585,0.12883678090094197,-0.9792221550353087,-10.852259571133708,2046,280.2130434782609,-18.46558410034546,1.5344158996545467,0.37732160312805474,3846,-3.917017375377452,-0.22073548454587955,-0.6403048734365909,0.16346745803620283,-0.9999553041193224,-15.302411186666816,4611,302.1248049921997,-21.193389713668907,-1.1933897136689022,0.3992626328345261,-0.5713251870897315,0.336074822255402,-0.22073548454587955,-7.293285091146253,-8.080336993568716,-7.470219273906394
XNGUSD|mr|15m|pxz|4h|z2|time30,XNGUSD,E_meanrev,15,pxz,4,2.0,time30,2006,-4.903019608082313,-0.4226838525521354,-0.7999426429103634,0.16315305808520722,-0.9984736358820898,-13.83339646602672,2914,366.06580259222335,-21.8524275484278,-1.8524275484277961,0.37817433081674673,1840,-5.02202135185267,1.0244960692102363,-0.52055082455312,0.10365364622774531,-0.9790140360777247,-13.570229607544746,2279,312.1239130434783,-16.677697632241596,3.3223023677584056,0.34839842035980695,3846,-4.821430012826838,0.10513342255765656,-0.6662762503525559,0.13819058838975318,-0.9999677551605305,-18.835633721666344,5193,340.25897035881434,-19.581445557480688,0.41855444251931606,0.36510687463893704,-0.4226838525521354,1.0244960692102363,0.10513342255765656,-9.012076728126658,-10.218009757591634,-9.24488298270532
XNGUSD|mr|15m|pxz|4h|z3|mean,XNGUSD,E_meanrev,15,pxz,4,3.0,mean,2006,-1.3023148449299302,-0.27700373709876314,-0.10031798405513283,0.07703051565885387,-0.5648578051139903,-3.6743556040058545,316,39.69690927218345,-25.270981014491223,-5.2709810144912135,0.3860759493670886,1840,-2.2890404700497387,-1.001092241562698,-0.0955733995114233,0.04175260366163233,-0.5071813553373632,-6.185319134112751,208,28.48695652173913,-33.54988078087204,-13.549880780872032,0.3076923076923077,3846,-1.5644259138096628,-0.4838780052347592,-0.09804808401342051,0.0626735233339721,-0.7835400571488318,-6.111662601926952,524,34.33385335413416,-28.55726183778743,-8.557261837787415,0.3549618320610687,-0.27700373709876314,-1.001092241562698,-0.4838780052347592,-2.2398946697847393,-3.2459007264095443,-2.5093895053384836
