name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
ewmac_8_32,1991-10-29,2024-03-28,32.4,0.047498909415746075,0.029335171588202202,0.19266365094465984,0.246537990860505,0.3020092192170097,-0.5282424300092303,0.055533538999677876,-0.055355195676962406,1.402906286751142,0.5081705369209977,14.71006591575831,0.02021265210139328,0.35140400378163333,0.6312353680068205,0.9974264705882353,XTIUSD,fut,0.27562546975269303,0.21720335583401362,0.11,0.5,0.04,0.35
ewmac_8_32,1990-08-23,2024-03-28,34.1,0.0959832218675356,0.08209753545683252,0.18490222239913445,0.5191025863407086,0.6598923494357647,-0.39263451780855285,0.2090940346127769,0.2621673605460243,3.0309221518310494,0.5054842473745624,11.30903482285236,0.01631508201749249,0.6071849597255989,0.5002912663502938,0.9975555814224188,XBRUSD,fut,0.4485110268587426,0.5894376817113548,0.63,0.39,0.54,0.55
ewmac_8_32,1991-08-09,2024-03-28,32.5,0.06910103567964625,0.05416339193577757,0.18085066366407926,0.3820889250812916,0.4885865055878863,-0.506967043922117,0.10683809250547348,0.08864251980012752,2.179305607697413,0.498960498960499,8.37472255056655,0.017277073304706833,0.47759859186918274,0.3530815972670742,0.9974383996096609,XNGUSD,fut,0.49359472616187916,0.265857626608804,0.61,0.44,-0.12,0.78
ewmac_8_32,1990-08-23,2024-03-28,34.4,0.07135784376834799,0.06361971069291039,0.1390589603230936,0.513148117910224,0.6617414212336354,-0.34567327369212064,0.18404578986796152,-0.06112900384086147,3.008510694747962,0.5180555555555556,,,,,,PORT,fut,0.5344702218687266,0.4908858282532474,0.61,0.54,0.24,0.81
ewmac_8_32,1987-02-24,2026-09-22,36.7,-0.014454212861122492,-0.033019127735473996,0.19512997055205356,-0.07407479650731888,-0.08737752490058852,-0.8598198528315152,-0.03840237885498582,-0.32353436508935896,-0.44866651096021887,0.49804856895056376,10.956744006879207,0.014573274613436002,0.0006101802640172556,0.42074441180959116,0.9977285018929151,XTIUSD,spot,-0.24209897079265608,0.08552325034097262,-0.09,-0.25,-0.09,0.21
ewmac_8_32,1988-06-01,2026-09-22,35.0,0.033584563097311185,0.014799090977270613,0.19417349389000366,0.1729616253201703,0.20983497218902977,-0.7477252435885773,0.019792151066406357,-0.15259370666229893,1.0238926600268161,0.49648127128263336,10.885382934526909,0.015550520165873386,0.2530266678830755,0.4376052722305208,0.9976220133620202,XBRUSD,spot,-0.11565333565145564,0.4217117227586559,0.14,-0.08,0.36,0.31
ewmac_8_32,1999-07-27,2026-09-22,21.6,-0.061340709816832914,-0.0744472340561847,0.17841841318578072,-0.3438025746421196,-0.3988094078732666,-0.8761066624507774,-0.08497508037198312,-0.5171552056755494,-1.596058317231809,0.4487985212569316,5.366880412687229,0.010775841117291088,-0.2834309941376919,0.18978371363695365,0.996133308782913,XNGUSD,spot,0.13982130529412698,-0.4316241402944672,,0.19,-0.6,-0.4
ewmac_8_32,1987-02-24,2026-09-22,39.5,-0.00348724080132704,-0.014360148899024483,0.14806915835751333,-0.0235514325873798,-0.02890704943031102,-0.7322739725013352,-0.019610350003254142,-0.10257933807480145,-0.148107653226633,0.4975349632759835,,,,,,PORT,spot,-0.10655516334996701,0.08450272634694028,0.01,-0.15,-0.1,0.11
ewmac_16_64,1991-10-29,2024-03-28,32.4,0.07352512116754152,0.05548349515643891,0.19723413350963429,0.3727809170715881,0.44991265395647617,-0.4421831241763554,0.12547628374508135,-0.36459847094779857,2.121282364292874,0.5189342543480943,8.34939485960741,0.018256481988175657,0.46526652053579,0.628224837080818,0.9935049019607843,XTIUSD,fut,0.4775653511747642,0.26168500314732895,0.33,0.69,0.03,0.38
ewmac_16_64,1990-08-23,2024-03-28,34.1,0.09046983826357478,0.07560999618780873,0.18734512261031006,0.4829046895005529,0.6011972533768698,-0.3823403822248682,0.1977557163798088,-0.10795045399069653,2.8195708500471013,0.5064417896462872,6.708151283781685,0.014577229258313493,0.5605547769959008,0.49473126804062223,0.9938307531137237,XBRUSD,fut,0.43321025882140657,0.5327021306753816,0.7,0.32,0.45,0.45
