name,family,symbol,dataset,window_start,lag,cost_mult,start,end,years,sharpe,is_sharpe,oos_sharpe,gross_sharpe,cagr,ann_vol,max_dd,t_stat,turnover_py,cost_py,time_in_mkt,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
wf_seasonal_N5_sign,B_wf_seasonal,XNGUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,20.6,0.05872099544273446,-0.564848844652879,0.12357453981679277,0.11482934789355444,-0.0027384531001889423,0.15291379103170488,-0.3535826201611343,0.26671844314893534,2.9194760376090145,0.008580382417869514,0.9882669744181574,,-0.02,0.14,0.0
wf_seasonal_N5_sign,B_wf_seasonal,PORT,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.9,-0.10298080788097884,0.05543055901673266,-0.1590772130451575,,-0.016243808745588062,0.105232111071457,-0.5811284219056998,-0.5139223339563218,,,,,0.06,-0.34,-0.01
wf_seasonal_N5_sign,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,-0.3008271196893287,0.03854512692442285,-0.3317542615490754,-0.2202440658031989,-0.054315586733205135,0.14878922397055325,-0.8013282359652077,-1.3554452595201096,3.973626834811546,0.011991178258411325,1.0,,-0.01,-0.48,-0.23
wf_seasonal_N5_sign,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,-0.08026428831575823,0.08715379816257651,-0.09536129197550698,0.006367336534685896,-0.022895435118618135,0.14949215551558745,-0.6389768295128092,-0.36499139479805154,4.251806774591079,0.012950692961989953,1.0,,-0.12,-0.33,0.26
wf_seasonal_N5_sign,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.08663899890400122,-0.7718047534826382,0.12357453981679277,0.14042596377850516,0.001613131042132343,0.15168309789232517,-0.3535826201611333,0.38421897043837033,2.758898285501065,0.00815878633652011,0.9891041162227603,,0.16,0.14,0.0
wf_seasonal_N5_sign,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,-0.15135539601595965,-0.07941772976850063,-0.1590772130451575,,-0.02043569757703645,0.10201348798548544,-0.5725987659058719,-0.6935975590831527,,,,,0.01,-0.34,-0.01
wf_seasonal_N5_tstat,B_wf_seasonal,XTIUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.4,-0.03015338513969641,0.46185859168761983,-0.4837719263039923,0.061697821500071345,-0.006296267979216008,0.08616853996183145,-0.55894627462618,-0.1606721567942197,3.7694140624222396,0.007915471289444798,0.9998602375960867,1.0,0.25,-0.6,-0.84
wf_seasonal_N5_tstat,B_wf_seasonal,XBRUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.9,-0.13883408583978793,0.2837197273628538,-0.4852763456343392,-0.05719163326065282,-0.014795738869962105,0.08271197646192516,-0.5664853458147039,-0.7461595370253734,3.1839244393736488,0.006752769100287103,1.0,0.71,0.15,-0.71,-0.43
wf_seasonal_N5_tstat,B_wf_seasonal,XNGUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.3,-0.20052271350909417,-0.4294068755404437,-0.04432278118063902,-0.11678511031625706,-0.018431604777723543,0.07771019573053835,-0.5125846675054218,-1.0671393903464006,2.6143301859805907,0.0065078206527333085,1.0,-0.69,-0.3,-0.12,0.26
wf_seasonal_N5_tstat,B_wf_seasonal,PORT,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,29.1,-0.14985089048030703,0.22629479586488682,-0.4827916769791254,,-0.01103773021926513,0.06145847414574005,-0.44233412972006136,-0.8082406093804387,,,,0.52,0.1,-0.68,-0.4
wf_seasonal_N5_tstat,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,-0.3845027116595005,0.2660551336208309,-0.4837719263039923,-0.2967648162661777,-0.03326914602242925,0.07971949921840005,-0.5589462746261793,-1.6454511337865796,3.2854278824744667,0.006995503537755327,1.0,,0.35,-0.6,-0.84
wf_seasonal_N5_tstat,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.45417508296718384,-0.23116750008815481,-0.4852763456343392,-0.36980472379411355,-0.03874044019472023,0.07994623505787685,-0.5664853458147037,-1.9628862507237894,3.041078432826351,0.0067493019947813745,1.0,,0.12,-0.71,-0.43
wf_seasonal_N5_tstat,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.10036549499007026,-0.7712957522336952,-0.04432278118063902,-0.012182716596362195,-0.01082330957848654,0.07806763243730247,-0.32573067302939285,-0.42862171577447195,2.7982869507697576,0.006884298114293751,1.0,,-0.55,-0.12,0.26
wf_seasonal_N5_tstat,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.43948487575453543,-0.12556515836163418,-0.4827916769791254,,-0.02657928761874273,0.057527543818660085,-0.44233412972006214,-1.9012120659585374,,,,,0.04,-0.68,-0.4
wf_seasonal_N5_tstat,B_wf_seasonal,XTIUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,23.2,-0.1434804985563466,0.23469654173774784,-0.24717301800291328,-0.06891190481949591,-0.013503888044056223,0.07510022613754384,-0.5122926081460966,-0.691719818239556,2.696429883347819,0.005599825976420155,1.0,,0.33,-0.58,-0.01
wf_seasonal_N5_tstat,B_wf_seasonal,XBRUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.0,-0.21052985079421993,-0.4086637857643865,-0.1612558774378007,-0.13106578490282159,-0.0199627353374483,0.08041461075760759,-0.49541029273314974,-1.0322337311857217,2.996131751107198,0.006390210207337158,1.0,,-0.09,-0.46,0.06
wf_seasonal_N5_tstat,B_wf_seasonal,XNGUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,20.6,-0.047080126019453036,0.05150832169408331,-0.0566432359557907,0.002290226542529458,-0.00770596927873568,0.08573542831562193,-0.29162959452927306,-0.21384409137631352,1.7809603672972165,0.004232774490055606,0.9882669744181574,,0.05,0.07,-0.22
wf_seasonal_N5_tstat,B_wf_seasonal,PORT,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.9,-0.13885063187776794,0.08231868477749567,-0.2177736080734561,,-0.009453976977076839,0.056792227137779386,-0.4003569121255457,-0.6929295105977983,,,,,0.21,-0.46,-0.11
wf_seasonal_N5_tstat,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,-0.2283951987252633,-0.06876971145168662,-0.24717301800291328,-0.1541830099966292,-0.01985946624275059,0.07538353400413474,-0.5122926081460975,-1.0290867051116244,2.6546873925429164,0.005594322393634478,1.0,,0.25,-0.58,-0.01
wf_seasonal_N5_tstat,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,-0.1817507328665572,-0.3890713902380996,-0.1612558774378007,-0.10262456836191662,-0.018126392186876505,0.08209771003436059,-0.49541029273315207,-0.8264877803882402,2.9067587512938435,0.006495945508633422,1.0,,0.16,-0.46,0.06
wf_seasonal_N5_tstat,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,-0.05647493342796454,-0.05389286104045891,-0.0566432359557907,-0.008791050797962623,-0.008479431109971403,0.0855424823321951,-0.29162959452927295,-0.250450040417837,1.71511445243955,0.0040790757955120795,0.9891041162227603,,0.0,0.07,-0.22
wf_seasonal_N5_tstat,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,-0.24010241115763117,-0.4207793534635119,-0.2177736080734561,,-0.01487852994345007,0.05591702453016622,-0.40035691212554503,-1.1002874736712545,,,,,0.05,-0.46,-0.11
wf_seasonal_N10_sign,B_wf_seasonal,XTIUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.4,0.014802893883415984,0.5454044862982785,-0.21813991381222025,0.116261510366018,-0.009454634704481824,0.15327280478483693,-0.6400555822496141,0.07163841327198892,4.237561981661066,0.015552600157089,0.9998305659098611,,0.58,-0.18,-0.72
wf_seasonal_N10_sign,B_wf_seasonal,XBRUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.9,0.14193485056101834,0.37315050449987597,0.042503333578144877,0.2315322807585366,0.010040239972224807,0.1525699939214417,-0.4865470493714429,0.6934363286301067,3.810744128100852,0.013668842767323861,1.0,,0.45,0.17,-0.51
wf_seasonal_N10_sign,B_wf_seasonal,XNGUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.3,-0.20521664873370146,-0.13806013181780144,-0.23598286314271152,-0.11903949418547069,-0.041446215761851146,0.1507982972492285,-0.6918701755976594,-0.9916277068107565,4.103398753604124,0.012998964402240533,1.0,,-0.07,-0.1,-0.69
wf_seasonal_N10_sign,B_wf_seasonal,PORT,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,24.0,-0.019899114124254307,0.37553176580519176,-0.20400769291413845,,-0.008385026251409577,0.1113122489058778,-0.500399836620278,-0.09746923193312038,,,,,0.4,-0.05,-0.85
wf_seasonal_N10_sign,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,-0.19978082871552036,-0.040813164752855714,-0.21813991381222025,-0.09852611316227813,-0.04104744045252573,0.15191871081028896,-0.6400555822496143,-0.8549473934786825,4.252140309272529,0.015381445860076266,1.0,,0.34,-0.18,-0.72
wf_seasonal_N10_sign,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,0.03576500095574137,-0.024533025378045345,0.042503333578144877,0.12673250129346286,-0.006081696912904833,0.15159800900467701,-0.4865470493714429,0.15457173073983976,3.749920120371586,0.013789192450366267,1.0,,0.36,0.17,-0.51
wf_seasonal_N10_sign,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.30447760608544083,-0.8788936910770184,-0.23598286314271152,-0.21503358897777614,-0.054597193547461065,0.14823048047440743,-0.6855739431248955,-1.3003045912159068,4.139203679541814,0.013264474650808605,1.0,,-0.35,-0.1,-0.69
wf_seasonal_N10_sign,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.2229460898657709,-0.3877429155472524,-0.20400769291413845,,-0.029652914864911617,0.10853555221500279,-0.5003998366202809,-0.9644650350785269,,,,,0.08,-0.05,-0.85
wf_seasonal_N10_sign,B_wf_seasonal,XTIUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.3,0.0742418875017937,,0.03754788544717552,0.15279666785905377,-9.043422091681297e-05,0.14959594079354605,-0.536435414142227,0.3265397412957592,3.2563818384651753,0.011752388658203168,1.0,,0.77,0.26,-0.44
wf_seasonal_N10_sign,B_wf_seasonal,XBRUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.7,-0.1385958857984046,,-0.17990249692606977,-0.05360740082902919,-0.031952188890664535,0.15142939876446812,-0.7656487951153684,-0.6153144980986331,4.042819934195011,0.012869182193038077,1.0,,0.76,0.11,-0.81
wf_seasonal_N10_sign,B_wf_seasonal,XNGUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.4,0.044523692089629634,,0.05160852730972663,0.09606686594665584,-0.004700686862334158,0.15094218058873676,-0.47311976903102293,0.19627091732889415,2.531304430095527,0.007779685201144042,0.9687563814580356,,0.59,-0.02,-0.04
wf_seasonal_N10_sign,B_wf_seasonal,PORT,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.9,-0.0033049643219871727,,-0.03275127708351562,,-0.005549251493737528,0.1021500659594081,-0.5059070752533166,-0.01475530171047779,,,,,1.04,0.21,-0.61
wf_seasonal_N10_sign,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,0.04817210845406141,0.16466065924138668,0.03754788544717552,0.12735442402812697,-0.003929330880464432,0.14907451381101985,-0.5364354141422276,0.21705043119974518,3.2075347754483032,0.01180512562419325,1.0,,0.46,0.26,-0.44
wf_seasonal_N10_sign,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,-0.14329591827237195,0.26873829814696465,-0.17990249692606977,-0.057942431166007544,-0.032482946866820406,0.15087764128397227,-0.7656487951153688,-0.6516195206683502,3.985422950812928,0.012877042712177503,1.0,,0.52,0.11,-0.81
wf_seasonal_N10_sign,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.04425792836114912,-0.18375655721229123,0.05160852730972663,0.09549342256904034,-0.004644856471734515,0.1500408498007809,-0.47311976903102293,0.19627114675571977,2.501169853546771,0.007687069901130422,0.9572235673930589,,0.57,-0.02,-0.04
wf_seasonal_N10_sign,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,-0.027886025092222315,0.01930107232315073,-0.03275127708351562,,-0.008113002568807759,0.10269159963908263,-0.5059070752533159,-0.12778982081654666,,,,,0.58,0.21,-0.61
wf_seasonal_N10_tstat,B_wf_seasonal,XTIUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.4,-0.030233374217440812,0.26170625814100734,-0.185429576942012,0.057658430820976735,-0.006740077151887625,0.08984640612183717,-0.38722859053514347,-0.14631402304533125,3.089238786406144,0.007897178582723147,0.9998305659098611,,0.35,-0.07,-1.14
wf_seasonal_N10_tstat,B_wf_seasonal,XBRUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.9,-0.009247611753026781,0.1873090919889887,-0.10897341597225367,0.07110729028864841,-0.0044027984397386755,0.0851012823959592,-0.3505996716082542,-0.04518009436913242,2.8964985800346033,0.006838437900685401,1.0,,0.28,0.01,-0.81
wf_seasonal_N10_tstat,B_wf_seasonal,XNGUSD,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,23.3,-0.14360076289491425,-0.3801915692751021,-0.05060471992372175,-0.0661217278388252,-0.014017298566199488,0.07741991571921336,-0.3851986174389397,-0.6938934832258264,2.3348145366513786,0.005997887098912758,1.0,,-0.31,-0.25,0.29
wf_seasonal_N10_tstat,B_wf_seasonal,PORT,fut,2000-10-31,1,1.0,2000-10-31,2024-03-28,24.0,-0.08566087468952314,0.09032493448781294,-0.17883309209219725,,-0.0074645596677812565,0.06373357545253507,-0.3333829337161125,-0.41958147536479695,,,,,0.15,-0.14,-0.6
wf_seasonal_N10_tstat,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,-0.2064713773836463,-0.3526894694649868,-0.185429576942012,-0.11811237420998265,-0.021188111052507397,0.08584748547639891,-0.3872285905351386,-0.883579105447911,2.9269507030677597,0.007585085225034356,1.0,,0.16,-0.07,-1.14
wf_seasonal_N10_tstat,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.1863982525689371,-0.7322909980330577,-0.10897341597225367,-0.10375509726110699,-0.018556957383210282,0.08230347268917411,-0.35059967160825656,-0.8055892558794188,2.8641885133702214,0.006802669702940179,1.0,,-0.07,0.01,-0.81
wf_seasonal_N10_tstat,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.16079586610904203,-1.2385787882585269,-0.05060471992372175,-0.08220040252931242,-0.015568067908821481,0.07842872263320474,-0.3517368612778802,-0.6866961601486504,2.3839840763594,0.006163224422307806,1.0,,-0.64,-0.25,0.29
wf_seasonal_N10_tstat,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.2636654536280325,-0.8897693096907596,-0.17883309209219725,,-0.01765730397987675,0.060596398713544435,-0.3333829337161146,-1.1406170484329197,,,,,-0.24,-0.14,-0.6
wf_seasonal_N10_tstat,B_wf_seasonal,XTIUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.3,-0.15869008807965362,,-0.17981935477885375,-0.09144312498870086,-0.01582326411349777,0.08021768592930631,-0.40458522068016645,-0.697970135881572,2.397974485588233,0.005393870200763236,1.0,,0.6,-0.03,-0.67
wf_seasonal_N10_tstat,B_wf_seasonal,XBRUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.7,0.005267703178394107,,0.015780480676315094,0.07911056765197642,-0.0028692120444855362,0.0812776154925646,-0.36048745016526285,0.02338665479623823,2.7098897006377998,0.006001955789719463,1.0,,0.81,0.11,-0.5
wf_seasonal_N10_tstat,B_wf_seasonal,XNGUSD,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.4,0.06464803239424206,,0.04824622890425836,0.11252656866571005,0.001892779948729828,0.08370846499313692,-0.28358766922566014,0.28498374743907057,1.6020932590204282,0.004006770402506968,0.964468041658158,,0.4,0.14,-0.08
wf_seasonal_N10_tstat,B_wf_seasonal,PORT,spot,2007-01-24,1,1.0,2007-01-24,2026-09-22,19.9,0.006787417344170564,,-0.0012680696468007375,,-0.0011321723457975441,0.05486928025978685,-0.23379351810717908,0.030303017216218905,,,,,0.89,0.15,-0.49
wf_seasonal_N10_tstat,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,-0.20557219491277667,-0.4655921242576865,-0.17981935477885375,-0.13759064825570197,-0.01957383046578476,0.08041690412126336,-0.40458522068016867,-0.9262524514791992,2.3986230278997565,0.005465989108740047,1.0,,0.16,-0.03,-0.67
wf_seasonal_N10_tstat,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,-0.025582051279922434,-0.4919193804423487,0.015780480676315094,0.048502433621942294,-0.005346013770239022,0.08108273951819839,-0.36048745016525907,-0.11633104552950975,2.696404439221695,0.006007163466724503,1.0,,0.45,0.11,-0.5
wf_seasonal_N10_tstat,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.06426214232466086,0.6523965663484768,0.04824622890425836,0.11185486477908388,0.0018702257963174596,0.08320861555076292,-0.28358766922566014,0.2849840657727745,1.583020720222566,0.003959070754858076,0.9529862792574657,,0.39,0.14,-0.08
wf_seasonal_N10_tstat,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,-0.05569671262252966,-0.5734144707549459,-0.0012680696468007375,,-0.004607523944722747,0.05538014633405715,-0.23379351810718296,-0.2552344015529446,,,,,0.26,0.15,-0.49
wf_seasonal_N15_sign,B_wf_seasonal,XTIUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.5,-0.2822120810968792,-0.15935854862708068,-0.29754307000621905,-0.18281465252252582,-0.05330839705601842,0.15269788506401996,-0.7388360360649091,-1.2131889609377975,3.3492613787897096,0.015179395842021793,0.999785269486794,,0.34,-0.43,-0.53
wf_seasonal_N15_sign,B_wf_seasonal,XBRUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.9,-0.004279221499800781,-0.004763736342526909,-0.0042234036632949265,0.08456411223704628,-0.01218428745145217,0.15214587600323892,-0.5631340223653762,-0.01858048353093691,2.891770723670744,0.013516256346852856,1.0,,0.44,0.11,-0.62
wf_seasonal_N15_sign,B_wf_seasonal,XNGUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.4,-0.044861397850277436,-0.9062621041549793,0.06933528733074319,0.048183095505166015,-0.017571291957061308,0.14860108732471672,-0.5564123293095932,-0.19245885758257147,4.724388934558774,0.0138263928365362,1.0,,-0.01,-0.1,0.03
wf_seasonal_N15_sign,B_wf_seasonal,PORT,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.9,-0.15631109286568382,-0.4262518684158667,-0.12254110439223657,,-0.022506555142783546,0.10815516756667914,-0.49311736057784583,-0.6793491017132137,,,,,0.27,-0.19,-0.49
wf_seasonal_N15_sign,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,-0.27094033556676056,-0.04124149700882937,-0.29754307000621905,-0.17171485103858464,-0.05174682065098779,0.15287086022499718,-0.73883603606491,-1.1594692802625568,3.335290767830022,0.01517027090895458,1.0,,0.41,-0.43,-0.53
wf_seasonal_N15_sign,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.006249201613534874,-0.024533025378045345,-0.0042234036632949265,0.08252847442246967,-0.012513673315176166,0.15235755842451185,-0.5631340223653771,-0.027008245025398787,2.915851173240842,0.01352508150464996,1.0,,0.44,0.11,-0.62
wf_seasonal_N15_sign,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.031475506467286286,-0.8698819746992698,0.06933528733074319,0.061705855070462286,-0.015566440508348989,0.148328294598307,-0.5510611812428778,-0.13441955911454914,4.701882205062462,0.013821074074480135,1.0,,0.05,-0.1,0.03
wf_seasonal_N15_sign,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.14981373540765486,-0.3846439692031667,-0.12254110439223657,,-0.021852233593793402,0.10828529606490686,-0.49311736057784694,-0.6480943875812404,,,,,0.32,-0.19,-0.49
wf_seasonal_N15_sign,B_wf_seasonal,XTIUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.5,-0.2110835303804244,,-0.21108353038042443,-0.13253526479823124,-0.042902526596768076,0.15252879194292795,-0.5843077994831758,-0.804002080006463,3.0646658316239095,0.011978955700570214,1.0,,,0.08,-0.51
wf_seasonal_N15_sign,B_wf_seasonal,XBRUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.7,-0.07174637314025084,,-0.07174637314025085,0.011971206734844336,-0.02283977252434599,0.15473927634543458,-0.5400347764846203,-0.2753246898514507,3.519904545012779,0.012954383851118707,1.0,,,0.25,-0.4
wf_seasonal_N15_sign,B_wf_seasonal,XNGUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.7,0.10461388682183982,,0.10461388682183982,0.15206634725806847,0.004004054329472817,0.15888310823683782,-0.3906204102270997,0.4004238287678744,2.346289977275436,0.00754339508460292,0.9528710725893824,,,0.13,0.09
wf_seasonal_N15_sign,B_wf_seasonal,PORT,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.9,-0.05756112439419228,,-0.05756112439419229,,-0.011585120820915451,0.105509638732499,-0.37030650691072087,-0.22231315458768558,,,,,,0.3,-0.4
wf_seasonal_N15_sign,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,-0.06550338579825628,0.5445063959754015,-0.12076428664470809,0.012889379925846243,-0.020752006187944927,0.14947950595719395,-0.5949049931978466,-0.295140457597224,2.7811377529329118,0.011718334870244458,1.0,,0.71,-0.03,-0.51
wf_seasonal_N15_sign,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,0.062055340286638526,0.26873829814696465,0.043744100483830435,0.145833820524325,-0.002019275957965916,0.15067780103288286,-0.540034776484619,0.2821885757808572,3.249163950976166,0.012625021323193293,1.0,,0.61,0.21,-0.4
wf_seasonal_N15_sign,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.09029571344607554,,0.09268237515581404,0.13125269579728596,0.002981322221648819,0.13712932124389904,-0.3906204102270997,0.4004354447088034,1.747881879762088,0.0056194944819116174,0.7098466505246166,,,0.11,0.09
wf_seasonal_N15_sign,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,0.056891765939891516,0.29501003495614386,0.03243704173340946,,0.0006393106222195577,0.10094230833749314,-0.37030650691072164,0.26071082383926336,,,,,0.64,0.22,-0.4
wf_seasonal_N15_tstat,B_wf_seasonal,XTIUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.5,-0.1350635466816465,-0.42348434112789207,-0.09043021750926707,-0.04620859712008249,-0.016772651918112502,0.09302938594934587,-0.3597192357792286,-0.5806186723913869,2.905642983655907,0.008266529620975738,0.999785269486794,,0.08,-0.09,-0.49
wf_seasonal_N15_tstat,B_wf_seasonal,XBRUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.9,-0.0945160595456706,-0.3954052677517315,-0.04964077136995725,-0.011209228660274372,-0.01240061267821213,0.08945144027780412,-0.349871245748119,-0.41039102273138767,2.6591121894093948,0.007452045420426942,1.0,,0.11,-0.01,-0.46
wf_seasonal_N15_tstat,B_wf_seasonal,XNGUSD,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.4,-0.2714047458949512,-1.343999729496141,-0.15147804705728923,-0.19755570539158673,-0.021084412772990002,0.0695703878533765,-0.4553488259010604,-1.1643472972411488,2.0039868487413464,0.005137817307895356,1.0,,-0.37,-0.53,0.19
wf_seasonal_N15_tstat,B_wf_seasonal,PORT,fut,2005-10-31,1,1.0,2005-10-31,2024-03-28,18.9,-0.2044863509943956,-0.7059201473867541,-0.12911692051616638,,-0.014970370790989507,0.06378159231466375,-0.3436803216384541,-0.8887252741558513,,,,,-0.1,-0.23,-0.27
wf_seasonal_N15_tstat,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,-0.12956697501745182,-0.4005527558466807,-0.09043021750926707,-0.041107587234695674,-0.01627618725847646,0.09305823317796671,-0.35971923577922693,-0.5544723599571414,2.8733924995397264,0.00823226285641143,1.0,,0.11,-0.09,-0.49
wf_seasonal_N15_tstat,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.10477001176915526,-0.4998929610771369,-0.04964077136995725,-0.02162260693931022,-0.01332521733018821,0.08955022869600172,-0.34987124574811657,-0.4528025056907486,2.6711111178394185,0.0074461250374947855,1.0,,0.07,-0.01,-0.46
wf_seasonal_N15_tstat,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.26540191517018863,-1.348511688899741,-0.15147804705728923,-0.19157327456899573,-0.020736837783311035,0.06975719808190178,-0.4553488259010555,-1.133427621328742,2.005137525140821,0.005150283896911289,1.0,,-0.34,-0.53,0.19
wf_seasonal_N15_tstat,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.20966754651330405,-0.7833290051449614,-0.12911692051616638,,-0.015310681147130634,0.0638364779318637,-0.34368032163845275,-0.9070220416268847,,,,,-0.12,-0.23,-0.27
wf_seasonal_N15_tstat,B_wf_seasonal,XTIUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.5,-0.13091650243546282,,-0.13091650243546285,-0.0654690615698578,-0.014593437639015994,0.08472241788874352,-0.30985430528897373,-0.49865160050897406,2.3225258761852317,0.005544942308105026,1.0,,,0.16,-0.4
wf_seasonal_N15_tstat,B_wf_seasonal,XBRUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.7,-0.1926668529107225,,-0.19266685291072252,-0.11758742503846642,-0.019910941727644627,0.08541202185858807,-0.3544419228883916,-0.739353631417783,2.6081490188862726,0.00641415188295477,1.0,,,0.12,-0.5
wf_seasonal_N15_tstat,B_wf_seasonal,XNGUSD,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.7,0.05416474118387899,,0.054164741183878984,0.098818500541393,0.0007488648652476115,0.09156635256363796,-0.23304245809289936,0.20732288712306884,1.5775400089430989,0.004088975906283596,0.9528710725893824,,,0.13,0.01
