name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start
post_hol_fixed_long,1990-08-30,2024-03-28,33.6,-0.011223520813033403,-0.011715411044934676,0.0334170151171348,-0.3358624573048257,-0.11196988101051904,-0.36960474469379634,-0.03169713379799941,-2.968361307641378,-1.9455557403278672,0.22959183673469388,,,,,,PORT,fut,-0.007091652640002098,-0.6821479246470473,-0.08,-0.07,-0.54,-1.05,E_daily_fixed,1,1.0,
exp_week_fixed_short,1991-10-29,2024-03-28,32.2,-0.005066761451167573,-0.00783774620339539,0.07485178552572998,-0.06769058901642228,-0.05125447971774124,-0.34478418386439347,-0.022732325234727246,0.011098474006219446,-0.3840774068455482,0.40034290612944706,15.593298084372993,0.008462914342958256,0.04537790304182679,0.15105844818471748,0.23961543202267965,XTIUSD,fut,-0.20936337405793473,0.08837122379505567,-0.3,-0.12,0.12,0.13,E_daily_fixed,1,1.0,
exp_week_fixed_short,1990-08-30,2024-03-28,33.3,-0.019939161988647876,-0.02232016201501763,0.07257299630931129,-0.274746296868683,-0.21348985369245516,-0.6263852850128974,-0.035633279626864245,0.12217212264860923,-1.5856818660440029,0.39917355371900826,12.880190531515987,0.00758655252463837,-0.17025569576186497,0.1254642789030179,0.24029068382177746,XBRUSD,fut,-0.568683923947469,0.05317489702299259,-0.3,-0.64,0.05,-0.06,E_daily_fixed,1,1.0,
exp_week_fixed_short,1991-08-09,2024-03-28,32.4,0.0009529915151012664,-0.0018954702925890743,0.07540986304539532,0.012637491657126911,0.009207929317884864,-0.4041028998751873,-0.004690563450978739,-0.7246748435617154,0.07189508807071933,0.41759656652360516,9.56835604750815,0.011899009978850475,0.17047265792189256,0.09197757754239244,0.23761647866601276,XNGUSD,fut,0.08544098062037514,-0.07082606342518073,-0.18,0.36,0.19,-0.73,E_daily_fixed,1,1.0,
exp_week_fixed_short,1990-08-30,2024-03-28,33.6,-0.008268421673812861,-0.00926054410930377,0.04549099942223403,-0.181759508008778,-0.2033995984003479,-0.3350573763143776,-0.027638681503357763,-0.21373277916162198,-1.0528811615425706,0.44652942248132627,,,,,,PORT,fut,-0.3700014064671451,0.0453431264132577,-0.4,-0.23,0.21,-0.4,E_daily_fixed,1,1.0,
ltd_fixed_short,1991-10-29,2024-03-28,32.2,0.002185313142567852,0.0016481230759690657,0.032857332401701994,0.06650914675150725,0.030600092055435325,-0.13553522879207325,0.012160108413565875,1.7563251410088265,0.37737388589766274,0.23840206185567012,15.346811023951654,0.00544268466205421,0.23205431054135378,0.030450021872919945,0.047824479230864046,XTIUSD,fut,0.19031508623340418,-0.0662577989527973,0.07,0.34,-0.29,0.11,E_daily_fixed,1,1.0,
ltd_fixed_short,1990-08-30,2024-03-28,33.3,-0.0057033931543082955,-0.0062573152981415525,0.033848023804261274,-0.16850003377716458,-0.07057430059038367,-0.3228900858486905,-0.01937908772173882,-0.7204321108399895,-0.9724878953180432,0.2527881040892193,12.794493653188457,0.005046524538223592,-0.01942335322172133,0.025426163211182292,0.048129616392661424,XBRUSD,fut,-0.4273583498322503,0.10644574942803824,-0.39,-0.16,-0.17,0.33,E_daily_fixed,1,1.0,
ltd_fixed_short,1991-08-09,2024-03-28,32.4,-0.006237893779408071,-0.006717139212474077,0.03167816475437299,-0.1969146201421585,-0.08576881604205676,-0.30521445736490627,-0.022007932620450036,-0.0447023733852315,-1.1202534760566016,0.24415584415584415,9.287151227930439,0.009703657225685792,0.1095139783123296,0.018426887357004842,0.04720451201569397,XNGUSD,fut,-0.025523657957302024,-0.36929959747323704,-0.38,0.21,-0.41,-0.45,E_daily_fixed,1,1.0,
ltd_fixed_short,1990-08-30,2024-03-28,33.6,-0.0034530943549999533,-0.003623927415039363,0.018835472353258872,-0.1833293208812205,-0.1349585949942464,-0.1383492439896864,-0.026194052894929574,-0.11192879333341375,-1.0619746412655788,0.24574105621805792,,,,,,PORT,fut,-0.18483806222714325,-0.1816835957172066,-0.4,0.19,-0.49,-0.03,E_daily_fixed,1,1.0,
opt_exp_fixed_short,1991-10-29,2024-03-28,32.2,-0.012958432726435258,-0.013340020751333781,0.03066236283808353,-0.42261689990637363,-0.17158552889615913,-0.3711723337928633,-0.03594023459404257,-1.4587448905464024,-2.397934563189649,0.2236503856041131,15.37050883235812,0.005299536270996334,-0.2504510463961274,0.03049704133404389,0.0479477381979539,XTIUSD,fut,-0.6346500165799234,-0.17619818103961848,-0.67,-0.5,-0.18,-0.22,E_daily_fixed,1,1.0,
opt_exp_fixed_short,1990-08-30,2024-03-28,33.3,-0.008537748767620994,-0.008953687285866763,0.03019411556018557,-0.28276200872990637,-0.12053459554191945,-0.3160932083016066,-0.028326098285931613,-0.4032557405175721,-1.6319440689804476,0.2300995024875622,12.694728226614329,0.005033846874920202,-0.11613682955801917,0.025187952830583983,0.04789135096497498,XBRUSD,fut,-0.14897246021697216,-0.42194368710932423,0.09,-0.44,-0.25,-0.84,E_daily_fixed,1,1.0,
opt_exp_fixed_short,1991-08-09,2024-03-28,32.4,-0.0090475196523047,-0.00950788626914556,0.031759246073838454,-0.2848782880824604,-0.11726024722285469,-0.32074286341137925,-0.029643329139176854,-1.8928793362887757,-1.6206815534927606,0.2351421188630491,9.329781920444361,0.009850831531045918,0.025334639687176395,0.01851147206437373,0.047449730259931336,XNGUSD,fut,-0.126654522324068,-0.4553167973475952,-0.15,-0.27,-0.47,-0.25,E_daily_fixed,1,1.0,
opt_exp_fixed_short,1990-08-30,2024-03-28,33.6,-0.009941980081046067,-0.010054989494099775,0.018088544647519474,-0.5496285231774816,-0.36948174719304255,-0.3062228418676005,-0.03283553059848874,-0.890506512761066,-3.1838417931461764,0.22841225626740946,,,,,,PORT,fut,-0.5036853253676284,-0.6026355520808042,-0.37,-0.7,-0.51,-0.66,E_daily_fixed,1,1.0,
