start,end,final,min_eq,max_dd,stopped,stop_date,days_to_stop,n_trades,win_rate,eq_1y,max_expo,bot,series,n_seq,seq_win_rate
1991-01-02,1992-12-31,1.14504556034734,0.4531566130367931,-0.5536159270530708,False,,,18,1.0,1.025424308664486,7.054257764313913,grid,"WTI (Dec, CRUDE_W)",,
1991-02-01,1993-01-29,1.295599132327662,0.9413285960816188,-0.2000019017367325,False,,,22,1.0,1.0592078934961446,2.839253641048619,grid,"WTI (Dec, CRUDE_W)",,
1991-03-01,1993-02-26,1.2299922823955725,0.8978044488679812,-0.21065617575226936,False,,,17,1.0,1.0046382995615493,3.030867851012544,grid,"WTI (Dec, CRUDE_W)",,
1991-04-01,1993-03-31,1.2450702517823262,0.9026641775161324,-0.20655095671281132,False,,,18,1.0,1.0257292798803839,2.956427210899884,grid,"WTI (Dec, CRUDE_W)",,
1991-05-01,1993-04-30,1.1961304768738084,0.8671659541973297,-0.2031264126406842,False,,,16,1.0,1.0986137674974372,2.8949161372580656,grid,"WTI (Dec, CRUDE_W)",,
1991-06-03,1993-06-02,1.1771545297396542,0.8740566916537884,-0.19395617999245007,False,,,16,1.0,1.1390642311348316,2.7327757186892154,grid,"WTI (Dec, CRUDE_W)",,
1991-07-01,1993-06-30,1.1234061440534064,0.8572876088859477,-0.20355927468939816,False,,,15,1.0,1.1340646960101146,2.9026619258584723,grid,"WTI (Dec, CRUDE_W)",,
1991-08-01,1993-07-30,0.9936462792594907,0.8469957224880726,-0.20178528713827848,False,,,14,1.0,1.1123259847124276,2.8709708924757105,grid,"WTI (Dec, CRUDE_W)",,
1991-09-03,1993-09-02,0.9933492689191725,0.8408724037594009,-0.19619934441530418,False,,,14,1.0,1.0808063175449703,2.7720956834982116,grid,"WTI (Dec, CRUDE_W)",,
1991-10-01,1993-09-30,1.048381364486057,0.8294192704096051,-0.26639310128318305,False,,,14,1.0,1.09034555554852,3.3163528960102595,grid,"WTI (Dec, CRUDE_W)",,
1991-11-01,1993-10-29,0.8751885234500374,0.8025270073786321,-0.263793971384389,False,,,12,1.0,1.0507804042395081,3.2000155371420176,grid,"WTI (Dec, CRUDE_W)",,
1991-12-02,1993-12-01,0.7756984786511596,0.768846305636002,-0.31566398037890886,False,,,14,1.0,1.0322983859495298,3.981696743882817,grid,"WTI (Dec, CRUDE_W)",,
1992-01-02,1993-12-30,0.5970018978211578,0.5953924467416624,-0.4749228122959823,False,,,14,1.0,1.0424338209716735,5.787095670622694,grid,"WTI (Dec, CRUDE_W)",,
1992-02-03,1994-02-02,0.6261868949037179,0.4806294765887196,-0.5723760619999636,False,,,13,1.0,1.0770599829890375,7.117225423084383,grid,"WTI (Dec, CRUDE_W)",,
1992-03-02,1994-03-01,0.4704531398885392,0.3951961729134983,-0.6498926508887297,False,,,13,1.0,1.119392874840436,8.635276883209983,grid,"WTI (Dec, CRUDE_W)",,
1992-04-01,1994-03-31,0.3864887995794136,0.24539920391390124,-0.7791380053474223,False,,,12,1.0,1.1090559953628591,12.792132573041426,grid,"WTI (Dec, CRUDE_W)",,
1992-05-01,1994-04-29,0.5570002875271112,0.2514510239095997,-0.7668320960024444,False,,,10,1.0,1.0753679242262038,11.925622720626807,grid,"WTI (Dec, CRUDE_W)",,
1992-06-01,1994-05-31,0.6516025012614526,0.18848453577162794,-0.8246688007690495,False,,,11,1.0,1.0342358985598468,15.05989831181933,grid,"WTI (Dec, CRUDE_W)",,
1992-07-01,1994-06-30,0.8008759241915328,0.2070677400830585,-0.8094019640022473,False,,,12,1.0,0.9695928729463492,13.803683591660741,grid,"WTI (Dec, CRUDE_W)",,
1992-08-03,1994-08-02,0.9090002535215939,0.17916513860651062,-0.8283198235028527,False,,,10,1.0,0.8632506633247716,16.132928879933743,grid,"WTI (Dec, CRUDE_W)",,
1992-09-01,1994-08-31,0.6771853830232387,0.18976411288722506,-0.8235865892598335,False,,,13,1.0,0.8019506601379605,15.174934764530146,grid,"WTI (Dec, CRUDE_W)",,
1992-10-01,1994-09-30,0.9336413579898883,0.29382710240947174,-0.725006441120031,False,,,16,1.0,0.9918635709445571,9.651752850447117,grid,"WTI (Dec, CRUDE_W)",,
1992-11-02,1994-11-01,0.6248205472545241,0.16066992145166092,-0.8456187991849021,False,,,11,1.0,0.8210643704296001,17.845070681824712,grid,"WTI (Dec, CRUDE_W)",,
1992-12-01,1994-11-30,0.7428559822985619,0.23887526349365795,-0.7719853736730102,False,,,14,1.0,0.6137448417977238,12.404694683148128,grid,"WTI (Dec, CRUDE_W)",,
1993-01-04,1995-01-03,0.6815826541570467,0.23290089114925439,-0.7780016516377042,False,,,14,1.0,0.6656495533310385,12.84016159078968,grid,"WTI (Dec, CRUDE_W)",,
1993-02-01,1995-01-31,0.5680218539978623,0.15608581689489132,-0.848669589765046,False,,,10,1.0,0.4491677197727494,18.27050236552292,grid,"WTI (Dec, CRUDE_W)",,
1993-03-02,1995-03-01,0.6493823082788488,0.250199567972213,-0.7544853261178763,False,,,13,1.0,0.4242523737476055,11.304133332969078,grid,"WTI (Dec, CRUDE_W)",,
1993-04-01,1995-03-31,0.6647366160723701,0.19981538462889104,-0.8010199094762913,False,,,10,1.0,0.4208324924065985,14.099887820807579,grid,"WTI (Dec, CRUDE_W)",,
1993-05-03,1995-05-02,0.7138823497778243,0.16622375057531258,-0.8337513121215057,False,,,9,1.0,0.48168894727122025,16.83559061125245,grid,"WTI (Dec, CRUDE_W)",,
1993-06-01,1995-05-31,0.7792226357498024,0.2369116170007003,-0.7630528409254386,False,,,13,1.0,0.6502515665966846,11.978768047294611,grid,"WTI (Dec, CRUDE_W)",,
1993-07-01,1995-06-30,0.8136737490922283,0.4576161739221216,-0.5607044852433323,False,,,17,1.0,0.9747884192828137,6.599120328891903,grid,"WTI (Dec, CRUDE_W)",,
1993-08-02,1995-08-01,0.8392784314414885,0.4481731459187902,-0.5698673389536144,False,,,14,1.0,1.0810638344043786,7.017560227468216,grid,"WTI (Dec, CRUDE_W)",,
1993-09-02,1995-09-01,0.9905755677486008,0.5550813476483956,-0.4581986354977492,False,,,15,1.0,1.0408710835535897,5.690498820585452,grid,"WTI (Dec, CRUDE_W)",,
1993-10-01,1995-09-29,0.8966220059580438,0.4975985711713747,-0.5047991281368334,False,,,14,1.0,1.0492709955670565,6.259843650406246,grid,"WTI (Dec, CRUDE_W)",,
1993-11-01,1995-10-31,0.9034154516937756,0.5689065989732331,-0.43622920350437333,False,,,17,1.0,1.0011159385436714,5.593625389369476,grid,"WTI (Dec, CRUDE_W)",,
1993-12-01,1995-11-30,0.9137117744579103,0.7817179044583726,-0.2866123667774795,False,,,16,1.0,0.8918736816168793,4.159888509704079,grid,"WTI (Dec, CRUDE_W)",,
1994-01-03,1996-01-02,0.9987902709223838,0.7661490717819264,-0.29729464012910034,False,,,16,1.0,0.949011286617683,4.380524921834252,grid,"WTI (Dec, CRUDE_W)",,
1994-02-01,1996-01-31,0.8794974503263009,0.7681007594341385,-0.29800789023887897,False,,,16,1.0,0.916531428840449,4.395495848824516,grid,"WTI (Dec, CRUDE_W)",,
1994-03-01,1996-02-29,0.9274182360965662,0.7624464719067747,-0.3072700619079267,False,,,17,1.0,0.9142909364823586,4.592705870263756,grid,"WTI (Dec, CRUDE_W)",,
1994-04-04,1996-04-03,1.046544833429906,0.7276323637750899,-0.3125474479663052,False,,,15,1.0,0.9407927241330014,4.707448426757567,grid,"WTI (Dec, CRUDE_W)",,
1994-05-02,1996-05-01,1.0693119723915263,0.733260761158411,-0.3075546138199001,False,,,17,1.0,1.0057033469238918,4.598848076111858,grid,"WTI (Dec, CRUDE_W)",,
1994-06-01,1996-05-31,1.036467960596843,0.7314197218779352,-0.2990769999167441,False,,,17,1.0,0.9790855416408194,4.417993234892303,grid,"WTI (Dec, CRUDE_W)",,
1994-07-01,1996-06-28,1.1503431501999324,0.8265681809257517,-0.2113246966925163,False,,,18,1.0,0.8599900437414918,3.1942773236002178,grid,"WTI (Dec, CRUDE_W)",,
1994-08-01,1996-07-31,1.1067039003895662,0.7203595731414899,-0.2795323567120169,False,,,17,1.0,0.8232035534907172,4.017260060652571,grid,"WTI (Dec, CRUDE_W)",,
1994-09-01,1996-08-30,1.2193187011225175,0.8702224544544015,-0.15921889910364784,False,,,19,1.0,1.0134692129162892,2.6608438086067157,grid,"WTI (Dec, CRUDE_W)",,
1994-10-03,1996-10-02,1.1928878309299904,0.8599955637967578,-0.1509989922137709,False,,,17,1.0,0.9060289607771548,2.5665136019123693,grid,"WTI (Dec, CRUDE_W)",,
1994-11-01,1996-10-31,1.285192940472697,0.9008055330928436,-0.12723261422458232,False,,,23,1.0,0.9858520353144902,2.066137651676671,grid,"WTI (Dec, CRUDE_W)",,
1994-12-01,1996-11-27,1.3306667483223749,0.861971620217298,-0.15919610921379757,False,,,25,1.0,0.978903445605266,2.7324052282256233,grid,"WTI (Dec, CRUDE_W)",,
1995-01-03,1997-01-02,1.415418416525111,0.8622345508085199,-0.15991111025135252,False,,,28,1.0,1.0211494615860313,2.747013340201822,grid,"WTI (Dec, CRUDE_W)",,
1995-02-01,1997-01-31,1.4254556748737721,0.8633127154187739,-0.1596674638310357,False,,,29,1.0,0.9288812223561462,2.7420326332964846,grid,"WTI (Dec, CRUDE_W)",,
1995-03-01,1997-02-28,1.278832928479684,0.8858533863183654,-0.14479110907056603,False,,,27,1.0,0.9950262929694652,2.185723723505287,grid,"WTI (Dec, CRUDE_W)",,
1995-04-03,1997-04-02,1.3391928238717856,0.8924534039608043,-0.12839489366573187,False,,,29,1.0,1.0979533766644907,2.149286883387036,grid,"WTI (Dec, CRUDE_W)",,
1995-05-01,1997-04-30,1.3108226251119302,0.851628951985273,-0.15168959216814426,False,,,26,1.0,1.0403240558728941,2.5927581905296715,grid,"WTI (Dec, CRUDE_W)",,
1995-06-01,1997-05-30,1.4802857313511641,0.9038912469021715,-0.10685286990307397,False,,,32,1.0,1.10938746067795,2.0996639128005974,grid,"WTI (Dec, CRUDE_W)",,
1995-07-05,1997-07-03,1.420954826417961,0.9492078216315513,-0.11460589204368177,False,,,31,1.0,1.119389773509709,2.2717310723592736,grid,"WTI (Dec, CRUDE_W)",,
1995-08-01,1997-07-31,1.4647278479999852,0.9390206279224136,-0.11416579904183333,False,,,31,1.0,1.130606771938679,2.2618832095174968,grid,"WTI (Dec, CRUDE_W)",,
1995-09-01,1997-08-29,1.4429963920003384,0.9590946422819622,-0.11234753278195697,False,,,32,1.0,1.188942438273945,2.2212997868150217,grid,"WTI (Dec, CRUDE_W)",,
1995-10-02,1997-10-01,1.578716364291397,0.9742333824635412,-0.11214843010940789,False,,,34,1.0,1.2801624787688726,2.216865943333582,grid,"WTI (Dec, CRUDE_W)",,
1995-11-01,1997-10-31,1.5163392784214424,0.9776002660825789,-0.1144042952116957,False,,,34,1.0,1.2413389590807415,2.2672187701983804,grid,"WTI (Dec, CRUDE_W)",,
1995-12-01,1997-11-26,1.387535689505611,0.9667534475746096,-0.12833251156545478,False,,,34,1.0,1.3206344524590528,2.2474960118776637,grid,"WTI (Dec, CRUDE_W)",,
1996-01-02,1997-12-31,1.2052573254557657,0.9563745629145233,-0.22840044281851601,False,,,32,1.0,1.3301937068274936,3.416206481425957,grid,"WTI (Dec, CRUDE_W)",,
1996-02-01,1998-01-30,1.1770890514743475,0.9357992304047643,-0.412256057943027,False,,,35,1.0,1.385196523042916,5.743935246593713,grid,"WTI (Dec, CRUDE_W)",,
1996-03-01,1998-02-27,0.9576640499744713,0.9102803623665668,-0.4142461284756527,False,,,34,1.0,1.2857116283654282,5.791271708105063,grid,"WTI (Dec, CRUDE_W)",,
1996-04-01,1998-03-31,0.8054433554218096,0.44802366067327015,-0.6989913063997574,False,,,32,1.0,1.240101837250386,9.871813799372397,grid,"WTI (Dec, CRUDE_W)",,
1996-05-01,1998-04-30,0.8547818772942454,0.4460434725989355,-0.7010639614946688,False,,,32,1.0,1.2511484749254818,9.969734371931516,grid,"WTI (Dec, CRUDE_W)",,
1996-06-03,1998-06-02,0.6998785788785333,0.43964715622035055,-0.7068208094798762,False,,,32,1.0,1.3485415289913443,10.248974330595141,grid,"WTI (Dec, CRUDE_W)",,
1996-07-01,1998-06-30,0.4012731311312647,0.36757784165392304,-0.7462860046923767,False,,,30,1.0,1.321612482156834,11.552838479917936,grid,"WTI (Dec, CRUDE_W)",,
1996-08-01,1998-07-31,0.1970624557329798,0.1970624557329798,-0.8600165457162054,True,1998-07-20,493.0,28,1.0,1.3008893637993602,18.222904288581766,grid,"WTI (Dec, CRUDE_W)",,
1996-09-03,1998-09-02,0.1714400759684276,0.1714400759684276,-0.8703735284443581,True,1998-07-20,471.0,25,1.0,1.200790023675864,13.335602300911624,grid,"WTI (Dec, CRUDE_W)",,
1996-10-01,1998-09-30,0.159311154783802,0.159311154783802,-0.873628385982348,True,1998-08-10,466.0,22,1.0,1.229152333817837,18.36690404877559,grid,"WTI (Dec, CRUDE_W)",,
1996-11-01,1998-10-30,0.15389608870324784,0.15389608870324784,-0.8730708004204842,True,1998-08-10,443.0,19,1.0,1.1445749864787154,18.78774160321139,grid,"WTI (Dec, CRUDE_W)",,
1996-12-02,1998-12-01,0.14413088417647393,0.14413088417647393,-0.8771830446616536,True,1998-08-10,424.0,17,1.0,1.038384137446529,16.02483576818063,grid,"WTI (Dec, CRUDE_W)",,
1997-01-02,1998-12-31,0.1470921307192765,0.1470921307192765,-0.8720154782570115,True,1998-08-10,403.0,15,1.0,0.9035132279725155,19.631469364349805,grid,"WTI (Dec, CRUDE_W)",,
1997-02-03,1999-02-02,0.14583495899686472,0.14583495899686472,-0.8684517008514816,True,1998-07-20,366.0,12,1.0,0.7803107181796382,14.067819994256219,grid,"WTI (Dec, CRUDE_W)",,
1997-03-03,1999-03-02,0.15945191511812573,0.15945191511812573,-0.8590744481115434,True,1998-07-20,347.0,13,1.0,0.6940549411985114,18.813404594153642,grid,"WTI (Dec, CRUDE_W)",,
1997-04-01,1999-03-31,0.15334396233383027,0.15334396233383027,-0.862306734564495,True,1998-07-20,327.0,12,1.0,0.6114375123803899,16.910660730163887,grid,"WTI (Dec, CRUDE_W)",,
1997-05-01,1999-04-30,0.15724527130236723,0.15724527130236723,-0.8594469748825737,True,1998-07-20,305.0,12,1.0,0.7373244042011056,18.57608484957909,grid,"WTI (Dec, CRUDE_W)",,
1997-06-02,1999-06-01,0.14832726602846627,0.14832726602846627,-0.8601957912960196,True,1998-07-20,284.0,8,1.0,0.514917866280918,18.114099127521527,grid,"WTI (Dec, CRUDE_W)",,
1997-07-01,1999-06-30,0.15643633250151345,0.15643633250151345,-0.8555075637886449,True,1998-07-10,257.0,9,1.0,0.31161873220750536,17.45787175954185,grid,"WTI (Dec, CRUDE_W)",,
1997-08-01,1999-07-30,0.1559593800122564,0.1559593800122564,-0.850175822457296,True,1998-07-07,232.0,6,1.0,0.1559593800122564,16.500625634305308,grid,"WTI (Dec, CRUDE_W)",,
1997-09-02,1999-09-01,0.16044964338129047,0.16044964338129047,-0.8463528438238774,True,1998-07-07,211.0,6,1.0,0.16044964338129047,18.343646355803063,grid,"WTI (Dec, CRUDE_W)",,
1997-10-01,1999-09-30,0.1492759074335226,0.1492759074335226,-0.855021664661404,True,1998-07-10,193.0,5,1.0,0.1492759074335226,17.717948554052505,grid,"WTI (Dec, CRUDE_W)",,
1997-11-03,1999-11-02,0.13624474819537286,0.13624474819537286,-0.8637348120264311,True,1998-11-09,255.0,5,1.0,0.1904342071629035,18.589499911795084,grid,"WTI (Dec, CRUDE_W)",,
1997-12-01,1999-11-30,0.13475339004348505,0.13475339004348505,-0.8653259261581596,True,1998-11-30,250.0,7,1.0,0.13475339004348505,19.458113961595146,grid,"WTI (Dec, CRUDE_W)",,
1998-01-02,1999-12-30,0.1335832761759967,0.1335832761759967,-0.8708451313267038,True,1998-12-08,234.0,8,1.0,0.1335832761759967,19.49791693204416,grid,"WTI (Dec, CRUDE_W)",,
1998-02-02,2000-02-01,0.1321114093557928,0.1321114093557928,-0.8723561248787675,True,1998-12-17,221.0,10,1.0,0.1321114093557928,17.23997874833019,grid,"WTI (Dec, CRUDE_W)",,
1998-03-02,2000-03-01,0.1331968392044308,0.1331968392044308,-0.8744555859144367,True,1999-01-20,223.0,8,1.0,0.1331968392044308,15.310445383263815,grid,"WTI (Dec, CRUDE_W)",,
1998-04-01,2000-03-31,0.14158588796461286,0.14158588796461286,-0.8603016896523348,True,1998-12-17,180.0,6,1.0,0.14158588796461286,18.61610933731741,grid,"WTI (Dec, CRUDE_W)",,
1998-05-01,2000-04-28,0.13504812369186386,0.13504812369186386,-0.8649316160505437,True,1998-12-17,159.0,5,1.0,0.13504812369186386,16.005789869719436,grid,"WTI (Dec, CRUDE_W)",,
1998-06-01,2000-05-31,0.13576085910746674,0.13576085910746674,-0.8669882199768533,True,1999-02-08,173.0,4,1.0,0.13576085910746674,18.071815275200684,grid,"WTI (Dec, CRUDE_W)",,
1998-07-01,2000-06-30,1.67551530782584,0.22247947103579913,-0.7893323433754094,False,,,42,1.0,1.1442520543143588,12.615295993758744,grid,"WTI (Dec, CRUDE_W)",,
1998-08-03,2000-08-02,1.7055302759992546,0.17440332841274853,-0.8345285435503437,False,,,43,1.0,1.2033707024367746,17.3535159152209,grid,"WTI (Dec, CRUDE_W)",,
1998-09-01,2000-08-31,0.15512410569698118,0.15512410569698118,-0.8534913204760556,True,1999-02-16,113.0,3,1.0,0.15512410569698118,13.335166410205256,grid,"WTI (Dec, CRUDE_W)",,
1998-10-01,2000-09-29,1.5956741125729184,0.23746259700382077,-0.7640163986730683,False,,,49,1.0,1.2177584093728784,12.070948351572582,grid,"WTI (Dec, CRUDE_W)",,
1998-11-02,2000-11-01,2.0966435101406944,0.5288600698503096,-0.47307321895620535,False,,,59,1.0,1.2683168839346939,5.931922801658807,grid,"WTI (Dec, CRUDE_W)",,
1998-12-01,2000-11-30,2.272714193123412,0.8573779476112375,-0.27691833329134674,False,,,59,1.0,1.3876478278353777,4.552013616573616,grid,"WTI (Dec, CRUDE_W)",,
1999-01-04,2001-01-03,1.8914372394432044,0.8418399026196752,-0.41835489522362657,False,,,59,1.0,1.464549258775427,5.714901556172737,grid,"WTI (Dec, CRUDE_W)",,
1999-02-01,2001-01-31,2.0953225495812142,0.9432021723655545,-0.42505208930087557,False,,,61,1.0,1.5980354224591071,5.874022843251225,grid,"WTI (Dec, CRUDE_W)",,
1999-03-01,2001-02-28,2.3642737011611756,0.9882847311780489,-0.43116570916704433,False,,,62,1.0,1.6540903495047201,6.022550092702275,grid,"WTI (Dec, CRUDE_W)",,
1999-04-01,2001-03-30,2.0874573419047504,0.898840399017145,-0.4144887829854733,False,,,56,1.0,1.312133239782942,5.624702262421895,grid,"WTI (Dec, CRUDE_W)",,
1999-05-03,2001-05-02,2.254607304378612,0.8937627358449045,-0.4019272927419384,False,,,58,1.0,1.378103622595435,5.339683179902429,grid,"WTI (Dec, CRUDE_W)",,
1999-06-01,2001-05-31,2.3639890371220234,0.8895590536342486,-0.41329336330992605,False,,,58,1.0,1.6047082225609803,5.59705283416828,grid,"WTI (Dec, CRUDE_W)",,
1999-07-01,2001-06-29,1.9478591016854163,0.8528813416487662,-0.3938768881775213,False,,,54,1.0,1.4555158303102196,5.163231883453905,grid,"WTI (Dec, CRUDE_W)",,
1999-08-02,2001-08-01,1.8710144591836246,0.8212168441182872,-0.38884195133762356,False,,,52,1.0,1.4845111779537912,5.055237387166545,grid,"WTI (Dec, CRUDE_W)",,
1999-09-01,2001-08-31,1.9871635214472774,0.8100847644558644,-0.3758903916565539,False,,,54,1.0,1.5420795751293874,4.785445029851993,grid,"WTI (Dec, CRUDE_W)",,
1999-10-01,2001-09-28,1.2462845638728635,0.8047630188106084,-0.5391708540322393,False,,,54,1.0,1.2694396864653426,5.724156359836988,grid,"WTI (Dec, CRUDE_W)",,
1999-11-01,2001-10-31,0.7074564115756588,0.7074564115756588,-0.6389194470705135,False,,,50,1.0,1.479211783986267,7.500379177308122,grid,"WTI (Dec, CRUDE_W)",,
1999-12-01,2001-11-30,0.2511748194454005,0.2511748194454005,-0.8729948449338766,True,2001-11-15,488.0,49,1.0,1.391557809047779,11.41289830859386,grid,"WTI (Dec, CRUDE_W)",,
2000-01-04,2002-01-03,0.23334090184621192,0.23334090184621192,-0.8764534874576627,True,2001-11-15,467.0,47,1.0,1.155979072909913,10.524985930903927,grid,"WTI (Dec, CRUDE_W)",,
2000-02-01,2002-01-31,0.4675092484924459,0.25758407867577127,-0.853440789290231,False,,,44,1.0,1.448617776066507,16.299568428388604,grid,"WTI (Dec, CRUDE_W)",,
2000-03-01,2002-02-28,0.7219913807567032,0.28547352146045823,-0.8295405341935121,False,,,42,1.0,1.4004197095043844,13.621731519804646,grid,"WTI (Dec, CRUDE_W)",,
2000-04-03,2002-04-02,1.4971112100176107,0.2625655832861007,-0.8436551245916216,False,,,44,1.0,1.3931702789458076,15.104179057395063,grid,"WTI (Dec, CRUDE_W)",,
2000-05-01,2002-04-30,1.4601527048088667,0.23438068637210563,-0.8583579606697769,False,,,44,1.0,1.5119576808021202,16.962587290888433,grid,"WTI (Dec, CRUDE_W)",,
2000-06-01,2002-05-31,1.2430298646104556,0.2548027518673286,-0.8314300077052478,False,,,41,1.0,1.3948788263931446,13.805789751471762,grid,"WTI (Dec, CRUDE_W)",,
2000-07-05,2002-07-03,1.3793137316616615,0.2585776969271172,-0.8261524303391505,False,,,41,1.0,1.3389369299558047,13.301707338952898,grid,"WTI (Dec, CRUDE_W)",,
2000-08-01,2002-07-31,1.3771579779702072,0.21306533294027719,-0.8550850419218973,False,,,40,1.0,1.3267900993654052,16.516267993611827,grid,"WTI (Dec, CRUDE_W)",,
2000-09-01,2002-08-30,1.446290612660155,0.2727225381189258,-0.7980416839492496,False,,,39,1.0,1.262544785421647,11.060624862457383,grid,"WTI (Dec, CRUDE_W)",,
2000-10-02,2002-10-01,1.3718433462900042,0.19266005906835626,-0.8448747793228126,False,,,34,1.0,0.6725468591140941,15.622616078341109,grid,"WTI (Dec, CRUDE_W)",,
2000-11-01,2002-10-31,0.14901787966130853,0.14901787966130853,-0.8773377499380655,True,2001-11-15,258.0,17,1.0,0.3381892135284754,10.31472679055138,grid,"WTI (Dec, CRUDE_W)",,
2000-12-01,2002-11-27,0.15369513916525546,0.15369513916525546,-0.8716518935967843,True,2001-11-15,238.0,15,1.0,0.15369513916525546,11.788799899727616,grid,"WTI (Dec, CRUDE_W)",,
2001-01-02,2002-12-31,0.169758132785293,0.169758132785293,-0.8570647648988159,True,2001-11-15,218.0,13,1.0,0.169758132785293,17.557701130302082,grid,"WTI (Dec, CRUDE_W)",,
2001-02-01,2003-01-31,0.15839974171353832,0.15839974171353832,-0.8623853598413298,True,2001-11-15,197.0,11,1.0,0.15839974171353832,15.009383470075264,grid,"WTI (Dec, CRUDE_W)",,
2001-03-01,2003-02-28,0.1559658242033831,0.1559658242033831,-0.8641079693152558,True,2001-11-15,178.0,11,1.0,0.1559658242033831,14.311698478547106,grid,"WTI (Dec, CRUDE_W)",,
2001-04-02,2003-04-01,0.16368297236520601,0.16368297236520601,-0.8563945829226947,True,2001-11-15,156.0,10,1.0,0.16368297236520601,17.929409506353817,grid,"WTI (Dec, CRUDE_W)",,
2001-05-01,2003-04-30,0.14580533342774296,0.14580533342774296,-0.8625319721943551,True,2001-11-15,136.0,5,1.0,0.14580533342774296,14.947878532458397,grid,"WTI (Dec, CRUDE_W)",,
2001-06-01,2003-05-30,0.14717701039327014,0.14717701039327014,-0.8632523958553305,True,2001-11-15,114.0,6,1.0,0.14717701039327014,14.651508708531916,grid,"WTI (Dec, CRUDE_W)",,
2001-07-02,2003-07-01,0.16078505927313086,0.16078505927313086,-0.8519183381470072,True,2001-11-14,92.0,6,1.0,0.16078505927313086,17.99576607824347,grid,"WTI (Dec, CRUDE_W)",,
2001-08-01,2003-07-31,0.16069240396478038,0.16069240396478038,-0.8481864476322184,True,2001-11-06,65.0,4,1.0,0.16069240396478038,17.494520840390948,grid,"WTI (Dec, CRUDE_W)",,
2001-09-04,2003-09-03,0.15352234921325753,0.15352234921325753,-0.8508743242515125,True,2001-11-14,48.0,2,1.0,0.15352234921325753,18.57412953901351,grid,"WTI (Dec, CRUDE_W)",,
2001-10-01,2003-09-30,1.6427842488980098,0.7559374649475772,-0.29815720646575317,False,,,46,1.0,1.374694322495425,4.204590149629277,grid,"WTI (Dec, CRUDE_W)",,
2001-11-01,2003-10-31,1.8516773319518214,0.8499589053368356,-0.31711957646078226,False,,,50,1.0,1.374383029699185,4.596175387592666,grid,"WTI (Dec, CRUDE_W)",,
2001-12-03,2003-12-02,1.8373991927047337,0.9318435892893113,-0.3282950149112689,False,,,47,1.0,1.3716662675502,4.837309992319523,grid,"WTI (Dec, CRUDE_W)",,
2002-01-02,2003-12-31,1.8613632530299065,0.9138962838762077,-0.3330551610454462,False,,,46,1.0,1.3445252403436287,4.942474695571733,grid,"WTI (Dec, CRUDE_W)",,
2002-02-01,2004-01-30,1.8376011294791121,0.9018434482339405,-0.3411602438083876,False,,,47,1.0,1.4100275754771612,5.125034828240268,grid,"WTI (Dec, CRUDE_W)",,
2002-03-01,2004-02-27,1.870553735775512,0.8653302736493027,-0.33742082640421145,False,,,46,1.0,1.3708009533534395,5.040252650241807,grid,"WTI (Dec, CRUDE_W)",,
2002-04-01,2004-03-31,1.6584402122302246,0.8748409336318514,-0.2775307942644749,False,,,39,1.0,1.0215355423786958,3.78817606080749,grid,"WTI (Dec, CRUDE_W)",,
2002-05-01,2004-04-30,1.7706021603843398,0.8387328857025533,-0.3306545950219898,False,,,42,1.0,0.9900718322903768,4.8892526386321205,grid,"WTI (Dec, CRUDE_W)",,
2002-06-03,2004-06-02,1.7540689402075686,0.8770469830908983,-0.2946036416229473,False,,,42,1.0,1.2189998975553962,4.118539303938297,grid,"WTI (Dec, CRUDE_W)",,
2002-07-01,2004-06-30,1.666020161099043,0.7923583453767724,-0.33671247867078935,False,,,44,1.0,1.2692544092792541,5.024300284299958,grid,"WTI (Dec, CRUDE_W)",,
2002-08-01,2004-07-30,1.960297456966869,0.8562337042093809,-0.2907580413698032,False,,,46,1.0,1.3032551936180317,4.04273832380865,grid,"WTI (Dec, CRUDE_W)",,
2002-09-03,2004-09-02,1.8977999758176574,0.7653973295126162,-0.3309843137613351,False,,,49,1.0,1.20268249960114,4.896540082900445,grid,"WTI (Dec, CRUDE_W)",,
2002-10-01,2004-09-30,2.0146098963723915,0.8143224823476903,-0.26626502262149043,False,,,50,1.0,1.2062474528611473,3.578600470555709,grid,"WTI (Dec, CRUDE_W)",,
2002-11-01,2004-10-29,2.2085424884668523,0.8082758657115128,-0.2809409138133816,False,,,54,1.0,1.2710843648754508,3.8529088026501297,grid,"WTI (Dec, CRUDE_W)",,
2002-12-02,2004-12-01,2.0102243182748833,0.7985826538288427,-0.2793203505564884,False,,,55,1.0,1.3156696365729437,3.8220700028181733,grid,"WTI (Dec, CRUDE_W)",,
2003-01-02,2004-12-30,1.910547298500989,0.7322547799483181,-0.3244130324232961,False,,,59,1.0,1.3836200469810953,4.752643427393525,grid,"WTI (Dec, CRUDE_W)",,
2003-02-03,2005-02-02,2.15971631904377,0.7699804180352494,-0.26264374542234037,False,,,57,1.0,1.241044358977708,4.087848597450814,grid,"WTI (Dec, CRUDE_W)",,
2003-03-03,2005-03-02,2.2617786834358893,0.7177820536714186,-0.29676258567429215,False,,,61,1.0,1.3475971057667957,4.1766240097926195,grid,"WTI (Dec, CRUDE_W)",,
2003-04-01,2005-03-31,2.4930241705711382,0.9023613372491384,-0.26545486666548024,False,,,61,1.0,1.324091818557681,4.268398870521723,grid,"WTI (Dec, CRUDE_W)",,
