bot,series,start,ruined,stopped_out,years_to_ruin,years_observed,peak_equity_before_ruin,closed_trades,win_rate
martingale,"WTI (Dec, CRUDE_W)",2001-10-01,True,False,0.20634920634920634,0.20634920634920634,1.0831956846850161,976,0.5286885245901639
martingale,"WTI (Dec, CRUDE_W)",2001-11-01,True,False,0.11507936507936507,0.11507936507936507,1.0294254495605544,971,0.5272914521112255
martingale,"WTI (Dec, CRUDE_W)",2001-12-03,True,False,5.238095238095238,5.238095238095238,2.2373096803111925,966,0.5279503105590062
martingale,"WTI (Dec, CRUDE_W)",2002-01-02,True,False,5.353174603174603,5.353174603174603,2.2295549276028677,959,0.529718456725756
martingale,"WTI (Dec, CRUDE_W)",2002-02-01,True,False,5.079365079365079,5.079365079365079,2.243492495216924,956,0.5303347280334728
martingale,"WTI (Dec, CRUDE_W)",2002-03-01,True,False,5.003968253968254,5.003968253968254,2.1385189577495596,952,0.5294117647058824
martingale,"WTI (Dec, CRUDE_W)",2002-04-01,True,False,4.904761904761905,4.904761904761905,1.9199215018394646,947,0.5269271383315733
martingale,"WTI (Dec, CRUDE_W)",2002-05-01,True,False,4.825396825396825,4.825396825396825,1.9372710696613356,943,0.528101802757158
martingale,"WTI (Dec, CRUDE_W)",2002-06-03,True,False,7.218253968253968,7.218253968253968,6.182165159725431,939,0.5292864749733759
martingale,"WTI (Dec, CRUDE_W)",2002-07-01,True,False,7.138888888888889,7.138888888888889,6.058360052446711,937,0.5304162219850587
martingale,"WTI (Dec, CRUDE_W)",2002-08-01,True,False,7.055555555555555,7.055555555555555,6.053270923216943,936,0.5299145299145299
martingale,"WTI (Dec, CRUDE_W)",2002-09-03,True,False,6.964285714285714,6.964285714285714,5.767587907380945,932,0.5300429184549357
martingale,"WTI (Dec, CRUDE_W)",2002-10-01,True,False,6.884920634920635,6.884920634920635,5.425131968445813,931,0.5284640171858217
martingale,"WTI (Dec, CRUDE_W)",2002-11-01,True,False,6.7936507936507935,6.7936507936507935,5.613105285198832,929,0.5296017222820237
martingale,"WTI (Dec, CRUDE_W)",2002-12-02,True,False,6.718253968253968,6.718253968253968,5.569780326228488,928,0.5301724137931034
martingale,"WTI (Dec, CRUDE_W)",2003-01-02,True,False,6.634920634920635,6.634920634920635,5.412310358477424,926,0.5291576673866091
martingale,"WTI (Dec, CRUDE_W)",2003-02-03,True,False,6.551587301587301,6.551587301587301,5.139822839394007,923,0.5287107258938245
martingale,"WTI (Dec, CRUDE_W)",2003-03-03,True,False,6.476190476190476,6.476190476190476,4.939754226353902,922,0.527114967462039
martingale,"WTI (Dec, CRUDE_W)",2003-04-01,True,False,6.392857142857143,6.392857142857143,5.106776612290419,918,0.528322440087146
martingale,"WTI (Dec, CRUDE_W)",2003-05-01,True,False,4.067460317460317,4.067460317460317,2.0163925755913246,914,0.5273522975929978
martingale,"WTI (Dec, CRUDE_W)",2003-06-02,True,False,6.226190476190476,6.226190476190476,4.8454342786226725,912,0.5274122807017544
martingale,"WTI (Dec, CRUDE_W)",2003-07-01,True,False,6.142857142857143,6.142857142857143,4.6893097913792605,909,0.5269526952695269
martingale,"WTI (Dec, CRUDE_W)",2003-08-01,True,False,6.055555555555555,6.055555555555555,4.457768521871378,905,0.5259668508287293
martingale,"WTI (Dec, CRUDE_W)",2003-09-02,True,False,3.7301587301587302,3.7301587301587302,1.8652937792233526,904,0.5265486725663717
martingale,"WTI (Dec, CRUDE_W)",2003-10-01,True,False,3.6468253968253967,3.6468253968253967,1.839898760453776,900,0.5277777777777778
martingale,"WTI (Dec, CRUDE_W)",2003-11-03,True,False,3.5555555555555554,3.5555555555555554,1.7650999861177936,896,0.5267857142857143
martingale,"WTI (Dec, CRUDE_W)",2003-12-01,True,False,3.484126984126984,3.484126984126984,1.7238641189176365,891,0.5274971941638609
martingale,"WTI (Dec, CRUDE_W)",2004-01-05,True,False,5.626984126984127,5.626984126984127,4.019560353878153,889,0.5264341957255343
martingale,"WTI (Dec, CRUDE_W)",2004-02-02,True,False,5.551587301587301,5.551587301587301,4.0083424156928045,890,0.5258426966292135
martingale,"WTI (Dec, CRUDE_W)",2004-03-01,True,False,5.476190476190476,5.476190476190476,3.8867195236427663,886,0.5259593679458239
martingale,"WTI (Dec, CRUDE_W)",2004-04-01,True,False,5.380952380952381,5.380952380952381,3.799599449525851,883,0.5254813137032842
martingale,"WTI (Dec, CRUDE_W)",2004-05-03,True,False,5.2976190476190474,5.2976190476190474,3.680146126960779,880,0.525
martingale,"WTI (Dec, CRUDE_W)",2004-06-01,True,False,5.218253968253968,5.218253968253968,3.4999912352968257,877,0.5233751425313569
martingale,"WTI (Dec, CRUDE_W)",2004-07-01,True,False,5.134920634920635,5.134920634920635,3.446337706955299,872,0.5240825688073395
martingale,"WTI (Dec, CRUDE_W)",2004-08-02,True,False,5.011904761904762,5.011904761904762,3.3358535231021684,869,0.523590333716916
martingale,"WTI (Dec, CRUDE_W)",2004-09-01,True,False,4.964285714285714,4.964285714285714,3.304405165314103,861,0.5249709639953543
martingale,"WTI (Dec, CRUDE_W)",2004-10-01,True,False,4.841269841269841,4.841269841269841,3.075622642688446,858,0.5244755244755245
martingale,"WTI (Dec, CRUDE_W)",2004-11-01,True,False,4.801587301587301,4.801587301587301,3.0087207625097667,854,0.5245901639344263
martingale,"WTI (Dec, CRUDE_W)",2004-12-01,True,False,4.722222222222222,4.722222222222222,3.068443353155853,851,0.5252643948296122
martingale,"WTI (Dec, CRUDE_W)",2005-01-03,True,False,4.595238095238095,4.595238095238095,3.1248535691032733,847,0.525383707201889
martingale,"WTI (Dec, CRUDE_W)",2005-02-01,True,False,4.515873015873016,4.515873015873016,2.878659732579675,843,0.5243179122182681
martingale,"WTI (Dec, CRUDE_W)",2005-03-01,True,False,4.440476190476191,4.440476190476191,2.7290345970680803,842,0.5237529691211401
martingale,"WTI (Dec, CRUDE_W)",2005-04-01,True,False,4.353174603174603,4.353174603174603,2.4588014856104174,836,0.5215311004784688
martingale,"WTI (Dec, CRUDE_W)",2005-05-02,True,False,4.26984126984127,4.26984126984127,2.528630299240733,832,0.5228365384615384
martingale,"WTI (Dec, CRUDE_W)",2005-06-01,True,False,4.186507936507937,4.186507936507937,2.473743311903173,829,0.5235223160434258
martingale,"WTI (Dec, CRUDE_W)",2005-07-01,True,False,4.087301587301587,4.087301587301587,2.3352766642371403,825,0.5224242424242425
martingale,"WTI (Dec, CRUDE_W)",2005-08-01,True,False,4.007936507936508,4.007936507936508,2.237240207242877,821,0.5213154689403167
martingale,"WTI (Dec, CRUDE_W)",2005-09-01,True,False,3.9166666666666665,3.9166666666666665,2.1072394581621934,817,0.5201958384332925
martingale,"WTI (Dec, CRUDE_W)",2005-10-03,True,False,3.888888888888889,3.888888888888889,2.506070926942456,810,0.5234567901234568
martingale,"WTI (Dec, CRUDE_W)",2005-11-01,True,False,3.8055555555555554,3.8055555555555554,2.591754714525723,808,0.5222772277227723
martingale,"WTI (Dec, CRUDE_W)",2005-12-01,True,False,3.7261904761904763,3.7261904761904763,2.5929781210991623,804,0.5236318407960199
martingale,"WTI (Dec, CRUDE_W)",2006-01-03,True,False,3.5992063492063493,3.5992063492063493,2.4512771184908675,800,0.52375
martingale,"WTI (Dec, CRUDE_W)",2006-02-01,True,False,3.5198412698412698,3.5198412698412698,2.324387741122428,799,0.5219023779724656
martingale,"WTI (Dec, CRUDE_W)",2006-03-01,True,False,3.4444444444444446,3.4444444444444446,2.398475364687483,795,0.5245283018867924
martingale,"WTI (Dec, CRUDE_W)",2006-04-03,True,False,3.3531746031746033,3.3531746031746033,2.343855566782098,791,0.5259165613147914
martingale,"WTI (Dec, CRUDE_W)",2006-05-01,True,False,3.2777777777777777,3.2777777777777777,2.1768561633470926,788,0.5241116751269036
martingale,"WTI (Dec, CRUDE_W)",2006-06-01,True,False,3.1904761904761907,3.1904761904761907,2.2407722192444366,788,0.5241116751269036
martingale,"WTI (Dec, CRUDE_W)",2006-07-05,True,False,3.1031746031746033,3.1031746031746033,2.161718153708979,784,0.5255102040816326
martingale,"WTI (Dec, CRUDE_W)",2006-08-01,True,False,3.0277777777777777,3.0277777777777777,2.1354118358592697,781,0.5249679897567221
martingale,"WTI (Dec, CRUDE_W)",2006-09-01,True,False,2.9365079365079363,2.9365079365079363,2.2088147140146934,777,0.525096525096525
martingale,"WTI (Dec, CRUDE_W)",2006-10-02,True,False,2.8412698412698414,2.8412698412698414,2.2951261217517214,774,0.5232558139534884
martingale,"WTI (Dec, CRUDE_W)",2006-11-01,True,False,2.753968253968254,2.753968253968254,2.339659560259398,769,0.5240572171651495
martingale,"WTI (Dec, CRUDE_W)",2006-12-01,True,False,2.6746031746031744,2.6746031746031744,2.2745615465379587,768,0.5234375
martingale,"WTI (Dec, CRUDE_W)",2007-01-03,True,False,2.5952380952380953,2.5952380952380953,2.3782842232777126,766,0.5248041775456919
martingale,"WTI (Dec, CRUDE_W)",2007-02-01,True,False,2.5277777777777777,2.5277777777777777,2.51086631681518,763,0.528178243774574
martingale,"WTI (Dec, CRUDE_W)",2007-03-01,True,False,2.4404761904761907,2.4404761904761907,2.3035917964398855,762,0.5249343832020997
martingale,"WTI (Dec, CRUDE_W)",2007-04-02,True,False,2.3531746031746033,2.3531746031746033,2.2412566023115783,761,0.5243101182654402
martingale,"WTI (Dec, CRUDE_W)",2007-05-01,True,False,2.2738095238095237,2.2738095238095237,2.2914522864579667,759,0.525691699604743
martingale,"WTI (Dec, CRUDE_W)",2007-06-01,True,False,2.1865079365079363,2.1865079365079363,2.3162745922570473,756,0.5277777777777778
martingale,"WTI (Dec, CRUDE_W)",2007-07-02,True,False,2.1031746031746033,2.1031746031746033,2.224833409188268,754,0.5265251989389921
martingale,"WTI (Dec, CRUDE_W)",2007-08-01,True,False,2.0198412698412698,2.0198412698412698,2.160837700737343,753,0.5258964143426295
martingale,"WTI (Dec, CRUDE_W)",2007-09-04,True,False,1.9285714285714286,1.9285714285714286,2.1797079618668995,749,0.527369826435247
martingale,"WTI (Dec, CRUDE_W)",2007-10-01,True,False,1.8531746031746033,1.8531746031746033,2.065406217356304,747,0.5261044176706827
martingale,"WTI (Dec, CRUDE_W)",2007-11-01,True,False,1.7619047619047619,1.7619047619047619,1.9014019318512656,746,0.5241286863270778
martingale,"WTI (Dec, CRUDE_W)",2007-12-03,True,False,1.6547619047619047,1.6547619047619047,1.8424172122155662,741,0.5236167341430499
martingale,"WTI (Dec, CRUDE_W)",2008-01-02,True,False,1.5753968253968254,1.5753968253968254,1.7464315259133172,739,0.5223274695534507
martingale,"WTI (Dec, CRUDE_W)",2008-02-01,True,False,1.492063492063492,1.492063492063492,1.7896893200643098,735,0.5238095238095238
martingale,"WTI (Dec, CRUDE_W)",2008-03-03,True,False,1.4126984126984128,1.4126984126984128,1.6681628069544265,732,0.523224043715847
martingale,"WTI (Dec, CRUDE_W)",2008-04-01,True,False,1.3293650793650793,1.3293650793650793,1.6306962885230076,724,0.5234806629834254
martingale,"WTI (Dec, CRUDE_W)",2008-05-02,True,False,1.242063492063492,1.242063492063492,1.5055682863291926,720,0.5222222222222223
martingale,"WTI (Dec, CRUDE_W)",2008-06-02,True,False,1.1626984126984128,1.1626984126984128,1.3825733748043345,714,0.5196078431372549
martingale,"WTI (Dec, CRUDE_W)",2008-07-01,True,False,1.0793650793650793,1.0793650793650793,1.2927678531045483,708,0.518361581920904
martingale,"WTI (Dec, CRUDE_W)",2008-08-01,True,False,0.9920634920634921,0.9920634920634921,1.3067866260975458,703,0.519203413940256
martingale,"WTI (Dec, CRUDE_W)",2008-09-02,True,False,0.9047619047619048,0.9047619047619048,1.2856916189352383,698,0.5171919770773639
martingale,"WTI (Dec, CRUDE_W)",2008-10-01,True,False,0.3055555555555556,0.3055555555555556,1.2244269788094795,688,0.5159883720930233
martingale,"WTI (Dec, CRUDE_W)",2008-11-03,True,False,0.21825396825396826,0.21825396825396826,1.1821917676719949,677,0.5125553914327917
martingale,"WTI (Dec, CRUDE_W)",2008-12-01,True,False,0.1111111111111111,0.1111111111111111,1.096358348620616,666,0.5105105105105106
martingale,"WTI (Dec, CRUDE_W)",2009-01-02,True,False,0.6031746031746031,0.6031746031746031,1.260467224259686,654,0.5107033639143731
martingale,"WTI (Dec, CRUDE_W)",2009-02-02,True,False,0.5238095238095238,0.5238095238095238,1.2927451932747709,647,0.5131375579598145
martingale,"WTI (Dec, CRUDE_W)",2009-03-02,True,False,0.4246031746031746,0.4246031746031746,1.2543167725217272,640,0.5125
martingale,"WTI (Dec, CRUDE_W)",2009-04-01,True,False,0.3373015873015873,0.3373015873015873,1.1652852943049166,631,0.5134706814580031
martingale,"WTI (Dec, CRUDE_W)",2009-05-01,True,False,0.25,0.25,1.1450882484210696,628,0.5143312101910829
martingale,"WTI (Dec, CRUDE_W)",2009-06-01,True,False,0.17063492063492064,0.17063492063492064,1.0576865027360867,621,0.5120772946859904
martingale,"WTI (Dec, CRUDE_W)",2009-07-01,True,False,0.08333333333333333,0.08333333333333333,1.0308113412181863,618,0.511326860841424
martingale,"WTI (Dec, CRUDE_W)",2009-08-03,True,False,0.9166666666666666,0.9166666666666666,1.1028449721416302,609,0.5155993431855501
martingale,"WTI (Dec, CRUDE_W)",2009-09-01,True,False,0.8293650793650794,0.8293650793650794,1.1058080039642997,605,0.5173553719008265
martingale,"WTI (Dec, CRUDE_W)",2009-10-01,True,False,0.746031746031746,0.746031746031746,1.0756609295440978,601,0.5174708818635607
martingale,"WTI (Dec, CRUDE_W)",2009-11-02,True,False,0.6626984126984127,0.6626984126984127,1.0293233169178249,597,0.5159128978224455
martingale,"WTI (Dec, CRUDE_W)",2009-12-01,True,False,0.5833333333333334,0.5833333333333334,1.0151615373978475,596,0.5151006711409396
martingale,"WTI (Dec, CRUDE_W)",2010-01-04,True,False,0.5396825396825397,0.5396825396825397,1.102451137061953,592,0.5168918918918919
martingale,"WTI (Dec, CRUDE_W)",2010-02-01,True,False,0.46825396825396826,0.46825396825396826,1.1175848874163867,590,0.5186440677966102
martingale,"WTI (Dec, CRUDE_W)",2010-03-01,True,False,0.3968253968253968,0.3968253968253968,1.1141953541904819,584,0.5222602739726028
martingale,"WTI (Dec, CRUDE_W)",2010-04-01,True,False,0.3055555555555556,0.3055555555555556,1.0754608376071884,583,0.5197255574614065
martingale,"WTI (Dec, CRUDE_W)",2010-05-03,True,False,0.2222222222222222,0.2222222222222222,1.0435875644723247,581,0.5180722891566265
martingale,"WTI (Dec, CRUDE_W)",2010-06-01,True,False,7.313492063492063,7.313492063492063,2.2476054418763454,576,0.5208333333333334
martingale,"WTI (Dec, CRUDE_W)",2010-07-01,True,False,7.222222222222222,7.222222222222222,2.2397082170227023,572,0.5209790209790209
martingale,"WTI (Dec, CRUDE_W)",2010-08-02,True,False,7.142857142857143,7.142857142857143,2.1319814915886828,569,0.5219683655536028
martingale,"WTI (Dec, CRUDE_W)",2010-09-01,True,False,7.051587301587301,7.051587301587301,2.189657310926939,565,0.5238938053097345
martingale,"WTI (Dec, CRUDE_W)",2010-10-01,True,False,6.98015873015873,6.98015873015873,2.1164053808748697,561,0.5258467023172906
martingale,"WTI (Dec, CRUDE_W)",2010-11-01,True,False,6.896825396825397,6.896825396825397,2.1138904688200104,561,0.5258467023172906
martingale,"WTI (Dec, CRUDE_W)",2010-12-01,True,False,6.809523809523809,6.809523809523809,2.061561944040196,558,0.525089605734767
martingale,"WTI (Dec, CRUDE_W)",2011-01-03,True,False,6.722222222222222,6.722222222222222,1.9800191187458402,556,0.5233812949640287
martingale,"WTI (Dec, CRUDE_W)",2011-02-01,True,False,6.646825396825397,6.646825396825397,1.931595487522797,555,0.5225225225225225
martingale,"WTI (Dec, CRUDE_W)",2011-03-01,True,False,6.571428571428571,6.571428571428571,1.8854150671755654,554,0.5216606498194946
martingale,"WTI (Dec, CRUDE_W)",2011-04-01,True,False,6.484126984126984,6.484126984126984,1.825217324220673,551,0.5208711433756806
martingale,"WTI (Dec, CRUDE_W)",2011-05-02,True,False,6.408730158730159,6.408730158730159,1.7648120717977605,549,0.5191256830601093
martingale,"WTI (Dec, CRUDE_W)",2011-06-01,True,False,6.301587301587301,6.301587301587301,1.8273316866097349,548,0.5200729927007299
martingale,"WTI (Dec, CRUDE_W)",2011-07-01,True,False,5.924603174603175,5.924603174603175,1.820583879311227,545,0.5192660550458715
martingale,"WTI (Dec, CRUDE_W)",2011-08-01,True,False,5.845238095238095,5.845238095238095,1.812354566949396,541,0.5212569316081331
martingale,"WTI (Dec, CRUDE_W)",2011-09-01,True,False,5.0,5.0,1.7493445336331628,534,0.5187265917602997
martingale,"WTI (Dec, CRUDE_W)",2011-10-03,True,False,4.912698412698413,4.912698412698413,1.7077237409152395,527,0.5199240986717267
martingale,"WTI (Dec, CRUDE_W)",2011-11-01,True,False,4.829365079365079,4.829365079365079,1.675367045608731,523,0.5219885277246654
martingale,"WTI (Dec, CRUDE_W)",2011-12-01,True,False,4.746031746031746,4.746031746031746,1.6063065667219152,519,0.5202312138728323
martingale,"WTI (Dec, CRUDE_W)",2012-01-03,True,False,4.662698412698413,4.662698412698413,1.5890244171920471,516,0.5213178294573644
martingale,"WTI (Dec, CRUDE_W)",2012-02-01,True,False,4.583333333333333,4.583333333333333,1.566015745607726,516,0.5193798449612403
martingale,"WTI (Dec, CRUDE_W)",2012-03-01,True,False,4.503968253968254,4.503968253968254,1.541549532104068,514,0.519455252918288
martingale,"WTI (Dec, CRUDE_W)",2012-04-02,True,False,4.420634920634921,4.420634920634921,1.5687082660729386,514,0.5214007782101168
martingale,"WTI (Dec, CRUDE_W)",2012-05-01,True,False,4.337301587301587,4.337301587301587,1.553225167516408,513,0.52046783625731
martingale,"WTI (Dec, CRUDE_W)",2012-06-01,True,False,4.222222222222222,4.222222222222222,1.4230062050450043,508,0.515748031496063
martingale,"WTI (Dec, CRUDE_W)",2012-07-02,True,False,4.138888888888889,4.138888888888889,1.40247666287608,508,0.5137795275590551
martingale,"WTI (Dec, CRUDE_W)",2012-08-01,True,False,4.055555555555555,4.055555555555555,1.3624908911072429,503,0.5149105367793241
martingale,"WTI (Dec, CRUDE_W)",2012-09-04,True,False,3.9642857142857144,3.9642857142857144,1.3338741621433823,501,0.5129740518962076
martingale,"WTI (Dec, CRUDE_W)",2012-10-01,True,False,0.7380952380952381,0.7380952380952381,1.0480845517863375,498,0.5120481927710844
martingale,"WTI (Dec, CRUDE_W)",2012-11-01,True,False,0.6468253968253969,0.6468253968253969,1.0222466826913743,495,0.5111111111111111
martingale,"WTI (Dec, CRUDE_W)",2012-12-03,True,False,0.5634920634920635,0.5634920634920635,1.0335958186064285,497,0.5110663983903421
martingale,"WTI (Dec, CRUDE_W)",2013-01-02,True,False,0.48412698412698413,0.48412698412698413,1.0236498279554171,494,0.5121457489878543
martingale,"WTI (Dec, CRUDE_W)",2013-02-01,True,False,0.4007936507936508,0.4007936507936508,1.0094542536091886,493,0.5111561866125761
martingale,"WTI (Dec, CRUDE_W)",2013-03-01,True,False,3.503968253968254,3.503968253968254,1.6069313416090374,492,0.5121951219512195
martingale,"WTI (Dec, CRUDE_W)",2013-04-01,True,False,3.4246031746031744,3.4246031746031744,1.6399595389374941,491,0.5132382892057027
martingale,"WTI (Dec, CRUDE_W)",2013-05-01,True,False,3.3373015873015874,3.3373015873015874,1.6551899335795273,487,0.5154004106776181
martingale,"WTI (Dec, CRUDE_W)",2013-06-03,True,False,3.25,3.25,1.688260571962165,486,0.5164609053497943
martingale,"WTI (Dec, CRUDE_W)",2013-07-01,True,False,3.1706349206349205,3.1706349206349205,1.6588269641584572,482,0.5186721991701245
martingale,"WTI (Dec, CRUDE_W)",2013-08-01,True,False,3.0833333333333335,3.0833333333333335,1.5931351523162371,482,0.516597510373444
martingale,"WTI (Dec, CRUDE_W)",2013-09-03,True,False,2.996031746031746,2.996031746031746,1.5324173599373325,479,0.5135699373695198
martingale,"WTI (Dec, CRUDE_W)",2013-10-01,True,False,2.9166666666666665,2.9166666666666665,1.5356955979718125,479,0.511482254697286
martingale,"WTI (Dec, CRUDE_W)",2013-11-01,True,False,2.8253968253968256,2.8253968253968256,1.5619711566436947,477,0.5136268343815513
martingale,"WTI (Dec, CRUDE_W)",2013-12-02,True,False,2.738095238095238,2.738095238095238,1.5356553030460933,477,0.5115303983228512
martingale,"WTI (Dec, CRUDE_W)",2014-01-02,True,False,2.6587301587301586,2.6587301587301586,1.5617928664915774,477,0.5136268343815513
martingale,"WTI (Dec, CRUDE_W)",2014-02-03,True,False,2.5753968253968256,2.5753968253968256,1.5662888603810896,474,0.5147679324894515
martingale,"WTI (Dec, CRUDE_W)",2014-03-03,True,False,2.5,2.5,1.5069850524269182,474,0.5126582278481012
martingale,"WTI (Dec, CRUDE_W)",2014-04-01,True,False,2.4206349206349205,2.4206349206349205,1.5269923565650867,473,0.5137420718816068
martingale,"WTI (Dec, CRUDE_W)",2014-05-01,True,False,2.3531746031746033,2.3531746031746033,1.509338993031285,473,0.5116279069767442
martingale,"WTI (Dec, CRUDE_W)",2014-06-02,True,False,2.2698412698412698,2.2698412698412698,1.4949319195171804,472,0.5127118644067796
martingale,"WTI (Dec, CRUDE_W)",2014-07-01,True,False,2.1904761904761907,2.1904761904761907,1.4617421157885495,470,0.5127659574468085
martingale,"WTI (Dec, CRUDE_W)",2014-08-06,True,False,2.0992063492063493,2.0992063492063493,1.481102978615851,468,0.5128205128205128
martingale,"WTI (Dec, CRUDE_W)",2014-09-01,True,False,2.0277777777777777,2.0277777777777777,1.4753024821333098,467,0.5117773019271948
martingale,"WTI (Dec, CRUDE_W)",2014-10-01,True,False,1.9404761904761905,1.9404761904761905,1.4770349819119137,466,0.5107296137339056
martingale,"WTI (Dec, CRUDE_W)",2014-11-03,True,False,1.8253968253968254,1.8253968253968254,1.46815901082602,461,0.5075921908893709
martingale,"WTI (Dec, CRUDE_W)",2014-12-01,True,False,1.746031746031746,1.746031746031746,1.5034131161542998,459,0.5054466230936819
martingale,"WTI (Dec, CRUDE_W)",2015-01-02,True,False,1.6468253968253967,1.6468253968253967,1.4897658126057447,454,0.5
martingale,"WTI (Dec, CRUDE_W)",2015-02-02,True,False,1.5634920634920635,1.5634920634920635,1.4958557778577788,450,0.5
martingale,"WTI (Dec, CRUDE_W)",2015-03-02,True,False,1.4841269841269842,1.4841269841269842,1.4744802813472357,447,0.5011185682326622
martingale,"WTI (Dec, CRUDE_W)",2015-04-01,True,False,1.3968253968253967,1.3968253968253967,1.4311112009797158,440,0.5022727272727273
martingale,"WTI (Dec, CRUDE_W)",2015-05-01,True,False,1.3134920634920635,1.3134920634920635,1.385437749332713,436,0.5022935779816514
martingale,"WTI (Dec, CRUDE_W)",2015-06-01,True,False,1.2261904761904763,1.2261904761904763,1.3370630746193541,429,0.5034965034965035
martingale,"WTI (Dec, CRUDE_W)",2015-07-01,True,False,1.0238095238095237,1.0238095238095237,1.3254635561393648,428,0.5023364485981309
martingale,"WTI (Dec, CRUDE_W)",2015-08-03,True,False,0.9325396825396826,0.9325396825396826,1.3220079423045699,422,0.4976303317535545
martingale,"WTI (Dec, CRUDE_W)",2015-09-02,True,False,0.8373015873015873,0.8373015873015873,1.2660288930121606,416,0.4951923076923077
martingale,"WTI (Dec, CRUDE_W)",2015-10-01,True,False,0.75,0.75,1.2495882495255553,413,0.4939467312348668
martingale,"WTI (Dec, CRUDE_W)",2015-11-02,True,False,0.6706349206349206,0.6706349206349206,1.216060074137935,408,0.4950980392156863
martingale,"WTI (Dec, CRUDE_W)",2015-12-01,True,False,0.5873015873015873,0.5873015873015873,1.1918770516872632,402,0.49502487562189057
martingale,"WTI (Dec, CRUDE_W)",2016-01-04,True,False,0.49603174603174605,0.49603174603174605,1.167272219145837,398,0.49246231155778897
martingale,"WTI (Dec, CRUDE_W)",2016-02-01,True,False,0.4166666666666667,0.4166666666666667,1.0767405514192738,387,0.4883720930232558
martingale,"WTI (Dec, CRUDE_W)",2016-03-01,True,False,0.3333333333333333,0.3333333333333333,1.048583520218619,384,0.4869791666666667
martingale,"WTI (Dec, CRUDE_W)",2016-04-01,True,False,0.25,0.25,1.0769515891071848,378,0.48677248677248675
martingale,"WTI (Dec, CRUDE_W)",2016-05-02,True,False,0.16666666666666666,0.16666666666666666,1.0442711774547018,370,0.4918918918918919
martingale,"WTI (Dec, CRUDE_W)",2016-06-01,True,False,0.07936507936507936,0.07936507936507936,1.0142979474588372,368,0.4891304347826087
martingale,"WTI (Dec, CRUDE_W)",2016-07-01,True,False,0.17063492063492064,0.17063492063492064,1.056198294376833,361,0.49584487534626037
martingale,"WTI (Dec, CRUDE_W)",2016-08-01,True,False,0.08333333333333333,0.08333333333333333,1.0058924495898494,356,0.49157303370786515
martingale,"WTI (Dec, CRUDE_W)",2016-09-01,True,False,0.753968253968254,0.753968253968254,1.1656586827380424,350,0.5
martingale,"WTI (Dec, CRUDE_W)",2016-10-03,True,False,0.6666666666666666,0.6666666666666666,1.0994308606558512,342,0.5
martingale,"WTI (Dec, CRUDE_W)",2016-11-01,True,False,0.5833333333333334,0.5833333333333334,1.08980977299798,340,0.5
martingale,"WTI (Dec, CRUDE_W)",2016-12-01,True,False,0.49603174603174605,0.49603174603174605,1.0469624730121265,330,0.503030303030303
martingale,"WTI (Dec, CRUDE_W)",2017-01-02,True,False,0.4087301587301587,0.4087301587301587,1.0145200158055596,331,0.4984894259818731
martingale,"WTI (Dec, CRUDE_W)",2017-02-01,True,False,0.32142857142857145,0.32142857142857145,1.0493105097194342,329,0.5045592705167173
martingale,"WTI (Dec, CRUDE_W)",2017-03-01,True,False,0.24206349206349206,0.24206349206349206,1.0363048649894626,328,0.5030487804878049
martingale,"WTI (Dec, CRUDE_W)",2017-04-03,True,False,0.4642857142857143,0.4642857142857143,1.024952999515957,324,0.5030864197530864
martingale,"WTI (Dec, CRUDE_W)",2017-05-01,True,False,0.3888888888888889,0.3888888888888889,1.0321196269381054,321,0.5077881619937694
martingale,"WTI (Dec, CRUDE_W)",2017-06-01,True,False,0.2976190476190476,0.2976190476190476,1.0530987693182048,316,0.509493670886076
martingale,"WTI (Dec, CRUDE_W)",2017-07-03,True,False,0.21031746031746032,0.21031746031746032,1.039505404732384,312,0.5128205128205128
martingale,"WTI (Dec, CRUDE_W)",2017-08-01,True,False,0.17857142857142858,0.17857142857142858,1.008509160332951,306,0.5130718954248366
martingale,"WTI (Dec, CRUDE_W)",2017-09-01,False,False,,6.654761904761905,2.4856733435399727,304,0.5197368421052632
martingale,"WTI (Dec, CRUDE_W)",2017-10-02,False,False,,6.571428571428571,2.4117971677328356,301,0.521594684385382
martingale,"WTI (Dec, CRUDE_W)",2017-11-01,False,False,,6.484126984126984,2.3534557124403377,300,0.52
martingale,"WTI (Dec, CRUDE_W)",2017-12-01,False,False,,6.396825396825397,2.2305160748286768,296,0.5168918918918919
martingale,"WTI (Dec, CRUDE_W)",2018-01-01,True,False,1.9841269841269842,1.9841269841269842,1.1268271789228865,295,0.511864406779661
martingale,"WTI (Dec, CRUDE_W)",2018-02-01,True,False,1.8928571428571428,1.8928571428571428,1.0969688659089922,293,0.5085324232081911
martingale,"WTI (Dec, CRUDE_W)",2018-03-01,False,False,,6.142857142857143,2.1500559985354384,291,0.5154639175257731
martingale,"WTI (Dec, CRUDE_W)",2018-04-02,False,False,,6.059523809523809,2.100658821656988,288,0.5173611111111112
martingale,"WTI (Dec, CRUDE_W)",2018-05-01,False,False,,5.976190476190476,1.9886408928900152,286,0.513986013986014
martingale,"WTI (Dec, CRUDE_W)",2018-06-01,False,False,,5.884920634920635,1.971466604034656,282,0.5141843971631206
martingale,"WTI (Dec, CRUDE_W)",2018-07-02,False,False,,5.801587301587301,1.9442118124918797,281,0.5195729537366548
