key,sym,family,signal,exit,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x
XTIUSD|mom|r1330|q0.8|14:28,XTIUSD,B_momentum,r1330|q0.8,14:28,2008,-0.1542603794341674,0.2612504323960102,-0.009977387058150416,0.0646788701982183,-0.15370896972454917,-0.4354476780647157,357,44.80278884462151,-2.2269566952076447,3.773043304792357,0.5238095238095238,1840,-0.13701768319195234,0.2906676787688273,-0.010553397229874868,0.07702215498046544,-0.20550822480239028,-0.3702416399569234,401,54.91956521739131,-1.9216097556673564,4.078390244332645,0.45885286783042395,3848,-0.144730988860885,0.27558643348923445,-0.010252818117394955,0.07084051728030362,-0.21371717546240898,-0.565560136578435,758,49.64033264033264,-2.0654209132080994,3.934579086791903,0.4894459102902375,0.2612504323960102,0.2906676787688273,0.27558643348923445,-0.5683098515858559,-0.5636348608550485,-0.5638113350128553
XTIUSD|mom|r1330|q0.8|14:30,XTIUSD,B_momentum,r1330|q0.8,14:30,2008,-0.28332973543107737,0.12673270476070878,-0.01857708821530132,0.06556702630254059,-0.18746501009062322,-0.7997858936474667,357,44.80278884462151,-4.146413358268315,1.853586641731686,0.47619047619047616,1840,-0.15053983952556507,0.2410941061610131,-0.012664319917882723,0.08412603572446373,-0.230799617904214,-0.4067804663337857,401,54.91956521739131,-2.3059759973977982,3.694024002602205,0.4538653366583541,3848,-0.2099782336759324,0.18712263743078716,-0.015749776971213422,0.07500671234105469,-0.2727933412633946,-0.820524474066892,758,49.64033264033264,-3.172778290050535,2.8272217099494674,0.46437994722955145,0.12673270476070878,0.2410941061610131,0.18712263743078716,-0.6907827665343557,-0.5411895569096725,-0.6054781541109663
XTIUSD|mom|first30&r1330|all|14:28,XTIUSD,B_momentum,first30&r1330|all,14:28,2008,-0.5250913670149634,0.39662128642278177,-0.041829108434682724,0.07966062872538283,-0.32430017393529575,-1.4822329452137286,975,122.3605577689243,-3.4185124028019125,2.5814875971980893,0.4707692307692308,1840,-0.6345870657687988,0.3977742963709538,-0.04632811210500504,0.07300513137449277,-0.38942708752757527,-1.714746231671006,917,125.58913043478262,-3.6888631957733673,2.3111368042266327,0.4143947655398037,3848,-0.5746018532106865,0.3968217119115335,-0.043980399171011486,0.07654064971295073,-0.582073059643238,-2.2453512211708833,1892,123.9043659043659,-3.5495439446384998,2.4504560553615002,0.44344608879492603,0.39662128642278177,0.3977742963709538,0.3968217119115335,-1.4412073339031228,-1.6588986605764646,-1.539393176239421
XTIUSD|mom|first30&r1330|all|14:30,XTIUSD,B_momentum,first30&r1330|all,14:30,2008,-0.6163461849472519,0.27217730166748644,-0.050937089332644264,0.08264363530862703,-0.36242171544323243,-1.7398279201942717,975,122.3605577689243,-4.162868350832306,1.8371316491676957,0.4482051282051282,1840,-0.7423114894615428,0.24364344647712213,-0.05674635184567906,0.0764454715457007,-0.4383724078743959,-2.0058332385615047,917,125.58913043478262,-4.518412672277158,1.4815873277228415,0.42529989094874593,3848,-0.6737109382897529,0.25892555286141533,-0.05371490716631994,0.07972990211896779,-0.6395128139166268,-2.6326362672736066,1892,123.9043659043659,-4.335190836437449,1.6648091635625524,0.4371035940803383,0.27217730166748644,0.24364344647712213,0.25892555286141533,-1.4987667561960756,-1.719679687244208,-1.5991818089398617
XTIUSD|mom|on930&r1330|all|14:28,XTIUSD,B_momentum,on930&r1330|all,14:28,2008,0.29484502689120534,1.2213381957947969,0.023633535343592832,0.08015578757688648,-0.12207872805317832,0.8322913687859553,990,124.2430278884462,1.9022021392470085,7.9022021392470085,0.5131313131313131,1840,-0.21691718938818394,0.9333169872262527,-0.015091553800273893,0.06957288098209137,-0.24660569737192273,-0.586141686700515,975,133.5326086956522,-1.1301774111723226,4.8698225888276765,0.4328205128205128,3848,0.0679628872474155,1.0911256649640768,0.005116340950475683,0.07528139485672376,-0.29726808597048715,0.26557615681641417,1965,128.68503118503116,0.3975863317870348,6.397586331787034,0.4732824427480916,1.2213381957947969,0.9333169872262527,1.0911256649640768,-0.6347566672416866,-1.364129613402317,-0.9560116015801556
XTIUSD|mom|on930&r1330|all|14:30,XTIUSD,B_momentum,on930&r1330|all,14:30,2008,0.17380067026029056,1.0780959880068892,0.014287797894856685,0.08220795623779086,-0.15559932173677993,0.49060619835459884,990,124.2430278884462,1.1499879017505277,7.149987901750529,0.49393939393939396,1840,-0.057161486311748874,0.9953041296230091,-0.004344288745427064,0.07600027616031647,-0.22901096135519483,-0.15445862126269083,975,133.5326086956522,-0.32533542090296247,5.674664579097036,0.4338461538461538,3848,0.06783118105925702,1.0394507006685794,0.0053784841167584235,0.0792922079900069,-0.29012843995613413,0.2650614932302023,1965,128.68503118503116,0.417957245472078,6.417957245472079,0.46412213740458014,1.0780959880068892,0.9953041296230091,1.0394507006685794,-0.7322374485177291,-1.1089590767349513,-0.9045189503211502
XNGUSD|mom|on930|all|14:28,XNGUSD,B_momentum,on930|all,14:28,2006,-2.316485761116559,1.5391868623633267,-0.300694631851185,0.12980638037949715,-0.9159170089243857,-6.535740931691794,1992,250.24127617148554,-12.016188394320878,7.98381160567913,0.42771084337349397,1840,-5.535511034727737,0.4194609469339413,-0.4596251846499162,0.08303211424679653,-0.9685580120312206,-14.957753158226058,1805,247.20652173913044,-18.592761283820206,1.4072387161798003,0.3218836565096953,3846,-3.4235674140332124,1.0985193493603753,-0.37673004972681307,0.1100402019783795,-0.9973510165615669,-13.374675492666539,3797,248.78939157566302,-15.142528680216659,4.857471319783345,0.37740321306294444,1.5391868623633267,0.4194609469339413,1.0985193493603753,-6.16927766278926,-11.445412170366044,-7.934917727696818
XNGUSD|mom|on930|all|14:30,XNGUSD,B_momentum,on930|all,14:30,2006,-1.9243074390938875,1.7285296768825422,-0.2636544733562064,0.13701265608595023,-0.887617500927298,-5.4292476586529315,1992,250.24127617148554,-10.536010581065334,9.463989418934673,0.4327309236947791,1840,-5.020054610071846,0.26011474404002116,-0.47007939875723426,0.09364029582748037,-0.9715633502348013,-13.564915186184374,1805,247.20652173913044,-19.015655228274873,0.9843447717251329,0.3296398891966759,3846,-3.0602036208192533,1.1415815764061161,-0.36241210797344275,0.118427448914795,-0.996809441215614,-11.955140769879874,3797,248.78939157566302,-14.567024167637157,5.432975832362848,0.3837239926257572,1.7285296768825422,0.26011474404002116,1.1415815764061161,-5.574996427672324,-10.268049715214351,-7.253700623466749
XNGUSD|mom|on930|q0.5|14:28,XNGUSD,B_momentum,on930|q0.5,14:28,2006,-0.7051573256960825,1.722045263802535,-0.06856062986202005,0.0972274233900098,-0.4473697617233954,-1.9895333155912758,943,118.46261216350948,-5.787533181134686,14.21246681886532,0.45493107104984093,1840,-3.005353774383484,0.7628575616414353,-0.20581215036338943,0.0684818380177587,-0.7910603610809398,-8.120901508162595,939,128.6021739130435,-16.00378470293611,3.9962152970638973,0.3588924387646432,3846,-1.5828268345791086,1.32755699274093,-0.13422438382003346,0.0848004221862496,-0.8838013717722858,-6.183548536770477,1882,123.31357254290171,-10.884802139142943,9.115197860857064,0.4070138150903294,1.722045263802535,0.7628575616414353,1.32755699274093,-3.078063542399413,-6.333111864768971,-4.335336753992761
XNGUSD|mom|on930|q0.5|14:30,XNGUSD,B_momentum,on930|q0.5,14:30,2006,-0.35304593168995607,1.909088210235638,-0.03672914231079567,0.10403502494698369,-0.3553417233519759,-0.9960850117209972,943,118.46261216350948,-3.1004839113373466,16.89951608866266,0.4708377518557794,1840,-2.750445576065712,0.511857019863588,-0.2173270278269929,0.07901520746971533,-0.8112293864849388,-7.432102608743022,939,128.6021739130435,-16.899172169044533,3.100827830955474,0.362087326943557,3846,-1.3229689024366238,1.3268715715105774,-0.12313062680112404,0.0930714445172097,-0.8654853857279926,-5.16837486081044,1882,123.31357254290171,-9.985164184444175,10.014835815555832,0.4165781083953241,1.909088210235638,0.511857019863588,1.3268715715105774,-2.5913029431819354,-5.703872310118939,-3.8621719366236364
