name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.4,0.03884281371811471,0.02707131731286938,0.1556161595518048,0.24960655647837068,0.35672527653625197,-0.4817976087953859,0.05618815207604376,-0.2698895704029971,1.3300272454836497,0.5183114341627062,3.795912603120195,0.015988475958635243,0.35235879851879276,0.5922279068339108,0.9998602375960867,XTIUSD,fut,0.4476228680370214,0.10005580854014451,0.79,0.38,-0.07,0.13,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.9,0.056656441337618726,0.04569896616122926,0.15460124960586744,0.366468197909498,0.5377206341748256,-0.45321295917204907,0.10083331739832484,-0.20836874562023197,1.9695720919877209,0.5183404313779365,3.0156188443494396,0.013543583883297683,0.45409682075883845,0.5078550934989537,1.0,XBRUSD,fut,0.43800154885110193,0.3136472427512777,1.02,0.28,0.22,0.27,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.3,0.0038663366409087945,-0.00793183885337645,0.15378562729347145,0.02514107923447622,0.038853619882852714,-0.5523908251728549,-0.014359106798876335,-0.05190439782802485,0.13379549626787166,0.49782821913969455,3.689082088727085,0.012779064775523461,0.10824010209495182,0.3624176396792197,1.0,XNGUSD,fut,-0.12058376320294381,0.14024974384362496,-0.56,0.12,-0.04,0.51,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,29.1,0.0340507072605796,0.027868753650737155,0.11451837339270185,0.29733837681936215,0.43776887105901635,-0.2866423248526301,0.09722483818488833,-0.16873053649822445,1.6037338857472727,0.5137089073796208,,,,,,PORT,fut,0.37481849560479,0.2386691237828019,0.58,0.33,0.04,0.49,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.4,0.02990419787684576,0.017810346624627993,0.15634788898751656,0.19126703961595176,0.27153793147729954,-0.5187953022080529,0.034330200271330706,-0.3250929046762043,1.019165431554921,0.5164266741227457,3.7955205020958407,0.01599198688815231,0.29358111110412527,0.5921290639528387,0.9997204751921733,XTIUSD,fut,0.3612127507137286,0.06358109311414152,0.59,0.32,-0.11,0.17,robust,2,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.9,0.051882979645272755,0.040528104217428806,0.15573492807192008,0.333149283128783,0.4843249657048734,-0.471176859348132,0.08601463211393486,-0.292128832689527,1.7905006062168882,0.5169666162934469,3.015451589018149,0.013547708047674151,0.42016267979708033,0.5078790964743577,1.0,XBRUSD,fut,0.3793057350798377,0.2993257651582193,0.95,0.19,0.21,0.34,robust,2,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.3,0.00553758802782654,-0.006423170802541067,0.15481282767133342,0.03576956839508676,0.05581870445593471,-0.5596018883184684,-0.011478107805965181,0.03996573363273988,0.19035806339392874,0.49572649572649574,3.689219270949817,0.012787743796422153,0.11837177047667437,0.36246045893242007,1.0,XNGUSD,fut,-0.07078946217457423,0.11981495588691911,-0.5,0.17,-0.03,0.39,robust,2,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,29.1,0.030309555389828838,0.023929306325115585,0.11537339280859199,0.26270836500503475,0.38519207765821906,-0.3314242503731204,0.07220143456061455,-0.18731368175975643,1.4169523340197436,0.5119356158777792,,,,,,PORT,fut,0.3370823021176663,0.20645741194063844,0.48,0.3,0.02,0.48,robust,2,1.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.4,0.03770403993717866,0.025903020495756657,0.15561242954278603,0.2422945265231004,0.3462558165907339,-0.4869601578161903,0.053193305612353824,-0.2701591749720402,1.2910651316773771,0.5183114341627062,3.795912603120195,0.0171272497395713,0.35235879851879276,0.5922279068339108,0.9998602375960867,XTIUSD,fut,0.4381281560165517,0.0943952068775232,0.77,0.37,-0.08,0.12,robust,1,2.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.9,0.05560097474209643,0.04459618124995757,0.15459992767404823,0.35964424808349915,0.5276339412861407,-0.45380237468115825,0.09827225183934056,-0.2086207974041613,1.9328969829030005,0.5182030498694876,3.0156188443494396,0.014599050478819986,0.45409682075883845,0.5078550934989537,1.0,XBRUSD,fut,0.4298405134413463,0.30781348231158273,1.01,0.27,0.21,0.27,robust,1,2.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.3,0.00017725455218170363,-0.01158997242524673,0.15381611360040537,0.0011523796046634513,0.0017794656508500312,-0.5619532115269721,-0.020624443792666973,-0.053258823441375766,0.0061327200657117055,0.49754798935126804,3.689082088727085,0.016468146864250546,0.10824010209495182,0.3624176396792197,1.0,XNGUSD,fut,-0.14456926216051302,0.11625635928847297,-0.58,0.09,-0.06,0.49,robust,1,2.0,1995-10-31
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,29.1,0.03209697211517989,0.025863233346227865,0.11451362325332665,0.28028955161234465,0.41261382305696814,-0.2945044629122854,0.08781949546866771,-0.16919058765573694,1.5117787907166478,0.5132996862638112,,,,,,PORT,fut,0.35569220870867785,0.2232037351269514,0.56,0.31,0.03,0.47,robust,1,2.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.4,0.02301674316226476,0.017796808005627218,0.10350905727675086,0.22236453280339694,0.27312061251074377,-0.32496129580746114,0.05476593131316102,-0.7774937200559859,1.184868263199603,0.5178920883421861,3.573033216627251,0.009621189239890209,0.3153008887961124,0.3408216670434238,0.9998602375960867,XTIUSD,fut,0.3781062399751468,0.09767761383903602,0.99,0.19,0.04,-0.07,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.9,0.023407899575611613,0.01852146777863517,0.10040563642008149,0.23313332209435553,0.30024157548271646,-0.3628265540132566,0.05104771845877204,-0.6534987539435668,1.2529678906075858,0.5153180381920593,2.918285066825921,0.008340513646602805,0.3162132465063603,0.29854036931649186,1.0,XBRUSD,fut,0.3903125100515926,0.12124735106115925,0.99,0.17,0.19,-0.13,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.3,-0.012607469721324382,-0.014914623443371022,0.0695586335606245,-0.18124953116475787,-0.23378922285012815,-0.41551921521477275,-0.035893944003677375,0.028860022534396804,-0.9645715979150595,0.4974078744570548,2.244901302350258,0.005743454972245473,-0.09867758767125899,0.13959797526070586,1.0,XNGUSD,fut,-0.27310065676365264,-0.10451984895206082,-0.5,-0.07,-0.29,0.12,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,29.1,0.01202410846965852,0.009436784721504443,0.07249884772429231,0.16585240796357625,0.21662569762659614,-0.26846115022265293,0.03515139793477708,-0.43527613583390096,0.8945469116001703,0.5168462692674942,,,,,,PORT,fut,0.29262727347404693,0.06392544994400924,0.73,0.14,0.0,0.03,robust,1,1.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.4,0.01620090711871218,0.010773406461143109,0.1045101794679561,0.15501750356939675,0.18873554781848886,-0.37797369968448924,0.0285030584671265,-0.9322253025220342,0.8260099661766002,0.5160072696770586,3.5727216097912167,0.009628295088809915,0.2471656477746656,0.3407406348793459,0.9997204751921733,XTIUSD,fut,0.2649786038734682,0.06705687051115763,0.71,0.18,-0.08,0.03,robust,2,1.0,1995-10-31
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.9,0.017814078561878756,0.012736407425500085,0.10136643124491164,0.1757394271762229,0.22403199115203998,-0.36844612974632496,0.03456789581225646,-0.8549145056129377,0.9445061623428421,0.5136694600906718,2.918285066825921,0.008336452163044484,0.2580103217275324,0.29857648012230104,1.0,XBRUSD,fut,0.2783060307407007,0.10338573368593362,0.8,0.11,0.09,0.01,robust,2,1.0,1995-10-31
