key,sym,family,item,dir,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x,exit,thr
XNGUSD|session|ny_pre|short,XNGUSD,D_session,ny_pre,short,2006,-2.8814666685609946,1.020423822920195,-0.3721937363760951,0.1291681560772552,-0.9521788215840246,-8.129780016408262,2006,252.0,-14.769592713337106,5.230407286662902,0.4187437686939183,1840,-4.009613143882646,0.2652853516716447,-0.4727235106560882,0.11789753616937067,-0.9713283518836607,-10.834555886514499,1840,252.0,-18.75886947047969,1.241130529520315,0.37771739130434784,3846,-3.391384898244528,0.6754775819115533,-0.420289104206357,0.12392845896787179,-0.99859830717888,-13.248949706328307,3846,252.0,-16.67813905580782,3.32186094419219,0.39911596463858556,1.020423822920195,0.2652853516716447,0.6754775819115533,-6.783357160042182,-8.284511639436937,-7.45824737840061,,
XNGUSD|session|ny_main|long,XNGUSD,D_session,ny_main,long,2006,-1.3957575338621737,-0.18794993150972383,-0.5824286878940006,0.41728500385190365,-0.9960340075743256,-3.9379951294771605,2006,252.0,-23.112249519603196,-3.11224951960318,0.4476570289132602,1840,-2.314291310126388,-0.5495750674959043,-0.6605973792695641,0.2854426218424022,-0.9943353932354778,-6.253550563972586,1839,251.86304347826086,-26.228436301992925,-6.228436301992913,0.4290375203915171,3846,-1.7205784099519466,-0.3218864691857906,-0.6198260857439841,0.3602428591215992,-0.9999735259331534,-6.721695561906706,3845,251.93447737909514,-24.602670193937325,-4.602670193937306,0.4387516254876463,-0.18794993150972383,-0.5495750674959043,-0.3218864691857906,-2.6035651362146224,-4.078960872238195,-3.119259926252737,,
XNGUSD|session|ny_main|short,XNGUSD,D_session,ny_main,short,2006,-1.0198576708427258,0.18794993150972383,-0.42557131210600024,0.41728500385190365,-0.9831265027912848,-2.8774299569248543,2006,252.0,-16.887750480396836,3.11224951960318,0.47507477567298106,1840,-1.215152260605516,0.5495750674959043,-0.3468547946434801,0.28544142646835124,-0.9513934681543594,-3.2835175379054546,1839,251.86304347826086,-13.771563698007103,6.228436301992913,0.47090810222947255,3846,-1.0768074218048487,0.3218864691857906,-0.3879118237723973,0.3602425242595506,-0.9991694353135498,-4.2067084105606085,3845,251.93447737909514,-15.397329806062709,4.602670193937306,0.4730819245773732,0.18794993150972383,0.5495750674959043,0.3218864691857906,-2.2276652731951745,-2.979855078012134,-2.475494788720011,,
XNGUSD|session|post|long,XNGUSD,D_session,post,long,2006,-2.008056621376656,3.0968513145055967,-0.1629317471776479,0.08113902040568328,-0.7540802049839839,-5.665537890964732,1651,207.4037886340977,-7.855774875216601,12.144225124783404,0.4058146577831617,1840,-4.531805300272165,1.6026455161981636,-0.3721278705461837,0.08211470835338733,-0.936720733278866,-12.245594782008341,1839,251.86304347826086,-14.775008886061656,5.2249911139383505,0.3404023926046765,3846,-3.212916266307411,2.376167399837316,-0.2630151759343057,0.08186182089226612,-0.9844889631432748,-12.551735441466768,3490,228.67394695787831,-11.50175520356733,8.498244796432672,0.3713467048710602,3.0968513145055967,1.6026455161981636,2.376167399837316,-6.982630984447306,-10.665151707732484,-8.682567953291723,,
XNGUSD|session|post|short,XNGUSD,D_session,post,short,2006,-8.00258207887284,-3.0968513145055967,-0.6666834073587433,0.08330853726809202,-0.9952609720616162,-22.57851273253766,1651,207.4037886340977,-32.14422512478341,-12.144225124783404,0.25681405208964264,1840,-7.736705734805698,-1.6026455161981636,-0.6353243033668601,0.0821181941182898,-0.990615917581264,-20.905700289105727,1839,251.86304347826086,-25.224991113938362,-5.2249911139383505,0.2425231103860794,3846,-7.876595535845666,-2.376167399837316,-0.6516806118972079,0.08273633055442153,-0.9999551131829939,-30.771092412874477,3490,228.67394695787831,-28.498244796432676,-8.498244796432672,0.2492836676217765,-3.0968513145055967,-1.6026455161981636,-2.376167399837316,-12.438849068463213,-13.86888082452914,-13.096116565448241,,
XNGUSD|session|overnight_1430_0900|long,XNGUSD,D_session,overnight_1430_0900,long,2006,-1.3806703033313024,0.5055955282838931,-0.38709297500189116,0.2803659744603092,-0.979571774949153,-3.89542796511913,2005,251.87437686939182,-15.368493604358028,5.627646183159475,0.45536159600997506,1840,-1.357690325069543,0.46129486022537863,-0.3948630304634277,0.29083438481687807,-0.9628424567578837,-3.668676048208938,1839,251.86304347826086,-15.67768835833629,5.3249411231418735,0.47090810222947255,3846,-1.36941417524718,0.4839819945977491,-0.39081031822841933,0.28538503930549564,-0.9992172582062869,-5.349820229598358,3844,251.8689547581903,-15.5164148199059,5.482829688525663,0.46279916753381894,0.5055955282838931,0.46129486022537863,0.4839819945977491,-3.266718148302727,-3.1754014296168163,-3.2220575573485295,,
XNGUSD|session|overnight_1430_0900|short,XNGUSD,D_session,overnight_1430_0900,short,2006,-2.3919689142978005,-0.5055955282838931,-0.670584950126832,0.28034852213942446,-0.9966897889853271,-6.748709360930922,2005,251.87437686939182,-26.623785970676973,-5.627646183159475,0.4453865336658354,1840,-2.2814536193837562,-0.46129486022537863,-0.66309420598684,0.29064549038079873,-0.9947460741692903,-6.164818363940288,1839,251.86304347826086,-26.327570604620043,-5.3249411231418735,0.4154431756389342,3846,-2.3380251139420247,-0.4839819945977491,-0.667001234781646,0.2852840334366851,-0.9999805733498894,-9.133842980425076,3844,251.8689547581903,-26.482074196957228,-5.482829688525663,0.4310613943808533,-0.5055955282838931,-0.46129486022537863,-0.4839819945977491,-4.278339382944014,-4.102685051451158,-4.192609120623727,,
XNGUSD|sunday_gap|fade|02:00|thr0,XNGUSD,D_session,sunday_gap,fade,2006,-2.3372157023205724,-0.40894576007355543,-0.10370114560635608,0.04436952289144447,-0.5751863384940026,-6.594228459443024,300,37.68693918245264,-27.51646800083998,-4.516468000839983,0.29333333333333333,1840,-0.9806947636908128,1.3025145933506317,-0.04447495440871299,0.04535045567219402,-0.3175993824189066,-2.649979397895556,330,45.19565217391305,-9.840538253010088,13.15946174698991,0.4,3846,-1.6794927774254673,0.44835333489898327,-0.07536620233967295,0.04487438311893399,-0.7040233829861243,-6.561188425344949,630,41.2792511700468,-18.25764765673861,4.74235234326139,0.3492063492063492,-0.40894576007355543,1.3025145933506317,0.44835333489898327,-3.774420587284565,-3.0165677368552344,-3.4155233647753986,02:00,0.0
XNGUSD|sunday_gap|fade|02:00|thr0.005,XNGUSD,D_session,sunday_gap,fade,2006,-1.9241323370021708,-0.5456672139142545,-0.06815597082177127,0.03542166487776999,-0.4355426559508122,-5.428753625006247,174,21.85842472582253,-31.180641641231798,-8.180641641231796,0.28160919540229884,1840,-0.5237819668250734,1.2335233245913746,-0.02047914858709552,0.039098613324224867,-0.1928253410712667,-1.4153347937251366,221,30.267391304347825,-6.766076528093038,16.233923471906962,0.416289592760181,3846,-1.217306526339069,0.38982221702977493,-0.045346466684536894,0.037251477506583315,-0.5346731982950015,-4.755589067168354,395,25.881435257410295,-17.520846982994666,5.479153017005331,0.3569620253164557,-0.5456672139142545,1.2335233245913746,0.38982221702977493,-2.9183724444870256,-2.1520664787545574,-2.5452288012322364,02:00,0.005
XNGUSD|sunday_gap|fade|09:00|thr0,XNGUSD,D_session,sunday_gap,fade,2006,-1.5179149220638435,-0.6344487662891585,-0.14662172721053632,0.09659416682667635,-0.70952237861866,-4.282650406699063,300,37.68693918245264,-38.90518317253118,-15.905183172531194,0.37,1840,-1.4695156162259633,-0.4026710079726123,-0.14219928378324237,0.09676609231852953,-0.6907205413589439,-3.970844193384854,330,45.19565217391305,-31.463044992925187,-8.463044992925198,0.38181818181818183,3846,-1.494930592734822,-0.5233027920503336,-0.1445059456436562,0.09666398316145061,-0.9067377612456566,-5.840168789997111,630,41.2792511700468,-35.006920316547095,-12.0069203165471,0.3761904761904762,-0.6344487662891585,-0.4026710079726123,-0.5233027920503336,-2.3244385523227,-2.4496306675463893,-2.3846591171932863,09:00,0.0
XNGUSD|sunday_gap|fade|09:00|thr0.005,XNGUSD,D_session,sunday_gap,fade,2006,-1.1687118600819908,-0.48501348874411637,-0.08449089529599527,0.07229403429692914,-0.5352050480206993,-3.2974076808526416,174,21.85842472582253,-38.65369822198651,-15.653698221986525,0.3448275862068966,1840,-1.3769153832316596,-0.5826164532114902,-0.11866429389697992,0.08618125365007649,-0.6060092738812952,-3.7206249419312,221,30.267391304347825,-39.205325858371594,-16.205325858371598,0.3574660633484163,3846,-1.2726066654607953,-0.5339972606432184,-0.10084010315502069,0.07923901853720665,-0.8030384686332256,-4.971627288709047,395,25.881435257410295,-38.962330393229806,-15.96233039322982,0.3518987341772152,-0.48501348874411637,-0.5826164532114902,-0.5339972606432184,-1.7870165563044138,-2.0986453865869916,-1.9421663056188587,09:00,0.005
XNGUSD|sunday_gap|follow|02:00|thr0,XNGUSD,D_session,sunday_gap,follow,2006,-1.625956872426108,0.40894576007355543,-0.0696587746329261,0.04284171112668412,-0.4315135111247964,-4.587480338820944,300,37.68693918245264,-18.483531999160014,4.516468000839983,0.3333333333333333,1840,-3.264621843366728,-1.3025145933506317,-0.163425045591287,0.05005941068590983,-0.699667636929233,-8.82148141005995,330,45.19565217391305,-36.159461746989905,-13.15946174698991,0.2727272727272727,3846,-2.461566484932387,-0.44835333489898327,-0.11451835304254233,0.04652255128737173,-0.8292651094223065,-9.616475727816683,630,41.2792511700468,-27.742352343261388,-4.74235234326139,0.30158730158730157,0.40894576007355543,-1.3025145933506317,-0.44835333489898327,-3.2758136426832474,-4.640695792844624,-3.967227622789043,02:00,0.0
XNGUSD|sunday_gap|follow|02:00|thr0.005,XNGUSD,D_session,sunday_gap,follow,2006,-0.9747411834410061,0.5456672139142545,-0.03239278291701238,0.03323218867459792,-0.2521612597085908,-2.7501381434567467,174,21.85842472582253,-14.819358358768199,8.180641641231796,0.3735632183908046,1840,-2.705408031248353,-1.2335233245913746,-0.11875085141290449,0.043893878498656426,-0.5828729099830066,-7.3104046346979334,221,30.267391304347825,-39.23392347190697,-16.233923471906962,0.27149321266968324,3846,-1.9001186380489707,-0.38982221702977493,-0.07370813549955045,0.038791333353391806,-0.6880562024602703,-7.423096176608821,395,25.881435257410295,-28.47915301700533,-5.479153017005331,0.31645569620253167,0.5456672139142545,-1.2335233245913746,-0.38982221702977493,-2.2531033028833933,-3.7312695070074113,-3.031238802236596,02:00,0.005
XNGUSD|sunday_gap|follow|09:00|thr0,XNGUSD,D_session,sunday_gap,follow,2006,-0.2840439937739732,0.6344487662891585,-0.02673819302874585,0.09413398492778077,-0.3917756254757304,-0.8014027056289577,300,37.68693918245264,-7.094816827468801,15.905183172531194,0.49333333333333335,1840,-0.689688633054674,0.4026710079726123,-0.06570071621675762,0.09526141662762376,-0.44221866470980165,-1.8636386531516624,330,45.19565217391305,-14.536955007074797,8.463044992925198,0.47575757575757577,3846,-0.4793312831484231,0.5233027920503336,-0.04537860973855907,0.09467066167786041,-0.6305079616592268,-1.8725789769219443,630,41.2792511700468,-10.99307968345289,12.0069203165471,0.48412698412698413,0.6344487662891585,0.4026710079726123,0.5233027920503336,-1.1866333490443253,-1.7388229365128933,-1.453515484586456,09:00,0.0
XNGUSD|sunday_gap|follow|09:00|thr0.005,XNGUSD,D_session,sunday_gap,follow,2006,-0.22849517622466511,0.48501348874411637,-0.01605785844278838,0.0702765752350049,-0.29757095059823213,-0.6446770798305504,174,21.85842472582253,-7.346301778013469,15.653698221986525,0.4942528735632184,1840,-0.24528323258745058,0.5826164532114902,-0.02056570610302004,0.08384472874919313,-0.25089086879986033,-0.6627908469295084,221,30.267391304347825,-6.7946741416283905,16.205325858371598,0.5113122171945701,3846,-0.23637874886198848,0.5339972606432184,-0.018214499029066654,0.07705641525203828,-0.43863689707949405,-0.9234487530266421,395,25.881435257410295,-7.037669606770169,15.96233039322982,0.5037974683544304,0.48501348874411637,0.5826164532114902,0.5339972606432184,-0.9277513724685595,-1.0588132415600797,-0.992475663754186,09:00,0.005
XNGUSD|dow|Mon_0900_1430|long,XNGUSD,D_session,dow_Mon,long,2006,0.24952203976261314,0.7929558397459368,0.043875927003902984,0.17583988591005856,-0.3642257597848827,0.7040023452808438,383,48.1136590229312,9.119224747174497,29.119224747174513,0.5065274151436031,1840,-0.5296026024719278,0.20538298571986308,-0.06872422997869708,0.12976565760425976,-0.5894236590700295,-1.4310629949125997,348,47.66086956521739,-14.41942427942012,5.580575720579898,0.45689655172413796,3846,-0.06425847015727339,0.5502650689982286,-0.009994142899369018,0.15553035848672142,-0.6513687866006681,-0.2510352746336751,731,47.89703588143526,-2.0865890165121317,17.913410983487886,0.4829001367989056,0.7929558397459368,0.20538298571986308,0.5502650689982286,-0.2976558959672127,-1.2502274996158937,-0.6775549923103781,,
XNGUSD|dow|Mon_0900_1430|short,XNGUSD,D_session,dow_Mon,short,2006,-1.3247148220856013,-0.7929558397459368,-0.23633056309562797,0.17840108614739772,-0.8704768983169762,-3.7375549769623775,383,48.1136590229312,-49.119224747174535,-29.119224747174513,0.39947780678851175,1840,-0.9347547831458999,-0.20538298571986308,-0.1219192482821726,0.13042912481480504,-0.6688945260665274,-2.525842911711438,348,47.66086956521739,-25.580575720579915,-5.580575720579898,0.4425287356321839,3846,-1.154385795488632,-0.5502650689982286,-0.18159400062637215,0.15730789597034717,-0.9497084020729966,-4.509779870177954,731,47.89703588143526,-37.9134109834879,-17.913410983487886,0.41997264021887826,-0.7929558397459368,-0.20538298571986308,-0.5502650689982286,-1.8377023837180524,-1.6392822229983448,-1.737430718628668,,
XNGUSD|dow|Tue_0900_1430|long,XNGUSD,D_session,dow_Tue,long,2006,-0.7642106204426874,-0.13908534919623408,-0.12672930782648378,0.16583034105581101,-0.7643199749868955,-2.156146485464857,413,51.88235294117647,-24.42628382143111,-4.426283821431093,0.44794188861985473,1840,-0.9608662606935101,-0.05617497728688237,-0.10991979060630547,0.11439655559033815,-0.5785983736126844,-2.5963999087625553,378,51.7695652173913,-21.232511832913634,-1.232511832913618,0.43915343915343913,3846,-0.8269483921860495,-0.10526885207515523,-0.11868731310856175,0.14352444992946925,-0.8820529282171362,-3.230596935037733,791,51.82839313572543,-22.9000564994847,-2.900056499484689,0.44374209860935526,-0.13908534919623408,-0.05617497728688237,-0.10526885207515523,-1.3758117852305023,-1.8303451953681054,-1.5291879426606587,,
XNGUSD|dow|Tue_0900_1430|short,XNGUSD,D_session,dow_Tue,short,2006,-0.4885438944042698,0.13908534919623408,-0.0808001039382223,0.16538965047705678,-0.5707694295851233,-1.378379431975035,413,51.88235294117647,-15.573716178568924,4.426283821431093,0.48426150121065376,1840,-0.8506328097159319,0.05617497728688237,-0.09715847026325986,0.11421904863475212,-0.5902306470728709,-2.2985331464784973,378,51.7695652173913,-18.767488167086398,1.232511832913618,0.4444444444444444,3846,-0.6189363541386734,0.10526885207515523,-0.08862625943434012,0.14319123257459088,-0.8163779590719886,-2.4179669584676637,791,51.82839313572543,-17.099943500515327,2.900056499484689,0.46523388116308473,0.13908534919623408,0.05617497728688237,0.10526885207515523,-1.1074360865202373,-1.726078610808683,-1.3284578564274567,,
XNGUSD|dow|Wed_0900_1430|long,XNGUSD,D_session,dow_Wed,long,2006,-0.606226241989612,-0.04679320149717026,-0.11268993598879457,0.18588759143607908,-0.6747798424279445,-1.7104088141372509,414,52.00797607178465,-21.66781799646518,-1.6678179964651612,0.4468599033816425,1840,-2.0097820309584637,-1.1925320102136465,-0.24713744719476557,0.12296728868498537,-0.8430190107620688,-5.430722354687444,378,51.7695652173913,-47.737980057777854,-27.737980057777847,0.35714285714285715,3846,-1.1135592690879466,-0.4643110311991475,-0.17701219824022116,0.15896073352718965,-0.9462979530740702,-4.350284970248796,792,51.893915756630264,-34.110395343909865,-14.110395343909849,0.40404040404040403,-0.04679320149717026,-1.1925320102136465,-0.4643110311991475,-1.1570648837241762,-2.76617014121192,-1.7415893538138683,,
XNGUSD|dow|Wed_0900_1430|short,XNGUSD,D_session,dow_Wed,short,2006,-0.5133106091939863,0.04679320149717026,-0.09534196829834418,0.1857393293469087,-0.6199912318546676,-1.4482563266711912,414,52.00797607178465,-18.332182003534857,1.6678179964651612,0.4782608695652174,1840,0.33607844867135317,1.1925320102136465,0.040059186325200294,0.11919593917304011,-0.21793703921514362,0.9081326810638178,378,51.7695652173913,7.737980057777831,27.737980057777847,0.5396825396825397,3846,-0.19406555576335188,0.4643110311991475,-0.030563464786300027,0.157490414340038,-0.6969468087336388,-0.7581459684420381,792,51.893915756630264,-5.889604656090163,14.110395343909849,0.5075757575757576,0.04679320149717026,1.1925320102136465,0.4643110311991475,-1.0661142411265818,-0.5318714378261077,-0.8486062245856414,,
XNGUSD|dow|Thu_0900_1430|long,XNGUSD,D_session,dow_Thu,long,2006,-1.3614112921577746,-0.928900006012325,-0.31732364477207287,0.23308433432275225,-0.9477331736219807,-3.8410905244391307,408,51.25423728813559,-61.911689952223206,-41.91168995222319,0.40931372549019607,1840,-1.3835028276049055,-0.7673949518143105,-0.22461461258378612,0.16235211674459302,-0.8328782889532047,-3.738425171442151,370,50.673913043478265,-44.32549197277633,-24.325491972776312,0.41621621621621624,3846,-1.3490063177430398,-0.8525664180676226,-0.2729698696221905,0.20234884450273283,-0.9898418338896766,-5.270093897790304,778,50.97659906396255,-53.548073946573666,-33.548073946573645,0.41259640102827766,-0.928900006012325,-0.7673949518143105,-0.8525664180676226,-1.7820344096403415,-1.9750434102457706,-1.8298950485626002,,
XNGUSD|dow|Thu_0900_1430|short,XNGUSD,D_session,dow_Thu,short,2006,0.48801960385384113,0.928900006012325,0.11230669561953029,0.23012742671125452,-0.29378400856458853,1.37690019680422,408,51.25423728813559,21.91168995222317,41.91168995222319,0.5343137254901961,1840,0.13707398792935024,0.7673949518143105,0.021918960409872932,0.1599060532270372,-0.402600892489115,0.3703937835184397,370,50.673913043478265,4.325491972776296,24.325491972776312,0.5081081081081081,3846,0.34595192843513856,0.8525664180676226,0.0690634733663401,0.19963315041699095,-0.4284784600127872,1.351512682331334,778,50.97659906396255,13.548073946573627,33.548073946573645,0.5218508997429306,0.928900006012325,0.7673949518143105,0.8525664180676226,0.042655829867664995,-0.49583144902978743,-0.1648702678578979,,
XNGUSD|dow|Fri_0900_1430|long,XNGUSD,D_session,dow_Fri,long,2006,-0.4184783256660085,0.16818032570752256,-0.06956172631055238,0.16622539817287993,-0.5091349289416477,-1.1806961942053393,388,48.74177467597208,-14.271480013394704,5.728519986605311,0.43041237113402064,1840,-0.0959856256717334,0.8399924548374124,-0.010201298906009655,0.10627944376689952,-0.2824930621105459,-0.2593670731624313,365,49.98913043478261,-2.0407034123785373,17.959296587621473,0.4794520547945205,3846,-0.29242506613782376,0.40832076668443823,-0.04116256187364166,0.14076276844968277,-0.6244617087737891,-1.1424020305495877,753,49.338533541341654,-8.342883121799881,11.65711687820013,0.4541832669322709,0.16818032570752256,0.8399924548374124,0.40832076668443823,-0.998059101464338,-1.027947057291331,-0.9862211795053095,,
XNGUSD|dow|Fri_0900_1430|short,XNGUSD,D_session,dow_Fri,short,2006,-0.751980758081579,-0.16818032570752256,-0.1254053723933361,0.16676673045898793,-0.7227048661830526,-2.1216411095354473,388,48.74177467597208,-25.728519986605328,-5.728519986605311,0.4742268041237113,1840,-1.7415790561659503,-0.8399924548374124,-0.18975522283312088,0.10895584794804723,-0.7790437335016489,-4.70599904222716,365,49.98913043478261,-37.95929658762149,-17.959296587621473,0.41643835616438357,3846,-1.0993878199229377,-0.40832076668443823,-0.15619157229172506,0.1420714050685712,-0.9329069892343044,-4.294922095527563,753,49.338533541341654,-31.65711687820015,-11.65711687820013,0.44621513944223107,-0.16818032570752256,-0.8399924548374124,-0.40832076668443823,-1.3232251069224772,-2.5770086091690474,-1.7652614644224702,,
XNGUSD|session_walkforward|sessions,XNGUSD,D_session,walkforward_sessions,wf,2006,-2.1258827718899562,2.613338379677263,-0.14178916922465543,0.06669660768669844,-0.682322940162451,-5.9979729992048405,1260,158.28514456630108,-8.957831741769297,11.042168258230706,0.39444444444444443,1840,-3.876322153638765,1.2741364073013877,-0.3275073095450682,0.08448918757632978,-0.9124394078715128,-10.474384311067256,1587,217.35,-15.068199196920549,4.9318008030794545,0.34908632640201637,3846,-3.0368394245802497,1.883075270938326,-0.23064028159843583,0.0759474734592906,-0.9722744322520827,-11.863865060932897,2847,186.54290171606863,-12.363926982838858,7.636073017161148,0.36916051984545134,2.613338379677263,1.2741364073013877,1.883075270938326,-6.551314308607766,-8.837664507821046,-7.666348808447436,,
XNGUSD|session_walkforward|sessions+dow,XNGUSD,D_session,walkforward_sessions+dow,wf,2006,-2.1258827718899562,2.613338379677263,-0.14178916922465543,0.06669660768669844,-0.682322940162451,-5.9979729992048405,1260,158.28514456630108,-8.957831741769297,11.042168258230706,0.39444444444444443,1840,-3.2924395177415944,1.144517522731312,-0.3181685175568182,0.09663610093438003,-0.9221275471565034,-8.89664879824232,1564,214.20000000000002,-14.85380567492148,5.146194325078523,0.34846547314578,3846,-2.7393321167032356,1.7484833383437064,-0.22617242479698496,0.08256480600431236,-0.9753421269257676,-10.701608496846642,2824,185.0358814352574,-12.223165747240264,7.776834252759738,0.3689801699716714,2.613338379677263,1.144517522731312,1.7484833383437064,-6.551314308607766,-7.596667715922623,-7.000532710389911,,
