dataset,symbol,period,month,n_years,first_year,last_year,mean_pct,median_pct,sd_pct,t_stat,p_value,pct_pos,p_bh,p_holm
fut,XTIUSD,2008-2024,6,16,2008,2024,2.4519618716150946,3.7194840513361527,5.729728211328947,1.7117474205963352,0.10753460069378326,0.5625,,
fut,XTIUSD,2008-2024,7,16,2008,2024,-0.9146483656406162,0.40621909608294926,8.596131152461778,-0.42560931163954024,0.6764360157865488,0.5625,,
fut,XTIUSD,2008-2024,8,16,2008,2024,-1.3193352019579128,-3.971660433122154,5.910962354866283,-0.8928056872984491,0.3860608394882058,0.375,,
fut,XTIUSD,2008-2024,9,16,2008,2024,-1.266180132057497,-1.0205766133399463,7.563533935971655,-0.6696235610370597,0.5132742784879413,0.375,,
fut,XTIUSD,2008-2024,10,16,2008,2024,-1.5664300169957575,-0.9197563013760346,10.144466699074307,-0.6176490350700036,0.5460700910056148,0.5,,
fut,XTIUSD,2008-2024,11,16,2008,2024,-1.6360721746665585,1.608065386056845,9.244388304791729,-0.7079201438643672,0.4898496395917757,0.5625,,
fut,XTIUSD,2008-2024,12,16,2008,2024,0.1829184266927214,0.6771720978611229,7.508448728332723,0.09744672078667257,0.9236618096007946,0.5625,,
fut,XBRUSD,full,1,35,1989,2024,0.9659286217176047,1.8822100789313678,8.464799608083792,0.6750910896229017,0.5041833397396376,0.5428571428571428,0.7259997456375924,1.0
fut,XBRUSD,full,2,35,1989,2024,2.3997440218670505,1.615731462925818,8.012841540333367,1.771790571536894,0.08539227581528422,0.6571428571428571,0.46855578705924017,1.0
fut,XBRUSD,full,3,34,1989,2024,1.3114161328927836,1.685970537613668,13.61016125339647,0.5618452450821317,0.5780178527362967,0.5882352941176471,0.7259997456375924,1.0
fut,XBRUSD,full,4,34,1989,2024,3.6465705876354364,4.54203626060451,7.683432878535967,2.7673798956530384,0.00919121099771767,0.6764705882352942,0.16544179795891809,0.3216923849201185
fut,XBRUSD,full,5,34,1989,2024,1.6448281148410335,-0.736935089238766,11.012327885240218,0.8709251770265407,0.3900869044922273,0.47058823529411764,0.7259997456375924,1.0
fut,XBRUSD,full,6,34,1989,2024,1.5583732282126501,1.9599705795812827,6.261895059957009,1.4511260953621163,0.15618526235308006,0.5294117647058824,0.46855578705924017,1.0
fut,XBRUSD,full,7,34,1989,2024,1.3583509144725292,1.9127988031338083,8.056689195957848,0.9830935072662671,0.33271461230391053,0.6764705882352942,0.6654292246078211,1.0
fut,XBRUSD,full,8,34,1989,2024,2.292427619716983,1.422878395016669,9.052279282289472,1.4766485606709758,0.1492498761229852,0.5882352941176471,0.46855578705924017,1.0
fut,XBRUSD,full,9,35,1989,2024,2.426916353167483,1.7609210971892608,12.03146705826232,1.1933566125161854,0.2409905482491406,0.5714285714285714,0.5802656259274307,1.0
fut,XBRUSD,full,10,35,1989,2024,-2.1442412747820554,0.43318918313750565,9.24769495824601,-1.371747501739817,0.17912672839577176,0.5142857142857142,0.49604324786521414,1.0
fut,XBRUSD,full,11,35,1989,2024,-2.8819233031598874,-2.0476252460455813,9.894281407050272,-1.7231861000152011,0.09393962300435353,0.4857142857142857,0.46855578705924017,1.0
fut,XBRUSD,full,12,35,1989,2024,-0.7185236194671377,-0.039957737844187324,9.923846777547427,-0.42834630099555465,0.671100492160832,0.4857142857142857,0.754988053680936,1.0
fut,XBRUSD,1990-2007,1,18,1990,2007,1.5484691297811837,2.245945450451381,8.704376200111646,0.7547465759434406,0.46072975084947215,0.5555555555555556,,
fut,XBRUSD,1990-2007,2,18,1990,2007,0.6814915026646778,1.174409186758063,7.687212947099852,0.37612117643001297,0.7114794763929893,0.6111111111111112,,
fut,XBRUSD,1990-2007,3,18,1990,2007,4.3293306385761126,2.731419065856877,11.363704139235965,1.6163562593816425,0.12442170395691785,0.5555555555555556,,
fut,XBRUSD,1990-2007,4,18,1990,2007,3.03780203237413,5.538785105823085,7.940129268745361,1.6231854754174113,0.12294616780285346,0.6111111111111112,,
fut,XBRUSD,1990-2007,5,18,1990,2007,0.939242602304745,-0.859187459316535,6.610568659203893,0.6028027368062772,0.5545970411195333,0.4444444444444444,,
fut,XBRUSD,1990-2007,6,18,1990,2007,1.3123486909191386,0.5256320445490625,7.364807999620034,0.7560039517755961,0.45999526245986866,0.5,,
fut,XBRUSD,1990-2007,7,18,1990,2007,2.917534370369496,1.6231281833328781,7.22097118301561,1.714180781514941,0.10466780883646924,0.7222222222222222,,
fut,XBRUSD,1990-2007,8,18,1990,2007,4.6035000850244,2.555874903703592,10.89781661821934,1.792193560242978,0.09091705303689021,0.6666666666666666,,
fut,XBRUSD,1990-2007,9,18,1990,2007,5.595994255300807,2.653278355998523,14.251914014661612,1.665866976744365,0.11405809836316774,0.6666666666666666,,
fut,XBRUSD,1990-2007,10,18,1990,2007,-2.5807955424184397,-3.6400451728281102,7.626529559567544,-1.4356973362365664,0.1692337370862272,0.4444444444444444,,
fut,XBRUSD,1990-2007,11,18,1990,2007,-2.7846644906420064,-3.356452991735248,7.798367469195429,-1.5149748860440633,0.1481506017739662,0.3888888888888889,,
fut,XBRUSD,1990-2007,12,18,1990,2007,-1.2602261357364597,-1.3467566097055517,9.999544265368888,-0.5346930356579979,0.5997864574277836,0.4444444444444444,,
fut,XBRUSD,2008-2024,1,17,2008,2024,0.34912102494440334,0.1976974066751458,8.424649313288493,0.17086323815273335,0.8664733732850903,0.5294117647058824,,
fut,XBRUSD,2008-2024,2,17,2008,2024,4.219070218669563,2.8744076628992365,8.17386885058866,2.128205439975908,0.049210650923172616,0.7058823529411765,,
fut,XBRUSD,2008-2024,3,16,2008,2024,-2.0837376860009615,0.739221641976906,15.425425707223905,-0.5403384582184007,0.5968959228257822,0.625,,
fut,XBRUSD,2008-2024,4,16,2008,2024,4.331435212304406,3.3124000831238565,7.581592317605569,2.28523773416103,0.037271799247551717,0.75,,
fut,XBRUSD,2008-2024,5,16,2008,2024,2.438611816444358,0.34277779499670147,14.696980997090414,0.6637041490159467,0.516951654140391,0.5,,
fut,XBRUSD,2008-2024,6,16,2008,2024,1.8351508326678507,2.117261181948249,4.963680998890929,1.4788628302889661,0.1598690384818142,0.5625,,
fut,XBRUSD,2008-2024,7,16,2008,2024,-0.39573047341155826,2.118898866917196,8.803896657117177,-0.17979787306641998,0.8597176233314845,0.625,,
fut,XBRUSD,2008-2024,8,16,2008,2024,-0.3075289037538606,-0.7543100908993683,5.662083110750696,-0.21725495563281302,0.8309371180916144,0.5,,
fut,XBRUSD,2008-2024,9,16,2008,2024,-1.3378068060506934,-1.8246369031855336,8.370526513415465,-0.6392939817616428,0.5322739769420655,0.4375,,
fut,XBRUSD,2008-2024,10,16,2008,2024,-1.9332095980227622,0.5096671132253539,11.23880643075181,-0.6880480093448649,0.5019249798416259,0.5625,,
fut,XBRUSD,2008-2024,11,16,2008,2024,-3.2811156187927044,1.3238441984401939,12.302920905486058,-1.0667761400724296,0.3029425614402602,0.5625,,
fut,XBRUSD,2008-2024,12,16,2008,2024,-0.7477744721226365,-0.484173030409929,10.128676459448146,-0.2953098463028124,0.7718055497826437,0.5,,
fut,XNGUSD,full,1,34,1990,2024,-2.7021840335319154,-3.252164143961994,15.290428613384682,-1.0304685047710922,0.31028386986999784,0.4411764705882353,0.6570717244305837,1.0
fut,XNGUSD,full,2,34,1990,2024,-1.1749401488695217,-0.9744942026535697,11.451621889362542,-0.5982575702874452,0.553752356107397,0.4411764705882353,0.7259997456375924,1.0
fut,XNGUSD,full,3,33,1990,2024,3.552108201752515,5.199839593637257,12.564801734927226,1.6240055770658806,0.11418583840079188,0.6060606060606061,0.46855578705924017,1.0
fut,XNGUSD,full,4,33,1990,2024,1.9035435538624068,0.8302747017180812,9.168720187878142,1.1926446626687661,0.24177734413642948,0.5757575757575758,0.5802656259274307,1.0
fut,XNGUSD,full,5,33,1990,2024,0.14420586084580334,-0.3756721039025246,11.23184382017331,0.07375455133544409,0.9416648068838182,0.48484848484848486,0.9416648068838182,1.0
fut,XNGUSD,full,6,33,1990,2024,-0.7454911813675676,-1.7504523458053423,12.123838340809387,-0.3532314332658559,0.7262313932655571,0.42424242424242425,0.7922524290169713,1.0
fut,XNGUSD,full,7,33,1990,2024,-1.3022872011527906,-2.7062847787316713,15.165235509027925,-0.4933039388905874,0.6251664476323713,0.3939393939393939,0.7259997456375924,1.0
fut,XNGUSD,full,8,34,1990,2024,0.8111662027532218,1.2938123027417148,15.56670550163179,0.303845351637349,0.7631533441118327,0.5294117647058824,0.8080447172948817,1.0
fut,XNGUSD,full,9,34,1990,2024,1.173953179837834,-1.6613498910048874,12.831488407509617,0.5334739276566621,0.5972806879462124,0.47058823529411764,0.7259997456375924,1.0
fut,XNGUSD,full,10,34,1990,2024,-0.9408910333653249,-2.55778497080581,9.363917717828734,-0.5858968990509917,0.5619308911934896,0.38235294117647056,0.7259997456375924,1.0
fut,XNGUSD,full,11,34,1990,2024,-3.2623175622264666,-6.239878922555825,16.573279167105735,-1.147776283694465,0.2593138989146058,0.29411764705882354,0.5834562725578631,1.0
fut,XNGUSD,full,12,34,1990,2024,-4.272226268892134,-5.573560086761048,16.808716371161818,-1.4820373732133243,0.14781743220601143,0.3235294117647059,0.46855578705924017,1.0
fut,XNGUSD,1990-2007,1,17,1990,2007,-1.8294481889267842,-1.7138672162754887,16.485146397901378,-0.457563914658369,0.6534178512235774,0.47058823529411764,,
fut,XNGUSD,1990-2007,2,17,1990,2007,1.2869617075636908,0.9543344917213981,13.064084790706445,0.40617304169559243,0.6899960904635819,0.5294117647058824,,
fut,XNGUSD,1990-2007,3,17,1990,2007,7.925372515431343,8.623619371282887,10.201884323067862,3.2030502374549616,0.005542065540291059,0.7647058823529411,,
fut,XNGUSD,1990-2007,4,17,1990,2007,0.4685414465714825,-0.9607291846018495,9.337398111093348,0.20689338199029725,0.8387031729024209,0.47058823529411764,,
fut,XNGUSD,1990-2007,5,17,1990,2007,1.5969831525640843,-0.3756721039025246,13.68069139771419,0.4813009831837714,0.6368188518781849,0.47058823529411764,,
fut,XNGUSD,1990-2007,6,17,1990,2007,-2.581316032637043,-4.086214638527352,10.22345635747151,-1.0410411394659793,0.31333269157659555,0.4117647058823529,,
fut,XNGUSD,1990-2007,7,17,1990,2007,-2.029389598465106,-0.7773951540588131,14.154814875269949,-0.5911336703258627,0.5626896304525164,0.47058823529411764,,
fut,XNGUSD,1990-2007,8,18,1990,2007,1.4578673820763812,3.2257085663246587,17.74452451837785,0.34856991886231525,0.7316917404250054,0.5555555555555556,,
fut,XNGUSD,1990-2007,9,18,1990,2007,3.8669585510205677,6.359457707405259,12.233954838020429,1.3410312446942432,0.1975542308602567,0.6111111111111112,,
fut,XNGUSD,1990-2007,10,18,1990,2007,1.0357997717974112,-1.3564122651109622,10.553198382637984,0.41641653043937826,0.6823153909164079,0.4444444444444444,,
fut,XNGUSD,1990-2007,11,18,1990,2007,-2.8319997995249544,-4.857058729111364,18.495939751435955,-0.6496105489555034,0.5246249444604292,0.2222222222222222,,
fut,XNGUSD,1990-2007,12,18,1990,2007,0.08592041436390536,-3.9858665211296884,17.79794972157444,0.020481541499837778,0.9838977139691478,0.3333333333333333,,
fut,XNGUSD,2008-2024,1,17,2008,2024,-3.5749198781370457,-6.4118532715424,14.450887303549015,-1.0199908110181783,0.32290887140333546,0.4117647058823529,,
fut,XNGUSD,2008-2024,2,17,2008,2024,-3.6368420053027344,-5.561751325850251,9.323393294471057,-1.6083289911666259,0.12731434709725895,0.35294117647058826,,
fut,XNGUSD,2008-2024,3,16,2008,2024,-1.0944851315312407,-3.470557780328809,13.456435630096909,-0.3253417655662976,0.7494162569765477,0.4375,,
fut,XNGUSD,2008-2024,4,16,2008,2024,3.428233292859014,2.4919146327819997,9.029211526656193,1.51872986151144,0.14962429063838845,0.6875,,
fut,XNGUSD,2008-2024,5,16,2008,2024,-1.3993700116048704,-1.2364219505408391,8.034738950830103,-0.6966598517604834,0.4966707382771824,0.5,,
fut,XNGUSD,2008-2024,6,16,2008,2024,1.20507272310625,-1.5410868716580872,13.93586295760312,0.3458910945873752,0.7342280837752863,0.4375,,
fut,XNGUSD,2008-2024,7,16,2008,2024,-0.5297409040084556,-3.1275641172722746,16.603659159417592,-0.12762027910166698,0.9001446755675072,0.3125,,
fut,XNGUSD,2008-2024,8,16,2008,2024,0.08362737601466733,-0.07877527305109044,13.236014006884423,0.025272676795648714,0.9801706222370121,0.5,,
fut,XNGUSD,2008-2024,9,16,2008,2024,-1.8556778627427413,-2.6061498411413364,13.194873826318169,-0.5625450874843387,0.5820552279904679,0.3125,,
fut,XNGUSD,2008-2024,10,16,2008,2024,-3.164668189173403,-3.3721937339790617,7.5312376450156675,-1.6808223765281645,0.11349596255450328,0.3125,,
fut,XNGUSD,2008-2024,11,16,2008,2024,-3.7464250452656693,-6.966988660794332,14.700224379244634,-1.0194198261504845,0.3241650296603791,0.375,,
fut,XNGUSD,2008-2024,12,16,2008,2024,-9.175141287555178,-9.504600582209012,14.633406530836583,-2.5079987406133086,0.02412181266510713,0.3125,,
spot,XTIUSD,full,1,40,1986,2026,1.2176388415570245,0.9630678575834772,8.617278161153237,0.8936724647388603,0.3769790388643119,0.525,0.6492131281054137,1.0
spot,XTIUSD,full,2,41,1986,2026,0.29936992864901546,2.369668246445511,9.580528266507889,0.20008320969024873,0.8424292873406104,0.5609756097560976,0.8750813088546928,1.0
spot,XTIUSD,full,3,41,1986,2026,2.6332039589671976,3.563714902807824,14.875157262595529,1.13348261091426,0.26375974690006554,0.6341463414634146,0.5585500522589624,1.0
spot,XTIUSD,full,4,41,1986,2026,3.5282760683812966,3.1396045536248973,10.021603338436197,2.2543288979677265,0.029721735826511556,0.6341463414634146,0.3566608299181387,1.0
spot,XTIUSD,full,5,41,1986,2026,2.0678010843337433,-0.5292479108635173,16.277082666075017,0.813437365461267,0.42078313196737543,0.4634146341463415,0.6492131281054137,1.0
spot,XTIUSD,full,6,41,1986,2026,0.9708712082764325,2.58220502901354,7.930912097215495,0.7838453999916556,0.4377479586159663,0.5609756097560976,0.6492131281054137,1.0
spot,XTIUSD,full,7,41,1986,2026,1.4849979099216322,0.8585293019783613,9.147888317079705,1.0394339961281667,0.30484543276130427,0.6585365853658537,0.6096908655226085,1.0
spot,XTIUSD,full,8,41,1986,2026,1.08885848342423,-0.057240984544904006,10.767408112786455,0.6475185182280399,0.5209956793216858,0.4878048780487805,0.6637321134350985,1.0
spot,XTIUSD,full,9,40,1986,2026,1.4325676581852662,-0.4215759672624886,11.456218775179702,0.7908677009509952,0.43380451017957294,0.475,0.6492131281054137,1.0
spot,XTIUSD,full,10,40,1986,2026,-1.9122672321313885,-0.6093692792332517,9.168146676540918,-1.31915863953491,0.1948091380271553,0.475,0.5585500522589624,1.0
spot,XTIUSD,full,11,40,1986,2026,-3.0282590660733777,-3.8037521847787135,10.37601236358576,-1.845833574264718,0.07251735100354499,0.35,0.43510410602127,1.0
spot,XTIUSD,full,12,40,1986,2026,0.734593539086606,3.214359441735959,9.588293327355192,0.4845468653592741,0.6307081360743638,0.55,0.6880452393538514,1.0
spot,XTIUSD,1990-2007,1,18,1990,2007,1.3089674554774857,3.9437197111648725,8.58000800458589,0.6472579724582457,0.5261095220563916,0.6111111111111112,,
spot,XTIUSD,1990-2007,2,18,1990,2007,-0.1284811489348102,-0.525689313327965,8.665583332597636,-0.06290394184406935,0.9505766982939637,0.5,,
spot,XTIUSD,1990-2007,3,18,1990,2007,2.6793108056990294,1.9115623589103903,9.556076226071658,1.1895418965666813,0.25057579366956095,0.6666666666666666,,
spot,XTIUSD,1990-2007,4,18,1990,2007,1.9790258947913124,2.111838312315728,9.559009801914309,0.8783645959252819,0.39199171606208594,0.5555555555555556,,
spot,XTIUSD,1990-2007,5,18,1990,2007,0.9875255073050044,-0.42262957340927776,7.005818044247132,0.5980337871179418,0.5577013097551006,0.4444444444444444,,
spot,XTIUSD,1990-2007,6,18,1990,2007,1.1244698980862353,1.0600467066972707,7.172143583005697,0.6651737637218672,0.5148630852580581,0.5,,
spot,XTIUSD,1990-2007,7,18,1990,2007,3.641881466554378,1.3161598269819441,7.622913966171792,2.026940689116659,0.0586482056426093,0.7777777777777778,,
spot,XTIUSD,1990-2007,8,18,1990,2007,2.695583602694317,0.6722564321030577,10.648884229884754,1.0739522020746266,0.2978521565258383,0.5555555555555556,,
spot,XTIUSD,1990-2007,9,18,1990,2007,5.407552275483267,3.474880382775103,13.888458157728872,1.6518969234120837,0.11690467814763934,0.6111111111111112,,
spot,XTIUSD,1990-2007,10,18,1990,2007,-2.666338552388089,-3.178652231493717,7.750236826990154,-1.4596091294399374,0.16262983061308742,0.4444444444444444,,
spot,XTIUSD,1990-2007,11,18,1990,2007,-3.724743081165047,-4.186429512516482,8.463433729267585,-1.8671790966554218,0.07921847708369299,0.2777777777777778,,
spot,XTIUSD,1990-2007,12,18,1990,2007,-0.06359212905154657,0.481807245233723,9.294266941440904,-0.029028492058008882,0.9771799313901125,0.5,,
spot,XTIUSD,2008-2024,1,17,2008,2024,0.3314529862818837,-0.6315575022919906,9.607255115373512,0.14224829630887514,0.8886597144086649,0.35294117647058826,,
spot,XTIUSD,2008-2024,2,17,2008,2024,3.413719470218699,4.289600334798105,7.439083175348618,1.8920511600920036,0.07672411574312736,0.7058823529411765,,
spot,XTIUSD,2008-2024,3,17,2008,2024,-0.3963033817611696,4.577135129512078,15.161219004770048,-0.1077750214067015,0.9155140771562529,0.5294117647058824,,
spot,XTIUSD,2008-2024,4,17,2008,2024,4.934664005033307,3.1396045536248973,8.648099849663394,2.352671832353754,0.03176734310389897,0.7058823529411765,,
spot,XTIUSD,2008-2024,5,17,2008,2024,4.330576914532917,-1.3838232139026463,24.029114664419,0.7430746528884802,0.4682075852171103,0.47058823529411764,,
spot,XTIUSD,2008-2024,6,17,2008,2024,3.123791369740465,3.743943620613699,6.022869546761264,2.138469324270645,0.048250383820504,0.6470588235294118,,
spot,XTIUSD,2008-2024,7,17,2008,2024,-1.4504389632681323,0.3987408184679575,9.049498884850241,-0.660844663904818,0.5181148308525269,0.5294117647058824,,
spot,XTIUSD,2008-2024,8,17,2008,2024,-1.5322013672694048,-0.37666700600629266,6.3321304557570555,-0.997678130782013,0.3332856821660197,0.4117647058823529,,
spot,XTIUSD,2008-2024,9,17,2008,2024,-1.4356547794694086,-4.446978335233743,8.288164130446042,-0.714193904043336,0.4853969114320836,0.4117647058823529,,
spot,XTIUSD,2008-2024,10,17,2008,2024,-1.8709207834803492,-0.12941393973009419,11.699325138818018,-0.6593546136997244,0.5190463086592586,0.47058823529411764,,
spot,XTIUSD,2008-2024,11,17,2008,2024,-3.1806918837588514,-1.8970968669157484,12.880015784536608,-1.01819196642812,0.3237368046581671,0.47058823529411764,,
spot,XTIUSD,2008-2024,12,17,2008,2024,0.191404268437688,3.715834651005201,9.647923744443085,0.08179791184784274,0.9358219435936945,0.5882352941176471,,
spot,XBRUSD,full,1,39,1987,2026,2.108872011717624,1.5735051700884295,10.502132734736907,1.2540216187226556,0.2174938762125204,0.5897435897435898,0.5585500522589624,1.0
spot,XBRUSD,full,2,39,1987,2026,2.328233580015887,1.8939393939393812,9.499117493708976,1.53064893203316,0.1341394269283289,0.5641025641025641,0.5365577077133156,1.0
spot,XBRUSD,full,3,39,1987,2026,2.392804758020538,2.3106904231625647,20.030646157510343,0.746009929329895,0.46025173362752314,0.5897435897435898,0.6492131281054137,1.0
spot,XBRUSD,full,4,39,1987,2026,3.780768057435734,2.933473022524846,9.037810516290758,2.612456734796095,0.012804857226469913,0.6666666666666666,0.28983644978803613,0.4609748601529169
spot,XBRUSD,full,5,39,1987,2026,1.6956070448642249,-1.0834236186349044,17.695028628648952,0.5984202017115245,0.5531100945292488,0.4358974358974359,0.6637321134350985,1.0
spot,XBRUSD,full,6,40,1987,2026,0.8307178057809408,1.8588469909031402,8.64013221448497,0.6080833704653568,0.5466573486063707,0.6,0.6637321134350985,1.0
spot,XBRUSD,full,7,40,1987,2026,2.7758385538479358,3.4971781459749884,10.987894212219434,1.597753323344815,0.11816971412860576,0.6,0.531763713578726,1.0
spot,XBRUSD,full,8,40,1987,2026,1.326148959342758,-0.8188700543512839,11.466663349191855,0.731451007233191,0.46887614807613204,0.475,0.6492131281054137,1.0
spot,XBRUSD,full,9,39,1987,2026,1.1304543173273705,1.0172490048651284,12.641588845072778,0.558449181942969,0.5798136662131416,0.5384615384615384,0.6733319994733257,1.0
spot,XBRUSD,full,10,39,1987,2026,-2.7304473144796426,-1.320043103448243,9.03117023830923,-1.8880873202153226,0.06666713873224328,0.4358974358974359,0.43510410602127,1.0
spot,XBRUSD,full,11,39,1987,2026,-1.0952336099587952,-1.2907533103371782,10.72388372059192,-0.6378036055014032,0.5274263867671712,0.48717948717948717,0.6637321134350985,1.0
spot,XBRUSD,full,12,39,1987,2026,-1.573222928346356,-0.5649717514124242,11.570207998397224,-0.8491441156389277,0.40111906980975137,0.46153846153846156,0.6492131281054137,1.0
spot,XBRUSD,1990-2007,1,18,1990,2007,1.2256311245242957,0.2832296715961191,10.048490378503656,0.5174819580292885,0.6114878912726264,0.5,,
spot,XBRUSD,1990-2007,2,18,1990,2007,0.06820706583940837,-0.8486104135275563,9.060428250815637,0.03193867493550843,0.9748929453300779,0.5,,
spot,XBRUSD,1990-2007,3,18,1990,2007,3.0868074376925865,0.9112732705079951,14.265173293725455,0.9180550813369628,0.3714322276092102,0.5,,
spot,XBRUSD,1990-2007,4,18,1990,2007,2.734730399859874,2.259815098140583,8.418513343189876,1.3782099035494517,0.18600883698911586,0.6111111111111112,,
spot,XBRUSD,1990-2007,5,18,1990,2007,0.4462352864318311,-1.326975317822332,8.723267421682051,0.21703060226473692,0.8307677825908493,0.4444444444444444,,
spot,XBRUSD,1990-2007,6,18,1990,2007,1.2867536552308732,3.783227103910214,8.157557662538853,0.6692240052499857,0.5123395768070333,0.5555555555555556,,
spot,XBRUSD,1990-2007,7,18,1990,2007,3.824339083763759,4.070636424661012,10.371612452601916,1.564394800930514,0.13614828238597854,0.6111111111111112,,
spot,XBRUSD,1990-2007,8,18,1990,2007,4.666206815361846,2.909946119878959,14.636248441892322,1.3526033647190476,0.19390081224818714,0.5555555555555556,,
spot,XBRUSD,1990-2007,9,18,1990,2007,5.1899513964015584,3.6935827923757825,15.730141956163541,1.3998029401074197,0.17955674750165138,0.7222222222222222,,
spot,XBRUSD,1990-2007,10,18,1990,2007,-3.871082986704207,-4.575047292493806,7.683349666875711,-2.1375591239081095,0.047375635717280346,0.3333333333333333,,
spot,XBRUSD,1990-2007,11,18,1990,2007,-0.6515949278397709,-1.3147596586610077,9.774643671615877,-0.282821885405523,0.7807282103864842,0.4444444444444444,,
