family,name,lag,symbol,sharpe,total_ret,cagr,max_dd,ann_vol
trend,donchian_55_20,2,XNGUSD,-1.663760220899846,-0.15956901720751748,-0.16415411909909827,-0.18747750807529806,0.10445044560076934
trend,donchian_55_20,2,PORT,0.6468393956826733,0.06552735454703651,0.0604356145896221,-0.05961662824574965,0.09813539371396118
trend,donchian_100_50,1,XTIUSD,0.8248737815353916,0.11961702720012402,0.10921741853170008,-0.06785690259332322,0.1370052273402906
trend,donchian_100_50,1,XBRUSD,-0.3541395473463819,-0.05567346306680321,-0.0679030860176928,-0.2148568402609431,0.16173498595002903
trend,donchian_100_50,1,XNGUSD,0.6357445315114623,0.0919588066958481,0.08170339832411844,-0.0795036972151929,0.1384023093191163
trend,donchian_100_50,1,PORT,0.5656001854187113,0.05786724109111363,0.052675474485318174,-0.1080475849269179,0.09947154448196141
trend,donchian_100_50,2,XTIUSD,0.9590932416908958,0.14555971811560697,0.13419323742193456,-0.07794336734330343,0.1417276192819958
trend,donchian_100_50,2,XBRUSD,-0.31338303770083725,-0.04921126787314167,-0.061406609983602034,-0.2198770632091831,0.16101172075629297
trend,donchian_100_50,2,XNGUSD,0.5545996558447926,0.08347462483280377,0.0723850977236804,-0.1194239361012106,0.14458335130736844
trend,donchian_100_50,2,PORT,0.62345057091406,0.06546467998493144,0.05999919730023118,-0.10967783932411901,0.1017225822790968
trend,trend_combo,1,XTIUSD,-0.14463399981565217,-0.02556113267198179,-0.04107522680200271,-0.16508596227960282,0.17901851655911163
trend,trend_combo,1,XBRUSD,-0.054691295060179605,-0.00932126721945259,-0.02375902022949472,-0.18194949278222128,0.17123032235751973
trend,trend_combo,1,XNGUSD,-1.4409126070635547,-0.18435707411272417,-0.19245427061069742,-0.21834532583308242,0.14136613109851176
trend,trend_combo,1,PORT,-0.4865742397957015,-0.05515192064459773,-0.061532644182592744,-0.1334274471071052,0.1165798291057309
trend,trend_combo,2,XTIUSD,-0.14489323065443077,-0.025388430140594997,-0.04063549480414397,-0.16081527834047604,0.17747526935744803
trend,trend_combo,2,XBRUSD,-0.10778378122745198,-0.018251688440209635,-0.03250830657453796,-0.18683391770529278,0.1708942841839365
trend,trend_combo,2,XNGUSD,-1.5085620170198306,-0.195307354242928,-0.20359413430721196,-0.22637727720082457,0.14397898183901198
trend,trend_combo,2,PORT,-0.5407267909735191,-0.0611611164522351,-0.0675131962964457,-0.13086187516685321,0.11670125533126986
trend,trend_combo+vol_overlay,1,XTIUSD,0.02943917008267303,0.004154944847952757,-0.005718184583023755,-0.10113893468171875,0.14084537709171427
trend,trend_combo+vol_overlay,1,XBRUSD,-0.1998962928206974,-0.024725521747822943,-0.03235694894977292,-0.12684776958058086,0.1252403806398178
trend,trend_combo+vol_overlay,1,XNGUSD,-1.3679155729328718,-0.17311448317223432,-0.1810422266651054,-0.2075851530987497,0.13891014408430286
trend,trend_combo+vol_overlay,1,PORT,-0.5077251836527598,-0.047190126275500344,-0.05148007810177646,-0.09391390597004234,0.095199654450986
trend,trend_combo+vol_overlay,2,XTIUSD,0.05540352575697716,0.007819874673094418,-0.002055333615713195,-0.09785908339879379,0.14059715881539706
trend,trend_combo+vol_overlay,2,XBRUSD,-0.29952687519845095,-0.03685326341710515,-0.044405174602083375,-0.132193006557493,0.1253533824591383
trend,trend_combo+vol_overlay,2,XNGUSD,-1.4187301993549652,-0.18232073233146373,-0.1904922090090978,-0.21389029123047698,0.14182030225803718
trend,trend_combo+vol_overlay,2,PORT,-0.5724607383083525,-0.053309432890112474,-0.057614612678640986,-0.09265617685598004,0.09568697365298096
mean_reversion,reversal_1d,1,XTIUSD,-1.280546432197328,-0.19173379201780405,-0.2027948931130259,-0.20550096363861314,0.16615870114211165
mean_reversion,reversal_1d,1,XBRUSD,-0.7816557528840449,-0.12798018025229174,-0.14121090737660213,-0.18749568219913437,0.17514861667779882
mean_reversion,reversal_1d,1,XNGUSD,-0.6255928806722787,-0.09261421906771994,-0.10347571923100174,-0.2098562845460613,0.1553228089420869
