name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
carry_seasadj_scaled,1990-08-23,2024-03-28,34.4,0.02567346716366177,0.019068819633036194,0.11637717668386698,0.22060568829060456,0.2687748347086816,-0.44564122878541934,0.042789621788378154,-0.33050307570503207,1.293378167783972,0.5191602377640065,,,,,,PORT,fut,0.47184378529999804,-0.03631573928932088,0.82,0.06,0.17,-0.39
static_short,1991-10-29,2024-03-28,32.4,-0.0728038445872581,-0.08138961896081942,0.15555149084017414,-0.46803694515575234,-0.7424175970253977,-0.9476034295993565,-0.08588995820248421,0.36386002599485673,-2.663329779313102,0.4678921568627451,0.6585649731608298,0.016090108594391937,-0.36458804085789126,0.6335585418538162,1.0,XTIUSD,fut,-0.8011358334835486,-0.1433645094349045,-0.31,-1.07,0.06,-0.51
static_short,1990-08-23,2024-03-28,34.1,-0.05669901021202389,-0.06624806520874138,0.1539785401183082,-0.3682267033345014,-0.5713311015102367,-0.9218836079838509,-0.07186163701687369,0.31025387837350465,-2.1499921237143282,0.47782563147479923,0.5318997837381993,0.013230660089371436,-0.2822959095864077,0.529125189429279,1.0,XBRUSD,fut,-0.6064843649908455,-0.12659655184179436,-0.38,-0.66,-0.0,-0.46
static_short,1991-08-09,2024-03-28,32.5,0.0050297279830302495,-0.0074608358610845915,0.15812079815398608,0.03180940168371807,0.047503708583533526,-0.8230144025978697,-0.009065255525947344,-0.19778684216808035,0.18143003608931504,0.5036594291290558,0.37688018522666533,0.010218327416329297,0.09643358172386902,0.39207326449054786,1.0,XNGUSD,fut,-0.36244368131512716,0.4519017652803642,-0.31,-0.16,0.49,0.2
static_short,1990-08-23,2024-03-28,34.4,-0.041728186705549446,-0.04803031452901596,0.12241026183428864,-0.3408879785098283,-0.5273915150620001,-0.8682604251753119,-0.05531786677864315,0.11539545347486584,-1.9985752519845665,0.48314477026090974,,,,,,PORT,fut,-0.7242792636073612,0.07305290306370359,-0.45,-0.72,0.23,-0.37
trend,1991-10-29,2024-03-28,32.4,0.07133828261799234,0.05504098320583051,0.18805465565854398,0.379348665249337,0.45052142555790503,-0.46922040162651024,0.11730304781087075,-0.4351349633572377,2.158655651777705,0.5124207858048162,7.148530192036342,0.016710464183161265,0.4681075170692836,0.5801766786095655,0.9669117647058824,XTIUSD,fut,0.5546511606841786,0.1799620978057245,0.27,0.8,-0.03,0.35
trend,1990-08-23,2024-03-28,34.1,0.09369019404209857,0.0786695919807705,0.18928288204947744,0.49497446904685494,0.6051833930301764,-0.42357982308680675,0.1857255414279926,-0.205755870463504,2.890043552663523,0.5079918279052998,6.053574849856692,0.014472129309981704,0.5712609430226008,0.5004805350409004,0.9685717611453847,XBRUSD,fut,0.5412277137310323,0.44635143495474144,0.74,0.37,0.4,0.43
trend,1991-08-09,2024-03-28,32.5,0.07478816557353223,0.05781602432313715,0.19270528483299929,0.38809607966042314,0.4872895550103236,-0.4474466902320773,0.12921321262461388,-0.011335432675994777,2.213568379532062,0.5126135216952573,4.399497237482902,0.013583390267070138,0.45857833092092165,0.3648798778332037,0.9670651378384972,XNGUSD,fut,0.32108146731217646,0.4536730800851559,0.27,0.45,0.15,0.84
trend,1990-08-23,2024-03-28,34.4,0.08214044632348394,0.07481691206078134,0.14118670142179232,0.5817860003548853,0.7349548546823348,-0.3290974754254452,0.22733967182234008,-0.23135702532236418,3.410924337500022,0.5218790986049839,,,,,,PORT,fut,0.6350387895419692,0.5234658748051532,0.63,0.66,0.29,0.84
trend_carry_filter,1991-10-29,2024-03-28,32.4,0.0783276682919235,0.06382476544203186,0.1810154751873576,0.43271255239835993,0.5030002056084378,-0.4229898970830146,0.15088957415336524,-0.45426768195212774,2.4623189229252427,0.514575411913815,6.510978009644594,0.015288900762264204,0.5170484654491736,0.5309322530347229,0.9669117647058824,XTIUSD,fut,0.5900968518433558,0.2521171604282348,0.32,0.86,0.0,0.44
trend_carry_filter,1990-08-23,2024-03-28,34.1,0.09347237632881777,0.08043934189736857,0.17912813217113474,0.5218185172584533,0.6196271655321927,-0.40717959632075906,0.19755248697187128,-0.35813292496230476,3.0467798558726784,0.508232183631775,5.649129896180174,0.01315854308005811,0.5950700044320937,0.453074728601959,0.9685717611453847,XBRUSD,fut,0.5883172122651286,0.45070806358204096,0.76,0.46,0.44,0.31
trend_carry_filter,1991-08-09,2024-03-28,32.5,0.05942865223531144,0.04564885583730405,0.1718895391827347,0.3457374574268491,0.4202019685403435,-0.3929354459442579,0.11617393215215262,-0.08213774544673211,1.9719691681748517,0.5155146316851665,4.000845561481554,0.01196936199531172,0.4153660219419004,0.3165837379251066,0.9670651378384972,XNGUSD,fut,0.27833933804118804,0.4108215639293069,0.28,0.38,0.2,0.66
trend_carry_filter,1990-08-23,2024-03-28,34.4,0.07837595929381964,0.07220638348991826,0.13139960865736924,0.5964702642166059,0.7351989882115417,-0.30033706356727663,0.24041782466766295,-0.32297119484559583,3.4970159810831647,0.5239060450697508,,,,,,PORT,fut,0.6523011491030375,0.5347473362815264,0.66,0.7,0.34,0.73
trend_plus_carry,1991-10-29,2024-03-28,32.4,0.07306009277672143,0.0591811159418123,0.17601556313515132,0.4150774594893246,0.4837938048206287,-0.47145528288841876,0.12552858794843313,-0.5165545101268791,2.361967725030049,0.5191728831304803,4.950174597816924,0.01475592216938977,0.49876291280139795,0.5281613142588765,0.9363970588235294,XTIUSD,fut,0.6910470518138044,0.10584119471060745,0.43,0.87,-0.07,0.3
trend_plus_carry,1990-08-23,2024-03-28,34.1,0.08753383606015522,0.07377585294140365,0.18056339357624143,0.48478173967856203,0.5805805823204839,-0.5261710342982842,0.14021268396082107,-0.2917964610492681,2.8305305198971995,0.5121407333994054,4.527145139410647,0.013015881838422833,0.5566941283664187,0.4636001025533366,0.9395879408683506,XBRUSD,fut,0.6181494423259701,0.3556126669127394,0.83,0.41,0.45,0.05
