key,sym,family,kind,anchor,N,exit,stop,filter,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x
XNGUSD|orb|08:00|30|16:55|opp|narrow0.75,XNGUSD,A_orb,range,08:00,30.0,16:55,opp,narrow0.75,2006,-0.1342338717684223,1.1346125104692806,-0.020007046786201986,0.14904618724488378,-0.45066191408525236,-0.37872790969087294,594,74.62013958125623,-2.681185923595824,22.662248419838512,0.20875420875420875,1840,-1.0794382322720093,0.8380535848063498,-0.11252197841283772,0.10424123868208807,-0.6415062976484152,-2.9167985623337733,576,78.88695652173914,-14.263698762650282,10.949842904016378,0.24479166666666666,3846,-0.49599086724566926,1.003175500375012,-0.0642679605129336,0.12957488687206217,-0.777894160789129,-1.937662120963487,1170,76.66146645865834,-8.38334609051494,16.896141088972232,0.2264957264957265,1.1346125104692806,0.8380535848063498,1.003175500375012,-1.3821135428152582,-2.866798773298329,-1.9456627953835601
XNGUSD|orb|08:00|30|16:55|opp|trend,XNGUSD,A_orb,range,08:00,30.0,16:55,opp,trend,2006,-2.3539504043397956,-0.1512296534403326,-0.5393429178853314,0.2291224644712084,-0.9895140857115382,-6.641443805551598,1598,200.74576271186442,-26.86696399462559,-1.7098926554516276,0.24217772215269087,1840,-2.701462201049316,0.11581731079349175,-0.49008268567393704,0.18141386005089263,-0.9762758622813403,-7.299742429573386,1496,204.88695652173914,-23.919662529710024,1.0134925505038734,0.2874331550802139,3846,-2.4838823844928646,-0.03877327136042304,-0.5157758801138894,0.20764907522752762,-0.999740110258641,-9.703656109813807,3094,202.72698907956317,-25.441895154446637,-0.39309101740720936,0.2640594699418229,-0.1512296534403326,0.11581731079349175,-0.03877327136042304,-4.494175989419809,-5.41548087985645,-4.852262333264316
XNGUSD|orb|08:00|30|16:55|opp|trend+narrow1.0,XNGUSD,A_orb,range,08:00,30.0,16:55,opp,trend+narrow1.0,2006,-1.2895366527575503,0.5305807166170075,-0.22240955608292007,0.1724724579230211,-0.8675375946653443,-3.638303168452013,986,123.86440677966101,-17.95588917472945,7.3169302978871755,0.22008113590263692,1840,-1.6206982332603181,0.7033077965504834,-0.22331921689224746,0.13779197898118378,-0.836381656898372,-4.379361537714514,928,127.09565217391305,-17.570956446776453,7.527103898051132,0.2629310344827586,3846,-1.4210192685952618,0.5997680018779635,-0.22284475522206787,0.15682036137508495,-0.9757266463342729,-5.551423205041524,1914,125.41029641185646,-17.769255124812847,7.41883264948182,0.24085684430512017,0.5305807166170075,0.7033077965504834,0.5997680018779635,-3.0350352564430305,-3.809066275324602,-3.3458789338382884
XNGUSD|orb|08:00|30|16:55|mid|none,XNGUSD,A_orb,range,08:00,30.0,16:55,mid,none,2006,-1.6309494357682641,1.0162833120232486,-0.39057961194445845,0.23947990255165372,-0.9659373787275676,-4.6015663742877315,1973,247.8544366899302,-15.758427291462194,9.76108613986066,0.15610745058286873,1840,-2.7741547706416934,0.7447083167705886,-0.5050380034268775,0.18205112734573806,-0.9793850700108975,-7.496168289006872,1838,251.72608695652175,-20.0629982189374,5.342877733184471,0.1893362350380849,3846,-2.0816040143085006,0.896558067517381,-0.4453386967930417,0.21394016043967962,-0.9992866393834826,-8.132095802024741,3811,249.70670826833071,-17.834470682881616,7.630236742990853,0.1721332983468906,1.0162833120232486,0.7447083167705886,0.896558067517381,-4.244885204038244,-6.236752190271446,-5.018622140393152
XNGUSD|orb|08:00|30|16:55|mid|narrow1.0,XNGUSD,A_orb,range,08:00,30.0,16:55,mid,narrow1.0,2006,-1.3611277018637564,0.8791918504363972,-0.2246457085091693,0.16504381492020762,-0.8713831373638693,-3.84029040180356,1145,143.83848454636092,-15.617914024724255,10.010033573529014,0.1240174672489083,1840,-2.084911504203788,0.900874290535237,-0.26130580503915474,0.12533184478683446,-0.8790571160601457,-5.633733081007202,1067,146.13260869565218,-17.881416568931012,7.620926448875915,0.16026241799437677,3846,-1.6433583131984575,0.8797282949730464,-0.24218460024478375,0.1473717559339944,-0.9838758559177899,-6.420023764425281,2212,144.93603744149766,-16.709757250162145,8.857602605172387,0.141500904159132,0.8791918504363972,0.900874290535237,0.8797282949730464,-3.515893841936927,-4.871466019294144,-4.0447525269080415
XNGUSD|orb|08:00|30|16:55|mid|narrow0.75,XNGUSD,A_orb,range,08:00,30.0,16:55,mid,narrow0.75,2006,-0.5797950169490845,1.0130766482108442,-0.0697172862004019,0.1202447143600136,-0.5145921382465288,-1.635835664467267,594,74.62013958125623,-9.342958428064117,16.278253693148,0.12626262626262627,1840,-1.1275633176992952,1.1280587846845898,-0.1010279505628637,0.08959847218957366,-0.5917719624654838,-3.0468395186292008,576,78.88695652173914,-12.806673627347141,12.693326372652855,0.16319444444444445,3846,-0.7939487803193699,1.0482567426382032,-0.08469690721624427,0.10667804941040972,-0.777418772707291,-3.1016790412957675,1170,76.66146645865834,-11.04817206463422,14.513366396904233,0.14444444444444443,1.0130766482108442,1.1280587846845898,1.0482567426382032,-2.1139222476312987,-3.206193994863466,-2.541587562493179
XNGUSD|orb|08:00|30|16:55|mid|trend,XNGUSD,A_orb,range,08:00,30.0,16:55,mid,trend,2006,-2.952283001984148,-0.03398589685810681,-0.5187975832213876,0.17572759212877562,-0.9862460299042017,-8.329581464254392,1598,200.74576271186442,-25.843513517445007,-0.29407672145001523,0.1439299123904881,1840,-2.9156754722771976,0.5957857326566386,-0.4324798463625559,0.14832921238137006,-0.9653156525080108,-7.878577737486447,1496,204.88695652173914,-21.108217609580652,4.25809255084715,0.18983957219251338,3846,-2.925933526911023,0.23976463406422296,-0.4775015260658363,0.16319630014628048,-0.9995107004134898,-11.430594670091864,3094,202.72698907956317,-23.55391989166444,1.9069721574628995,0.16612798965740141,-0.03398589685810681,0.5957857326566386,0.23976463406422296,-5.756061521640941,-6.270488710616161,-5.960942601486558
XNGUSD|orb|08:00|30|16:55|mid|trend+narrow1.0,XNGUSD,A_orb,range,08:00,30.0,16:55,mid,trend+narrow1.0,2006,-2.0901795347145957,0.3026298760788322,-0.27778568934842757,0.13290039670508874,-0.9013892747564439,-5.897239762455554,986,123.86440677966101,-22.426595062338844,3.1961229903994877,0.1206896551724138,1840,-1.7222752379215365,1.0780208211165547,-0.19959093478664094,0.115887943106881,-0.8070480924650857,-4.653837327346682,928,127.09565217391305,-15.703993911099964,9.707644019934513,0.1810344827586207,3846,-1.9221061317276038,0.646354748041192,-0.24037582237138974,0.12505855863189932,-0.980283896163128,-7.508993592165283,1914,125.41029641185646,-19.167152079919994,6.353224095628591,0.14994775339602925,0.3026298760788322,1.0780208211165547,0.646354748041192,-4.31295025133044,-4.32790024042351,-4.309998085697733
XNGUSD|orb|08:00|30|16:55|opp_rev|none,XNGUSD,A_orb,range,08:00,30.0,16:55,opp_rev,none,2006,-1.2298576401973706,1.6500882176617278,-0.45985477779157813,0.3739089491022551,-0.9861895587693227,-3.4699245961768646,3352,421.08873379860415,-10.920614608784923,14.118168207444189,0.28102625298329353,1840,-3.1192372661246206,0.6953490295014045,-0.8504552031930136,0.2726484491670715,-0.9987710806253075,-8.428631209643461,3023,414.0195652173913,-20.541425445593635,4.349080674154952,0.29606351306649026,3846,-1.9623971108504545,1.253417582699462,-0.6467254961323584,0.329558932061454,-0.9999824583633589,-7.666396296969946,6375,417.7067082683307,-15.482765378929667,9.485705209305621,0.28815686274509805,1.6500882176617278,0.6953490295014045,1.253417582699462,-3.8995456445763796,-6.547645742303374,-4.9140567488995055
XNGUSD|orb|08:00|30|16:55|opp_rev|narrow1.0,XNGUSD,A_orb,range,08:00,30.0,16:55,opp_rev,narrow1.0,2006,-1.1306711863796957,1.37062931144745,-0.29515413386277173,0.2610432965996312,-0.9294159125445263,-3.190079592608584,2017,253.38185443668993,-11.648590011267718,13.575009393789294,0.23847297967278136,1840,-2.445199443932082,0.8792555515317725,-0.47414615540500393,0.1939089903613498,-0.9787133007189718,-6.607283315941691,1845,252.68478260869566,-18.764333590252658,6.34460949917823,0.26178861788617885,3846,-1.6455270094774963,1.1596349389298233,-0.3807873422969129,0.2314075309027132,-0.9984229993440752,-6.428496099117861,3862,253.04836193447736,-15.048006609721165,10.12081783357246,0.24961160020714657,1.37062931144745,0.8792555515317725,1.1596349389298233,-3.3853046836286187,-5.241962042188762,-4.115785054388046
